"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0015293","GO:0015293","symporter activity","34/1528","128/15355",6.42589612740451e-08,5.37438585201105e-06,4.24293619895609e-06,"Slc13a2/Slc1a2/Slc34a3/Slc5a6/Slc5a1/Slc2a4/Slc22a5/Slc6a8/Slc17a8/Slc5a4b/Slc5a4a/Slc6a4/Slc6a19/Slc6a18/Slc10a2/Slc22a3/Slc23a1/Slc1a1/Slc16a3/Slc6a20b/Slc15a1/Mfsd2a/Slc13a1/Slc6a12/Slc5a11/Slc2a6/Slc6a20a/Slc2a12/Slc5a12/Slc16a5/Slc10a5/Slc4a4/Slc25a3/Slc4a11",34
"GO:0030414","GO:0030414","peptidase inhibitor activity","35/1528","138/15355",1.43882329086427e-07,1.10309785632928e-05,8.70866728681007e-06,"Wfdc18/Timp1/Cstb/Slpi/Dpep1/Timp3/Serpina3n/Cast/Serping1/C3/Spink1/Xiap/Vil1/Serpinb8/Spint1/Tfpi2/Agt/Birc3/Serpine1/Serpina12/Wfikkn2/Serpinb1a/Serpinb9/Bst2/Serpinb1b/Serpina10/Tnfaip8/Serpina3f/Serpinb5/Cst7/Wfdc17/Serpinh1/Naip6/R3hdml/Serpina1c",35
"GO:0015103","GO:0015103","inorganic anion transmembrane transporter activity","28/1528","98/15355",1.76421541820202e-07,1.18692591972857e-05,9.37046778733085e-06,"Slc26a3/Clcn5/Slc6a4/Ank/Clcn2/Slc26a6/Slc22a3/Clic5/Slc1a1/Slc25a10/Xpr1/Clca3a2/Slc13a1/Ttyh1/Ano1/Slc37a4/Slc37a2/Slc26a2/Ttyh3/Clca3b/Clic4/Nmur2/Best1/Ano2/Cldn4/Slc4a4/Ano6/Slc4a11",28
"GO:0004497","GO:0004497","monooxygenase activity","26/1528","87/15355",1.80619161697826e-07,1.18692591972857e-05,9.37046778733085e-06,"Cyp17a1/Akr1c12/Akr1c13/Cyp2d26/Cyp1b1/Cyp27a1/Fmo4/Cyp2u1/Fmo5/Cyp4b1/Cyp3a25/Cyp3a13/Tbxas1/Cyp2b10/Akr1c14/Cyp7b1/Kmo/Agmo/Ch25h/Cyp3a44/Cyp2d22/Cyp2c65/Akr1c19/Cyp4v3/Cyp4f40/Cyp2d34",26
"GO:0030546","GO:0030546","signaling receptor activator activity","66/1528","350/15355",2.34603911699623e-07,1.43890399175769e-05,1.13597683559817e-05,"Timp1/Ebi3/Il12b/Sst/Dgkq/Ccl8/Csf1/Sema6a/Vip/Nts/Gdf10/Tnfsf11/Retnlb/Thpo/Vegfa/Tnf/Sema4c/Ccl20/Il1rn/Il1f8/Pdyn/Pdgfc/Epha7/Bmp3/Cxcl5/Ereg/Cxcl3/Cxcl1/Cxcl9/Gdf3/Pglyrp1/Adm/Fgf15/Fgf13/Vegfd/Tnfsf13b/Ccl17/Cmtm3/Agt/Cmtm7/Cck/Mif/Cxcl10/Ccl7/Ccl2/Fgf1/Sema7a/Colec10/Il18/Saa3/Inhba/Igf2/Scg2/Flrt3/Tg/Sema3b/Cxcl2/Gmfg/Ttr/Sema3e/Ccl19/Osgin1/Prl2c2/Btc/Ccl21a/2610528A11Rik",66
"GO:0030545","GO:0030545","receptor regulator activity","69/1528","373/15355",2.66790950224547e-07,1.45062117307508e-05,1.14522724190138e-05,"Timp1/Ebi3/Il12b/Sst/Dgkq/Ccl8/Csf1/Sema6a/Vip/Nts/Gdf10/Tnfsf11/Ly6e/Retnlb/Thpo/Vegfa/Tnf/Sema4c/Ccl20/Il1rn/Il1f8/Pdyn/Pdgfc/Epha7/Bmp3/Cxcl5/Ereg/Cxcl3/Cxcl1/Cxcl9/Gdf3/Pglyrp1/Adm/Fgf15/Fgf13/Vegfd/Tnfsf13b/Ccl17/Cmtm3/Agt/Cmtm7/Cck/Mif/Cxcl10/Ccl7/Ccl2/Fgf1/Sema7a/Colec10/Il18/Saa3/Inhba/Wfikkn2/Igf2/Scg2/Flrt3/Tg/Sema3b/Cxcl2/Gmfg/Ttr/Sema3e/Ccl19/Osgin1/Prl2c2/Btc/Ccl21a/2610528A11Rik/Gm20594",69
"GO:0048018","GO:0048018","receptor ligand activity","65/1528","344/15355",2.6804956458996e-07,1.45062117307508e-05,1.14522724190138e-05,"Timp1/Ebi3/Il12b/Sst/Ccl8/Csf1/Sema6a/Vip/Nts/Gdf10/Tnfsf11/Retnlb/Thpo/Vegfa/Tnf/Sema4c/Ccl20/Il1rn/Il1f8/Pdyn/Pdgfc/Epha7/Bmp3/Cxcl5/Ereg/Cxcl3/Cxcl1/Cxcl9/Gdf3/Pglyrp1/Adm/Fgf15/Fgf13/Vegfd/Tnfsf13b/Ccl17/Cmtm3/Agt/Cmtm7/Cck/Mif/Cxcl10/Ccl7/Ccl2/Fgf1/Sema7a/Colec10/Il18/Saa3/Inhba/Igf2/Scg2/Flrt3/Tg/Sema3b/Cxcl2/Gmfg/Ttr/Sema3e/Ccl19/Osgin1/Prl2c2/Btc/Ccl21a/2610528A11Rik",65
"GO:0004866","GO:0004866","endopeptidase inhibitor activity","33/1528","130/15355",3.17314782774348e-07,1.62183111195778e-05,1.28039298312456e-05,"Timp1/Cstb/Slpi/Dpep1/Timp3/Serpina3n/Cast/Serping1/C3/Spink1/Xiap/Vil1/Serpinb8/Spint1/Tfpi2/Agt/Birc3/Serpine1/Serpina12/Wfikkn2/Serpinb1a/Serpinb9/Bst2/Serpinb1b/Serpina10/Tnfaip8/Serpina3f/Serpinb5/Cst7/Wfdc17/Serpinh1/Naip6/Serpina1c",33
"GO:0015370","GO:0015370","solute:sodium symporter activity","21/1528","63/15355",3.57010876942583e-07,1.72868424624829e-05,1.36475072072234e-05,"Slc1a2/Slc34a3/Slc5a6/Slc5a1/Slc6a8/Slc5a4b/Slc5a4a/Slc6a4/Slc6a19/Slc6a18/Slc10a2/Slc22a3/Slc23a1/Slc1a1/Slc6a20b/Mfsd2a/Slc13a1/Slc6a12/Slc5a11/Slc6a20a/Slc4a4",21
"GO:0048037","GO:0048037","cofactor binding","81/1528","467/15355",4.18027280392227e-07,1.92292548980425e-05,1.51809907089809e-05,"Srr/Cyp17a1/Steap4/Chdh/Pank3/P4ha2/Iyd/P4ha1/Sgk1/Mdh1/Ltc4s/Tcn2/Ogdh/Acox1/Pygl/Eci3/Acox2/Glud1/Cyp2d26/Cbr3/Gpd1/Cyp1b1/C3/Me2/Maoa/Got1/Ndufs1/Cyp27a1/Soat1/Aldh9a1/Fmo4/Cubn/Lcn2/Kynu/Cat/Sord/Hdc/Cyp2u1/Fmo5/Cth/Cyp4b1/Cyp3a25/Cyp3a13/Aoc1/Tbxas1/Cyp2b10/Idh2/Me3/Oat/Hpgd/Gpt2/Cyb5b/Ptgs2/Alas1/Dpyd/Fa2h/Gucy1a1/Egln3/Gch1/Cyp7b1/Kyat1/Kmo/Maob/Gstm2/Hebp1/Suox/Aldh1a1/Phgdh/Abat/Gsta2/Cyp2d22/Akr1b10/Mocs1/COX1/Flvcr1/Cyp2c65/Cry2/Hbb-bt/Cyp4v3/Acad11/Cyp2d34",81
"GO:0015077","GO:0015077","monovalent inorganic cation transmembrane transporter activity","59/1528","310/15355",7.39112113647149e-07,3.23801497407322e-05,2.55632761111044e-05,"Kcnn3/Tcirg1/Clcn5/Aqp1/Slc1a2/Letm1/Slc34a3/Slc5a6/Slc5a1/Slc2a4/Slc6a8/Slc5a4b/Slc5a4a/Slc46a1/Slc6a4/Slc6a19/Slc6a18/Slc10a2/Slc22a3/Slc23a1/Slc1a1/Slc6a20b/Slc15a1/Atp1b1/Tmem38b/Mfsd2a/Slc13a1/Slc6a12/Slc5a11/Tmem38a/Atp1a1/AA467197/Kcnk1/Scn7a/Slc2a6/Slc6a20a/Cnnm4/Slc2a12/Kcnk2/Atp6v0a2/Atp6v0a4/Atp6v0e2/Kcnj12/Kcnj10/Kcnk6/Kcnk3/Kcnf1/Kcnq3/Slc9a6/Slc4a4/COX1/ATP8/ATP6/COX3/Scn2b/Kcng1/Slc4a11/Kcnj13/Rhbg",59
"GO:0015145","GO:0015145","monosaccharide transmembrane transporter activity","12/1528","24/15355",7.81225055064982e-07,3.26694113936265e-05,2.57916405739157e-05,"Slc2a9/Slc5a1/Slc2a4/Slc5a4b/Slc5a4a/Slc23a1/Slc2a2/Slc2a1/Slc2a5/Slc5a11/Mfsd4b2/Mfsd4b3-ps",12
"GO:0015294","GO:0015294","solute:cation symporter activity","25/1528","89/15355",1.12715131201308e-06,4.28260361506461e-05,3.38100285399838e-05,"Slc1a2/Slc34a3/Slc5a6/Slc5a1/Slc2a4/Slc6a8/Slc5a4b/Slc5a4a/Slc6a4/Slc6a19/Slc6a18/Slc10a2/Slc22a3/Slc23a1/Slc1a1/Slc6a20b/Slc15a1/Mfsd2a/Slc13a1/Slc6a12/Slc5a11/Slc2a6/Slc6a20a/Slc2a12/Slc4a4",25
"GO:0061135","GO:0061135","endopeptidase regulator activity","33/1528","137/15355",1.15023092189321e-06,4.28260361506461e-05,3.38100285399838e-05,"Timp1/Cstb/Slpi/Dpep1/Timp3/Serpina3n/Cast/Serping1/C3/Spink1/Xiap/Vil1/Serpinb8/Spint1/Tfpi2/Agt/Birc3/Serpine1/Serpina12/Wfikkn2/Serpinb1a/Serpinb9/Bst2/Serpinb1b/Serpina10/Tnfaip8/Serpina3f/Serpinb5/Cst7/Wfdc17/Serpinh1/Naip6/Serpina1c",33
"GO:1901618","GO:1901618","organic hydroxy compound transmembrane transporter activity","14/1528","33/15355",1.16375098235451e-06,4.28260361506461e-05,3.38100285399838e-05,"Aqp1/Slc6a4/Slc10a2/Slc22a3/Abcg1/Rbp4/Slc16a3/Aqp7/Aqp3/Slco2b1/Aqp9/Stra6/Slc51a/Slc5a12",14
"GO:0051119","GO:0051119","sugar transmembrane transporter activity","12/1528","25/15355",1.36628557423625e-06,4.83454895498982e-05,3.81674917499196e-05,"Slc2a9/Slc5a1/Slc2a4/Slc5a4b/Slc5a4a/Slc23a1/Slc2a2/Slc2a1/Slc2a5/Slc5a11/Mfsd4b2/Mfsd4b3-ps",12
"GO:0008238","GO:0008238","exopeptidase activity","25/1528","92/15355",2.20155570037283e-06,7.2458193206955e-05,5.72038367423329e-05,"Mmp14/Prss16/Ggt1/Ace2/Ctsz/Dpep1/Cpm/Ace/Ctsl/Cndp2/Xpnpep1/Cpxm1/Mme/Enpep/Ctsh/Dpp4/Xpnpep2/Cpq/Anpep/Lap3/Naaladl1/Cndp1/Prcp/Pepd/Ggh",25
"GO:0005355","GO:0005355","glucose transmembrane transporter activity","11/1528","22/15355",2.28400826413228e-06,7.2458193206955e-05,5.72038367423329e-05,"Slc2a9/Slc5a1/Slc2a4/Slc5a4b/Slc5a4a/Slc2a2/Slc2a1/Slc2a5/Slc5a11/Mfsd4b2/Mfsd4b3-ps",11
"GO:0015149","GO:0015149","hexose transmembrane transporter activity","11/1528","22/15355",2.28400826413228e-06,7.2458193206955e-05,5.72038367423329e-05,"Slc2a9/Slc5a1/Slc2a4/Slc5a4b/Slc5a4a/Slc2a2/Slc2a1/Slc2a5/Slc5a11/Mfsd4b2/Mfsd4b3-ps",11
"GO:0046906","GO:0046906","tetrapyrrole binding","28/1528","112/15355",3.36617216162206e-06,0.000103229279623077,8.14967997024288e-05,"Cyp17a1/Steap4/Tcn2/Cyp2d26/Cyp1b1/Cyp27a1/Cubn/Cat/Cyp2u1/Cyp4b1/Cyp3a25/Cyp3a13/Tbxas1/Cyp2b10/Cyb5b/Ptgs2/Fa2h/Gucy1a1/Cyp7b1/Hebp1/Suox/Cyp2d22/COX1/Flvcr1/Cyp2c65/Hbb-bt/Cyp4v3/Cyp2d34",28
"GO:0005125","GO:0005125","cytokine activity","35/1528","157/15355",3.73485235122354e-06,0.000110840779455666,8.75058785176314e-05,"Timp1/Ebi3/Il12b/Ccl8/Csf1/Gdf10/Tnfsf11/Thpo/Vegfa/Tnf/Ccl20/Il1rn/Il1f8/Bmp3/Cxcl5/Cxcl3/Cxcl1/Cxcl9/Gdf3/Pglyrp1/Tnfsf13b/Ccl17/Cmtm3/Cmtm7/Mif/Cxcl10/Ccl7/Ccl2/Il18/Inhba/Scg2/Cxcl2/Ccl19/Ccl21a/2610528A11Rik",35
"GO:0005539","GO:0005539","glycosaminoglycan binding","39/1528","184/15355",3.96527870784318e-06,0.000114001762850491,9.00013917240721e-05,"Cd44/Fgfrl1/Ccl8/Ager/Sulf1/Dcn/Vegfa/Clec3b/Cfh/Ptprc/Lamc2/Selp/Anxa5/Tlr2/Pcolce/Aoc1/Pglyrp1/Pcsk6/Bgn/Sfrp1/Crispld2/Ptprf/Tnxb/Cxcl10/Ccl7/Ccl2/Fgf1/Hk1/Pla2g2d/Cemip/Nod2/Col13a1/Layn/Serpina10/Col23a1/Jchain/Reg3b/Ang/Reg3a",39
"GO:0022890","GO:0022890","inorganic cation transmembrane transporter activity","80/1528","487/15355",4.40207591267305e-06,0.000121784194731877,9.61454168935874e-05,"Kcnn3/Tcirg1/Slc39a13/Clcn5/Aqp1/Slc1a2/Letm1/Slc34a3/Slc5a6/Slc5a1/Piezo1/Trpv2/Slc2a4/Slc6a8/Slc5a4b/Slc5a4a/Slc46a1/Slc6a4/Slc6a19/Slc6a18/Slc39a14/Slc10a2/Slc22a3/Slc23a1/Slc1a1/Slc6a20b/Jph3/Slc15a1/Atp1b1/Itgav/Anxa5/Tmem38b/Cachd1/Mfsd2a/Slc13a1/Slc6a12/Itpr2/Slc5a11/Ano1/Magt1/Rasa3/Tmem38a/Atp1a1/AA467197/Kcnk1/Slc25a37/Scn7a/Slc2a6/Slc6a20a/Cnnm4/Slc30a1/Slc2a12/Kcnk2/Atp6v0a2/Atp6v0a4/Atp6v0e2/Slc39a5/Kcnj12/Trpv3/Kcnj10/Kcnk6/Kcnk3/Tmem37/Kcnf1/Hrh1/Kcnq3/Slc9a6/Slc4a4/Slc39a4/Ano6/COX1/ATP8/ATP6/COX3/Slc31a1/Scn2b/Kcng1/Slc4a11/Kcnj13/Rhbg",80
"GO:0004177","GO:0004177","aminopeptidase activity","15/1528","41/15355",4.50072024009112e-06,0.000121784194731877,9.61454168935874e-05,"Mmp14/Prss16/Dpep1/Ace/Ctsl/Xpnpep1/Enpep/Ctsh/Dpp4/Xpnpep2/Anpep/Lap3/Naaladl1/Prcp/Pepd",15
"GO:0020037","GO:0020037","heme binding","26/1528","104/15355",7.45022536597188e-06,0.000195834495334118,0.000154606180526935,"Cyp17a1/Steap4/Cyp2d26/Cyp1b1/Cyp27a1/Cat/Cyp2u1/Cyp4b1/Cyp3a25/Cyp3a13/Tbxas1/Cyp2b10/Cyb5b/Ptgs2/Fa2h/Gucy1a1/Cyp7b1/Hebp1/Suox/Cyp2d22/COX1/Flvcr1/Cyp2c65/Hbb-bt/Cyp4v3/Cyp2d34",26
"GO:0008009","GO:0008009","chemokine activity","14/1528","38/15355",8.51774829644493e-06,0.000217020499822903,0.000171331973544397,"Ccl8/Ccl20/Cxcl5/Cxcl3/Cxcl1/Cxcl9/Ccl17/Cxcl10/Ccl7/Ccl2/Cxcl2/Ccl19/Ccl21a/2610528A11Rik",14
"GO:0042834","GO:0042834","peptidoglycan binding","7/1528","10/15355",8.72799836244285e-06,0.000217020499822903,0.000171331973544397,"Tlr2/Pglyrp1/Hk1/Nod2/Jchain/Reg3b/Reg3a",7
"GO:0015081","GO:0015081","sodium ion transmembrane transporter activity","29/1528","124/15355",9.33274736786548e-06,0.000225950725748322,0.00017838215190657,"Slc1a2/Slc34a3/Slc5a6/Slc5a1/Slc6a8/Slc5a4b/Slc5a4a/Slc6a4/Slc6a19/Slc6a18/Slc10a2/Slc22a3/Slc23a1/Slc1a1/Slc6a20b/Atp1b1/Mfsd2a/Slc13a1/Slc6a12/Slc5a11/Atp1a1/Kcnk1/Scn7a/Slc6a20a/Cnnm4/Slc9a6/Slc4a4/Scn2b/Slc4a11",29
"GO:0015108","GO:0015108","chloride transmembrane transporter activity","20/1528","70/15355",9.86556162795523e-06,0.000232726069172277,0.000183731107241272,"Slc26a3/Clcn5/Slc6a4/Clcn2/Slc26a6/Slc22a3/Clic5/Slc1a1/Clca3a2/Ttyh1/Ano1/Slc26a2/Ttyh3/Clca3b/Clic4/Nmur2/Best1/Ano2/Cldn4/Ano6",20
"GO:0004867","GO:0004867","serine-type endopeptidase inhibitor activity","20/1528","72/15355",1.56601094052734e-05,0.000353125511326016,0.000278783298415276,"Slpi/Serpina3n/Serping1/Spink1/Serpinb8/Spint1/Tfpi2/Agt/Serpine1/Serpina12/Wfikkn2/Serpinb1a/Serpinb9/Serpinb1b/Serpina10/Serpina3f/Serpinb5/Wfdc17/Serpinh1/Serpina1c",20
"GO:0042379","GO:0042379","chemokine receptor binding","16/1528","50/15355",1.57825068698151e-05,0.000353125511326016,0.000278783298415276,"Ccl8/Ccl20/Itch/Cxcl5/Cxcl3/Cxcl1/Cxcl9/Ccl17/Cxcl10/Ccl7/Ccl2/S100a14/Cxcl2/Ccl19/Ccl21a/2610528A11Rik",16
"GO:0035325","GO:0035325","Toll-like receptor binding","8/1528","14/15355",1.63668240103613e-05,0.000353125511326016,0.000278783298415276,"Syk/Tlr2/Unc93b1/Saa3/Tlr1/Tlr6/S100a8/S100a9",8
"GO:0015171","GO:0015171","amino acid transmembrane transporter activity","18/1528","61/15355",1.6697913685222e-05,0.000353125511326016,0.000278783298415276,"Slc7a7/Slc1a2/Slc3a2/Slc16a10/Slc17a8/Slc7a15/Sfxn1/Slc6a19/Slc6a18/Slc7a8/Slc1a1/Slc6a20b/Slc7a11/Slc6a12/Slc7a9/Slc25a15/Slc6a20a/Slc43a2",18
"GO:0008395","GO:0008395","steroid hydroxylase activity","14/1528","40/15355",1.68886114112443e-05,0.000353125511326016,0.000278783298415276,"Cyp17a1/Cyp2d26/Cyp1b1/Cyp27a1/Cyp2u1/Cyp3a25/Cyp3a13/Cyp2b10/Cyp7b1/Ch25h/Cyp3a44/Cyp2d22/Cyp2c65/Cyp2d34",14
"GO:0090482","GO:0090482","vitamin transmembrane transporter activity","9/1528","18/15355",1.97341132798288e-05,0.000403452982609834,0.000318515512586711,"Slc5a6/Slc46a1/Slc52a2/Slc23a1/Rbp4/Slc52a3/Slc2a2/Slc2a1/Stra6",9
"GO:0120013","GO:0120013","lipid transfer activity","14/1528","41/15355",2.33119623888792e-05,0.000466239247777584,0.000368083616666514,"Plekha8/Pltp/Npc2/Abcg1/Abcg8/Stard4/Pitpnm1/Mttp/Pitpnm2/C2cd2l/Gramd1c/Gramd1b/Abcg5/Stard5",14
"GO:0046873","GO:0046873","metal ion transmembrane transporter activity","61/1528","362/15355",2.73591326006739e-05,0.000535540467928084,0.000422795106259014,"Kcnn3/Slc39a13/Aqp1/Slc1a2/Letm1/Slc34a3/Slc5a6/Slc5a1/Trpv2/Slc6a8/Slc5a4b/Slc5a4a/Slc6a4/Slc6a19/Slc6a18/Slc39a14/Slc10a2/Slc22a3/Slc23a1/Slc1a1/Slc6a20b/Jph3/Atp1b1/Itgav/Anxa5/Tmem38b/Cachd1/Mfsd2a/Slc13a1/Slc6a12/Itpr2/Slc5a11/Magt1/Rasa3/Tmem38a/Atp1a1/Kcnk1/Slc25a37/Scn7a/Slc6a20a/Cnnm4/Slc30a1/Kcnk2/Slc39a5/Kcnj12/Trpv3/Kcnj10/Kcnk6/Kcnk3/Tmem37/Kcnf1/Hrh1/Kcnq3/Slc9a6/Slc4a4/Slc39a4/Slc31a1/Scn2b/Kcng1/Slc4a11/Kcnj13",61
"GO:0005254","GO:0005254","chloride channel activity","15/1528","47/15355",3.00066470685342e-05,0.000575127402146905,0.000454047949063346,"Clcn5/Clcn2/Slc26a6/Clic5/Clca3a2/Ttyh1/Ano1/Ttyh3/Clca3b/Clic4/Nmur2/Best1/Ano2/Cldn4/Ano6",15
"GO:0008106","GO:0008106","alcohol dehydrogenase (NADP+) activity","10/1528","23/15355",3.13551578515873e-05,0.000577368569343726,0.000455817291587152,"Aldh3a1/Akr1c12/Akr1c13/Rdh10/Akr1b8/Akr1c14/Akr1b7/Akr1b10/Dhrs3/Akr1c19",10
