"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0097530","GO:0097530","granulocyte migration","42/1528","133/15445",3.6652998440132e-12,1.78133572419041e-09,1.41315723172528e-09,"Ccl8/Csf1/Lbp/Syk/Nckap1l/Cxadr/Vegfa/Anxa1/Ccl20/Il1rn/Il1f8/Pde4b/Csf3r/Bst1/Cxcl5/Cxcl3/Cxcl1/Cxcl9/Il17rc/Mpp1/Ccl17/Slc37a4/Dapk2/Vav1/Cxcl10/Ccl7/Ccl2/Ptger4/Trem3/Cmklr1/S100a14/Jaml/Scg2/Cd177/Hrh1/Slamf8/Nod2/S100a8/S100a9/Cxcl2/Ccl19/Ccl21a",42
"GO:0008610","GO:0008610","lipid biosynthetic process","97/1528","499/15445",4.31437561610024e-11,1.92205433697266e-08,1.52479117169016e-08,"Ppard/Abhd3/St8sia6/Cyp17a1/Sec14l2/Dgkq/Pcyt1a/Elovl1/Mvd/Prkag3/B4galnt1/Pigyl/Fads1/Acsf3/B4galt5/Alox15/Acsl6/Pik3cg/Pld2/Serinc5/Ajuba/Amacr/Dgat1/Clcn2/Abcg1/C3/Stard4/Tnf/Nr3c1/Anxa1/Acsl5/Sorbs1/Abhd6/Ptdss2/Rdh10/Cyp27a1/Capn2/St6galnac6/Cers6/Dhrs9/Lpcat4/Lpin3/Pck1/Fabp5/Pld1/Hmgcs2/Abcd3/Tmem38b/Cwh43/Ppargc1a/Gpat3/Cds1/Tbxas1/Etnk1/Cdipt/Far1/Fgf15/Abcd1/Erlin2/Agt/Plscr1/Ptgs2/Acsl3/Atp1a1/Lpcat2/Mif/Fa2h/Dhrs11/Hsd17b13/Igfbp7/Fgf1/Wdtc1/Ormdl3/Pgap3/Egr1/Mboat1/Cyp7b1/Baat/Serpina12/Tspo/Sptssb/Acer1/Pigz/Igf2/Agmo/Ch25h/Mogat2/Hrh1/Aldh1a1/Lclat1/Rdh9/Pla2g4a/Ces1d/Sphk2/Ang/Pgap1/Malrd1",97
"GO:0002237","GO:0002237","response to molecule of bacterial origin","64/1528","276/15445",5.63974445024309e-11,2.31923644853843e-08,1.83988100324125e-08,"Ppard/Axl/Il12b/Shpk/Ggt1/Lbp/Pdcd1lg2/Slpi/Tnfaip3/Irak3/Havcr2/Cmpk2/Ace/Nfkbia/Ly86/Erbin/Ednrb/Acod1/Tnf/Ncf2/Mrc1/Vim/Il1rn/Il1f8/Itgav/Tlr2/Bcl10/Gbp2/Pde4b/Tnfrsf1b/Cxcl5/Cxcl3/Cxcl1/Cxcl9/Adm/Plscr1/Plscr4/Ptgs2/Mapkapk3/Malt1/Nlrp3/Mif/Cxcl10/Ccl2/Serpine1/Arid5a/Gch1/Tlr4/Il18/Ptger4/Bdkrb1/Zc3h12a/Ptgir/Tnip3/Tlr1/Cd14/Tlr6/Cx3cr1/Junb/Nod2/Ticam2/Upf1/Cxcl2/Cd300lb",64
"GO:0032496","GO:0032496","response to lipopolysaccharide","60/1528","258/15445",1.99002191752214e-10,7.59904083648099e-08,6.02841977871934e-08,"Ppard/Axl/Il12b/Shpk/Ggt1/Lbp/Pdcd1lg2/Slpi/Tnfaip3/Irak3/Havcr2/Cmpk2/Ace/Nfkbia/Ly86/Erbin/Ednrb/Acod1/Tnf/Ncf2/Mrc1/Vim/Il1rn/Il1f8/Bcl10/Gbp2/Pde4b/Tnfrsf1b/Cxcl5/Cxcl3/Cxcl1/Cxcl9/Adm/Plscr1/Plscr4/Ptgs2/Mapkapk3/Malt1/Nlrp3/Mif/Cxcl10/Ccl2/Serpine1/Arid5a/Gch1/Tlr4/Il18/Ptger4/Bdkrb1/Zc3h12a/Ptgir/Tnip3/Cd14/Cx3cr1/Junb/Nod2/Ticam2/Upf1/Cxcl2/Cd300lb",60
"GO:0071219","GO:0071219","cellular response to molecule of bacterial origin","49/1528","192/15445",3.16979574265775e-10,1.12971520268322e-07,8.96218038397758e-08,"Ppard/Axl/Il12b/Shpk/Lbp/Pdcd1lg2/Tnfaip3/Havcr2/Cmpk2/Nfkbia/Ly86/Acod1/Tnf/Mrc1/Vim/Il1rn/Il1f8/Tlr2/Bcl10/Gbp2/Pde4b/Tnfrsf1b/Cxcl5/Cxcl3/Cxcl1/Cxcl9/Plscr1/Plscr4/Malt1/Nlrp3/Mif/Cxcl10/Ccl2/Serpine1/Arid5a/Gch1/Tlr4/Il18/Zc3h12a/Tnip3/Tlr1/Cd14/Tlr6/Cx3cr1/Nod2/Ticam2/Upf1/Cxcl2/Cd300lb",49
"GO:0030593","GO:0030593","neutrophil chemotaxis","31/1528","93/15445",5.36704773566926e-10,1.79326482468049e-07,1.42262074519812e-07,"Ccl8/Lbp/Syk/Nckap1l/Cxadr/Ccl20/Il1rn/Il1f8/Pde4b/Csf3r/Bst1/Cxcl5/Cxcl3/Cxcl1/Cxcl9/Mpp1/Ccl17/Slc37a4/Dapk2/Vav1/Cxcl10/Ccl7/Ccl2/Trem3/Jaml/Nod2/S100a8/S100a9/Cxcl2/Ccl19/Ccl21a",31
"GO:1990266","GO:1990266","neutrophil migration","34/1528","110/15445",7.79727210442364e-10,2.45201274530875e-07,1.94521419868253e-07,"Ccl8/Lbp/Syk/Nckap1l/Cxadr/Ccl20/Il1rn/Il1f8/Pde4b/Csf3r/Bst1/Cxcl5/Cxcl3/Cxcl1/Cxcl9/Mpp1/Ccl17/Slc37a4/Dapk2/Vav1/Cxcl10/Ccl7/Ccl2/Ptger4/Trem3/Jaml/Cd177/Slamf8/Nod2/S100a8/S100a9/Cxcl2/Ccl19/Ccl21a",34
"GO:0030198","GO:0030198","extracellular matrix organization","56/1528","244/15445",1.34723870242524e-09,4.00129894620297e-07,3.17428346904755e-07,"Mmp14/Fbln1/Gfod2/Adamtsl4/Sulf1/P4ha1/Ntn4/Mmp28/Ero1l/Lcp1/Col14a1/Meltf/Mmp25/Cyp1b1/Tnf/Col5a2/Lamb3/Itga8/Spint1/Tmem38b/Pdpn/Tnfrsf1b/Mmp23/Dmp1/Fscn1/Col1a2/Nox1/Gpm6b/Mmp2/Mmp15/Crispld2/Agt/Tnxb/Scara3/Colgalt1/Dpp4/Tgfbi/Adamtsl2/Lum/Olfml2b/Ctss/Sh3pxd2b/Npnt/Vwa1/Mfap4/Phldb1/Bcl3/Col8a2/Adtrp/Col13a1/Col23a1/Tnfrsf11b/Serpinb5/Mpzl3/Serpinh1/Col22a1",56
"GO:0043062","GO:0043062","extracellular structure organization","56/1528","245/15445",1.58181492014501e-09,4.45072766478695e-07,3.53082122618517e-07,"Mmp14/Fbln1/Gfod2/Adamtsl4/Sulf1/P4ha1/Ntn4/Mmp28/Ero1l/Lcp1/Col14a1/Meltf/Mmp25/Cyp1b1/Tnf/Col5a2/Lamb3/Itga8/Spint1/Tmem38b/Pdpn/Tnfrsf1b/Mmp23/Dmp1/Fscn1/Col1a2/Nox1/Gpm6b/Mmp2/Mmp15/Crispld2/Agt/Tnxb/Scara3/Colgalt1/Dpp4/Tgfbi/Adamtsl2/Lum/Olfml2b/Ctss/Sh3pxd2b/Npnt/Vwa1/Mfap4/Phldb1/Bcl3/Col8a2/Adtrp/Col13a1/Col23a1/Tnfrsf11b/Serpinb5/Mpzl3/Serpinh1/Col22a1",56
"GO:0071216","GO:0071216","cellular response to biotic stimulus","51/1528","214/15445",1.85459652010037e-09,4.9573364982283e-07,3.93272072604442e-07,"Ppard/Axl/Il12b/Shpk/Lbp/Pdcd1lg2/Tnfaip3/Havcr2/Cmpk2/Nfkbia/Ly86/Syk/Acod1/Tnf/Mrc1/Vim/Il1rn/Il1f8/Bcl2l11/Tlr2/Bcl10/Gbp2/Pde4b/Tnfrsf1b/Cxcl5/Cxcl3/Cxcl1/Cxcl9/Plscr1/Plscr4/Malt1/Nlrp3/Mif/Cxcl10/Ccl2/Serpine1/Arid5a/Gch1/Tlr4/Il18/Zc3h12a/Tnip3/Tlr1/Cd14/Tlr6/Cx3cr1/Nod2/Ticam2/Upf1/Cxcl2/Cd300lb",51
"GO:0046486","GO:0046486","glycerolipid metabolic process","65/1528","306/15445",1.9483955243405e-09,4.96005832053538e-07,3.93487998374329e-07,"Abhd3/Lipe/Dgkq/Pcyt1a/Cav1/Pigyl/Mtmr4/Alox15/Acsl6/Pik3cg/Efr3b/Pld2/Serinc5/Thrb/Ajuba/Enpp2/Dgat1/Gpd1/Serinc2/C3/Ip6k3/Acsl5/Gk/Sacm1l/Abhd6/Ptdss2/Capn2/Cat/Lpin3/Pck1/Fabp5/Pld1/Lrat/Mttp/Cwh43/Pi4k2b/Gpat3/Cds1/Etnk1/Cdipt/Far1/Mtm1/Slc37a4/Plscr1/Acsl3/Lpcat2/Tnxb/Inpp5j/Dgkb/Pgap3/Apobec1/Serpina12/Pigz/Plcb1/Mogat2/Lclat1/Pla2g4a/Ces1d/Ces1g/Ddhd2/Gdpd1/Gpx1/Dgkd/Ang/Pgap1",65
"GO:0002697","GO:0002697","regulation of immune effector process","75/1528","376/15445",2.23002112711356e-09,5.25092575423981e-07,4.16562897273558e-07,"Il12b/Apobec3/Ager/Lbp/H2-M2/Tnfaip3/Enpp3/Irak3/Havcr2/Pld2/Syk/C6/Serping1/C3/Mzb1/Tnf/Anxa1/Rbp4/Dnase1l3/Il18rap/Cfh/Ptprc/Cd55/Traf2/Itch/Tlr2/Zbtb7b/Tnfrsf1b/Prkcz/Tnfrsf4/Cxcl5/Cxcl1/Pglyrp1/Il4ra/Il13ra2/Malt1/Nlrp3/Mif/Vav1/Tkfc/Dpp4/Ccl2/H2-Q4/Hk1/Arid5a/Mavs/Sema7a/Tlr4/Il18/Zc3h12a/Serpinb9/Pik3r6/Igf2/Ccr2/Ffar2/Treml4/Cd177/Fes/Slamf8/H2-T24/Nod2/Sphk2/H2-Q7/Ifnlr1/Cd59b/Dusp22/Ccl19/Gm8909/H2-Bl/H2-Q6/H2-T10/Gm11127/H2-Q1/Muc4/Sh2d1b1",75
"GO:0071222","GO:0071222","cellular response to lipopolysaccharide","46/1528","184/15445",2.25909637761907e-09,5.25092575423981e-07,4.16562897273558e-07,"Ppard/Axl/Il12b/Shpk/Lbp/Pdcd1lg2/Tnfaip3/Havcr2/Cmpk2/Nfkbia/Ly86/Acod1/Tnf/Mrc1/Vim/Il1rn/Il1f8/Bcl10/Gbp2/Pde4b/Tnfrsf1b/Cxcl5/Cxcl3/Cxcl1/Cxcl9/Plscr1/Plscr4/Malt1/Nlrp3/Mif/Cxcl10/Ccl2/Serpine1/Arid5a/Gch1/Tlr4/Il18/Zc3h12a/Tnip3/Cd14/Cx3cr1/Nod2/Ticam2/Upf1/Cxcl2/Cd300lb",46
"GO:0001525","GO:0001525","angiogenesis","90/1528","485/15445",2.58050078078556e-09,5.74806548919983e-07,4.56001651130921e-07,"Tbx4/Itga5/Hk2/Kctd10/Angptl4/Aqp1/Cav1/Elk3/Vav2/Srf/Rxra/Sulf1/Sema6a/Akt3/Dcn/Pik3cg/Ace/Hif1a/Tnfaip2/Syk/Plau/C6/Enpp2/Nr4a1/Tnfrsf12a/Vegfa/Cyp1b1/C3/Anxa1/Itgb8/Jmjd8/Glul/Itgav/Dll4/Pitx2/Enpep/Efna3/Ereg/Anxa3/Flt1/Epha1/Plxnd1/Pak4/Itgax/Adm/Tnmd/Nox1/Vegfd/Mmp2/Agt/Ctsh/Ptgs2/Thsd7a/Ptprm/Cxcl10/Epn1/Hpse/Ccl2/Btg1/Fgf1/Lrg1/Clic4/Serpine1/Rras/Anpep/Rbpj/Il18/Esm1/Zc3h12a/Pik3r6/Fgfbp1/Igf2/Ccr2/Scg2/Cx3cr1/Col8a2/Adtrp/Adra2b/Prcp/Kdr/Sema3e/Col23a1/Gpx1/Chil1/Hhip/Ang/Ecscr/Nrarp/Prl2c2/Synj2bp",90
"GO:0050727","GO:0050727","regulation of inflammatory response","65/1528","313/15445",5.0589573209631e-09,1.08180743351475e-06,8.58212170364646e-07,"Ppard/Il12b/Cd44/Shpk/Ggt1/Ager/Itga2/Lbp/Tnfaip3/Enpp3/Egfr/Adora2a/Tnip1/Pik3cg/Ace/Nfkbia/Nr1d2/Tnfsf11/Ednrb/Acod1/Abcc1/C3/Tnf/Anxa1/Dnase1l3/Il1rl1/Stk39/Duoxa2/Tlr2/Tnfrsf1b/Bst1/Il17rc/Pglyrp1/Abcd1/Agt/Nt5e/Ptgs2/Nlrp3/Mif/Serpine1/Sema7a/Ctss/Nlrp6/Tlr4/Il22ra2/Ptger4/Zc3h12a/C2cd4a/Ccr2/Ffar2/Tlr6/Cx3cr1/Slamf8/Pde5a/Ffar4/Nod2/S100a8/S100a9/Pla2g4a/Alox5ap/Gpx1/Cst7/Nlrp12/Cd200r2/C2cd4b",65
"GO:0010876","GO:0010876","lipid localization","69/1528","343/15445",6.83056199675746e-09,1.40446863210251e-06,1.1141835742889e-06,"Ppard/Psap/Plekha8/B4galnt1/Cav1/Lbp/Pltp/Acsl6/Fabp6/Abca8b/Ace/Spns3/Nfkbia/Npc2/Syk/Tnfsf11/Dgat1/Fabp2/Slc10a2/Abcc1/Abcg1/C3/Abcg8/Stard4/Tnf/Anxa1/Pitpnm1/Acsl5/Rbp4/Slco3a1/Soat1/Acvr1c/Itgav/Lrat/Abcd3/Mttp/Mfsd2a/Pitpnm2/Slco2b1/Abcd1/Agt/C2cd2l/Aqp9/Stra6/Plscr1/Plscr4/Abcc4/Acsl3/Mif/Slc51a/Gramd1c/Nmur2/Atp8a1/Gramd1b/Abcg5/Pla2g2d/Inhba/Tspo/Abca8a/Osbpl6/Zc3h12a/Stard5/Ffar2/Pla2g4a/Slc27a4/Atp8b4/Ano6/Cry2/1700057G04Rik",69
"GO:0098656","GO:0098656","anion transmembrane transport","40/1528","155/15445",9.43709798068315e-09,1.82862754307658e-06,1.45067445823843e-06,"Slc7a7/Slc1a2/Slc5a6/Slc3a2/Slc6a8/Slc17a8/Acsl6/Slc7a15/Slc46a1/Slc6a18/Slc7a8/Ank/Abcc1/Slc23a1/Tnf/Slc1a1/Acsl5/Rbp4/Slc16a3/Slc25a10/Cln8/Xpr1/Stk39/Slc7a11/Abcd3/Slc7a9/Ano1/Abcd1/Slc25a15/Agt/Slc37a4/Slc37a2/Stra6/Slc26a2/Slc6a20a/Hk1/Best1/Kcnj10/Slc25a3/Ano6",40
"GO:0019216","GO:0019216","regulation of lipid metabolic process","65/1528","318/15445",9.752609082027e-09,1.82862754307658e-06,1.45067445823843e-06,"Ppard/Angptl4/Cyp17a1/Sec14l2/Psap/Dgkq/Cav1/Vav2/Mtmr4/Tysnd1/Pik3cg/Pik3r5/Nr1d2/Thrb/Ephx2/Dgat1/Clcn2/Abcg1/C3/Stard4/Tnf/Nr3c1/Anxa1/Acsl5/Sorbs1/Gk/Abhd6/Rdh10/Capn2/Ppp2r5a/Fabp5/Rorc/Ppargc1a/Flt1/Fgf15/Abcd1/Erlin2/Isx/Agt/Ptgs2/Acsl3/Atp1a1/Hsd17b13/Tm6sf2/Igfbp7/Fgf1/Wdtc1/Ormdl3/Egr1/Pdk2/Apobec1/Serpina12/Tspo/Acer1/Hcar2/Igf2/Hcar1/Hrh1/Nod2/Pla2g4a/Ces1g/Sphk2/Thra/Ccl19/Malrd1",65
"GO:0002443","GO:0002443","leukocyte mediated immunity","68/1528","339/15445",9.91960320786023e-09,1.82862754307658e-06,1.45067445823843e-06,"Tcirg1/Il12b/Ager/H2-M2/Havcr2/Ace/Pld2/Syk/Serping1/C3/Myo1f/Tnf/Dnase1l3/Il18rap/Ptprc/Cd55/Traf2/Tlr2/Bcl10/Tnfrsf1b/Prkcz/Cxcl5/Cxcl1/Anxa3/Il4ra/Il13ra2/Ctsh/Malt1/Nlrp3/Vav1/Dpp4/Ccl2/H2-Q4/Icam1/Arid5a/Mavs/C1s1/Tlr4/Il18/Ccr6/Trem3/Serpinb9/Pik3r6/Igf2/Ccr2/Treml4/Cd177/Fes/Bcl3/H2-T24/C1ra/Nod2/Dennd1b/Sphk2/H2-Q7/Cd300lb/Dusp22/Gm8909/H2-Bl/H2-Q6/C4b/C1s2/H2-T10/Gm11127/H2-Q1/Muc4/C1rb/Sh2d1b1",68
"GO:0070371","GO:0070371","ERK1 and ERK2 cascade","61/1528","291/15445",1.03670400385454e-08,1.8474065348688e-06,1.46557208123858e-06,"Cd44/Fbln1/Cav1/Ccl8/Cnksr3/Ace2/Ager/Alox15/Sema6a/Timp3/Egfr/Havcr2/Tnip1/Slc9a3r1/Syk/Tnfsf11/Thpo/Vegfa/C3/Ccl20/Ptprc/Slc30a10/Itgav/Ptpn1/Tlr2/Pdgfc/Epha7/Prkcz/Flt1/St5/Fgf15/Dusp4/Ccl17/Agt/Ctsh/Mif/Ccl7/Ccl2/Icam1/Nod1/Sema7a/Rras/Nlrp6/Tlr4/Dusp26/Ptger4/Npnt/Flt3/Pkhd1/P2ry6/Gpr55/Ezr/Ffar4/Nod2/Scimp/Kdr/Chil1/Ccl19/Nlrp12/Synj2bp/Ccl21a",61
