"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0032640","GO:0032640","tumor necrosis factor production","16/164","163/16202",8.92232185848217e-12,1.01393265599791e-09,7.49099359402672e-10,"Mmp8/Cyba/Cybb/Vsir/Trem2/Gpnmb/Clec4a2/Tyrobp/Sirpa/Cd84/Cd47/Ptafr/Fcer1g/Fcgr3/Arrb2/Lilra5",16
"GO:0050778","GO:0050778","positive regulation of immune response","25/164","473/16202",1.18107616038294e-11,1.2905528352492e-09,9.53467961054081e-10,"Itgb2/Cfp/Tgfb1/Lcp2/Myo1g/Adam8/Slc11a1/Fcgr2b/Il1b/Fgr/Itgam/Cd300a/C1qa/C1qc/C1qb/Fpr1/C5ar1/Mmp12/Fpr2/Ifi205/Cd47/Ptafr/Fcer1g/Fcgr3/Mndal",25
"GO:0042742","GO:0042742","defense response to bacterium","18/164","224/16202",1.26351657265247e-11,1.32950021589099e-09,9.8224251300937e-10,"Hck/Cyba/Rarres2/Ncf1/Cxcl13/Trem2/Slc11a1/Fgr/Clec4e/Clec4d/Hp/Trem1/Mpeg1/C5ar1/Fpr2/Cebpb/Fcer1g/Lyz2",18
"GO:0030593","GO:0030593","neutrophil chemotaxis","13/164","96/16202",1.41558392236632e-11,1.39405140592318e-09,1.02993330866108e-09,"Itgb2/Ccl9/Cxcl13/Cxcr2/Il1b/Itgam/Rac2/Prex1/Trem1/Il1f9/C5ar1/Fcer1g/Fcgr3",13
"GO:0071621","GO:0071621","granulocyte chemotaxis","14/164","118/16202",1.42300213909793e-11,1.39405140592318e-09,1.02993330866108e-09,"Itgb2/Rarres2/Ccl9/Cxcl13/Cxcr2/Il1b/Itgam/Rac2/Prex1/Trem1/Il1f9/C5ar1/Fcer1g/Fcgr3",14
"GO:0002886","GO:0002886","regulation of myeloid leukocyte mediated immunity","11/164","61/16202",2.20305496741169e-11,2.08629305413887e-09,1.54136547544523e-09,"Itgb2/Hmox1/Fgr/Tyrobp/Itgam/Rac2/Cd300a/Cd84/Ptafr/Fcer1g/Fcgr3",11
"GO:0032675","GO:0032675","regulation of interleukin-6 production","15/164","147/16202",2.34445633939192e-11,2.14858079361692e-09,1.58738402062733e-09,"Mmp8/Cyba/Trem2/Il1b/Il1a/Tyrobp/Sirpa/Cd84/Il1f9/Cd47/Cebpb/Ptafr/Fcer1g/Arrb2/Lilra5",15
"GO:0099024","GO:0099024","plasma membrane invagination","11/164","62/16202",2.65503152370742e-11,2.35717017464149e-09,1.7414910718002e-09,"Itgb2/Trem2/Msr1/Marco/Fcgr2b/Siglece/Mfge8/Cd300a/Sirpa/Fcer1g/Fcgr3",11
"GO:0002275","GO:0002275","myeloid cell activation involved in immune response","12/164","81/16202",2.98377689070586e-11,2.56876065045313e-09,1.89781534930382e-09,"Itgb2/Hmox1/Trem2/Fgr/Tyrobp/Itgam/Rac2/Cd300a/Cd84/Stx11/Ptafr/Fcer1g",12
"GO:0050707","GO:0050707","regulation of cytokine secretion","17/164","206/16202",3.17173963197773e-11,2.65026832189669e-09,1.95803369231071e-09,"Mmp8/Srgn/Clec4n/Csf1r/Il1r2/Il1b/Il1a/Fgr/Tnfrsf9/Clec5a/Clec4e/Crlf2/Cd84/Cd300c2/Mmp12/Mapk11/Lilra5",17
"GO:0032635","GO:0032635","interleukin-6 production","15/164","156/16202",5.52464137901782e-11,4.48443033079704e-09,3.31312328113129e-09,"Mmp8/Cyba/Trem2/Il1b/Il1a/Tyrobp/Sirpa/Cd84/Il1f9/Cd47/Cebpb/Ptafr/Fcer1g/Arrb2/Lilra5",15
"GO:0050867","GO:0050867","positive regulation of cell activation","20/164","314/16202",5.99084548516367e-11,4.72777556204166e-09,3.49290815713928e-09,"Itgb2/Tgfb1/Mmp8/Vsir/Plek/Cd86/Trem2/Adam8/Il1b/Fgr/Clec4d/Tyrobp/Itgam/Il2rg/Crlf2/Sirpa/Cd47/Ptafr/Fcer1g/Lilra5",20
"GO:0001818","GO:0001818","negative regulation of cytokine production","18/164","252/16202",8.95130442198617e-11,6.70196513128545e-09,4.95145092416799e-09,"Tgfb1/Hmox1/Mmp8/Srgn/Vsir/Mefv/Trem2/Il1r2/Slc11a1/Fcgr2b/Tnfrsf9/Gpnmb/Clec4a2/Tyrobp/Sirpa/Cd84/Arrb2/Lilra5",18
"GO:0010324","GO:0010324","membrane invagination","11/164","69/16202",8.96426170323292e-11,6.70196513128545e-09,4.95145092416799e-09,"Itgb2/Trem2/Msr1/Marco/Fcgr2b/Siglece/Mfge8/Cd300a/Sirpa/Fcer1g/Fcgr3",11
"GO:0032653","GO:0032653","regulation of interleukin-10 production","10/164","55/16202",1.6938858102988e-10,1.23393066334843e-08,9.11635170239084e-09,"Mmp8/Vsir/Trem2/Fcgr2b/Tnfrsf9/Tyrobp/Cd84/Cd47/Fcer1g/Lilra5",10
"GO:0050715","GO:0050715","positive regulation of cytokine secretion","14/164","144/16202",2.14137423285851e-10,1.52091104888775e-08,1.12365795271575e-08,"Mmp8/Clec4n/Csf1r/Il1b/Il1a/Fgr/Clec5a/Clec4e/Crlf2/Cd84/Cd300c2/Mmp12/Mapk11/Lilra5",14
"GO:0002573","GO:0002573","myeloid leukocyte differentiation","16/164","203/16202",2.46306596695472e-10,1.70672449076058e-08,1.26093800721636e-08,"Spi1/Tgfb1/Hcls1/Trem2/Csf1r/Adam8/Ccr1/Tyrobp/Itgam/Batf/C1qc/Rbp1/Cd300lf/Cebpb/Fcer1g/Pirb",16
"GO:0042110","GO:0042110","T cell activation","23/164","460/16202",2.54938114322217e-10,1.72447424473671e-08,1.27405162896868e-08,"Itgb2/Tgfb1/Vsir/Cd86/Adam8/Slc11a1/Il1b/Gpnmb/Clec4e/Clec4d/Clec4a2/Itgam/Il2rg/Rac2/Batf/Cd300a/Sirpa/Stx11/Prex1/Cd47/Cebpb/Fcer1g/Slfn1",23
"GO:0002366","GO:0002366","leukocyte activation involved in immune response","17/164","236/16202",2.69482344135332e-10,1.78046358067088e-08,1.31541687688091e-08,"Itgb2/Tgfb1/Hmox1/Trem2/Slc11a1/Fgr/Clec4e/Clec4d/Tyrobp/Itgam/Rac2/Batf/Cd300a/Cd84/Stx11/Ptafr/Fcer1g",17
"GO:0042119","GO:0042119","neutrophil activation","8/164","29/16202",3.32608557471757e-10,2.14759298131196e-08,1.58665421913561e-08,"Itgb2/Cxcr2/Tyrobp/Itgam/Cd300a/Stx11/Ptafr/Fcer1g",8
"GO:0002263","GO:0002263","cell activation involved in immune response","17/164","240/16202",3.49889618857826e-10,2.17057653729224e-08,1.60363460433158e-08,"Itgb2/Tgfb1/Hmox1/Trem2/Slc11a1/Fgr/Clec4e/Clec4d/Tyrobp/Itgam/Rac2/Batf/Cd300a/Cd84/Stx11/Ptafr/Fcer1g",17
"GO:0032613","GO:0032613","interleukin-10 production","10/164","59/16202",3.51448506566149e-10,2.17057653729224e-08,1.60363460433158e-08,"Mmp8/Vsir/Trem2/Fcgr2b/Tnfrsf9/Tyrobp/Cd84/Cd47/Fcer1g/Lilra5",10
"GO:0007159","GO:0007159","leukocyte cell-cell adhesion","19/164","313/16202",4.21597074353254e-10,2.54841976220765e-08,1.88278738244208e-08,"Itgb2/Tgfb1/Vsir/Madcam1/Cd86/Fermt3/Adam8/Il1b/Gpnmb/Itgam/Il2rg/Rac2/Cd300a/Sirpa/Selplg/Cd47/Cebpb/Ptafr/Slfn1",19
"GO:0051047","GO:0051047","positive regulation of secretion","23/164","481/16202",6.09766642935643e-10,3.60905631787534e-08,2.66639185529314e-08,"Itgb2/Tgfb1/Cyp4f18/Mmp8/Cyba/Trpm2/Clec4n/Trem2/Csf1r/Il1b/Il1a/Fgr/Clec5a/Clec4e/Itgam/Crlf2/Cd84/Cd300c2/Mmp12/Mapk11/Ptafr/Fcer1g/Lilra5",23
"GO:0045123","GO:0045123","cellular extravasation","10/164","63/16202",6.9053328421613e-10,4.00368379685312e-08,2.95794493818897e-08,"Itgb2/Madcam1/Adam8/Il1a/Itgam/Sirpa/Trem1/Selplg/Cd47/Ptafr",10
"GO:0038094","GO:0038094","Fc-gamma receptor signaling pathway","6/164","12/16202",8.62338617394022e-10,4.88656415668389e-08,3.61022209689979e-08,"Myo1g/Fcgr2b/Clec4e/Clec4d/Cd47/Fcer1g",6
"GO:0043300","GO:0043300","regulation of leukocyte degranulation","9/164","47/16202",8.77207926754236e-10,4.88656415668389e-08,3.61022209689979e-08,"Itgb2/Hmox1/Fgr/Itgam/Rac2/Cd300a/Cd84/Ptafr/Fcer1g",9
"GO:0002690","GO:0002690","positive regulation of leukocyte chemotaxis","11/164","85/16202",9.12442548771249e-10,4.98509477126753e-08,3.68301708957464e-08,"Rarres2/Cxcl13/Pla2g7/Ccr1/Cxcr2/Il1b/F7/Rac2/Gpsm3/C5ar1/Fpr2",11
"GO:0045576","GO:0045576","mast cell activation","10/164","66/16202",1.11064434394446e-09,5.90113141361451e-08,4.35979030317247e-08,"Lcp2/Hmox1/Fgr/Rac2/Crlf2/Cd300a/Cd84/Cd300lf/Fcer1g/Fcgr3",10
"GO:0002703","GO:0002703","regulation of leukocyte mediated immunity","16/164","225/16202",1.12165116626253e-09,5.90113141361451e-08,4.35979030317247e-08,"Itgb2/Tgfb1/Hmox1/Vsir/Fcgr2b/Il1b/Fgr/Tyrobp/Itgam/Rac2/Cd300a/Cd84/Ptafr/Fcer1g/Fcgr3/Arrb2",16
"GO:0043299","GO:0043299","leukocyte degranulation","10/164","67/16202",1.29421866111104e-09,6.68522766584812e-08,4.93908518709171e-08,"Itgb2/Hmox1/Fgr/Itgam/Rac2/Cd300a/Cd84/Stx11/Ptafr/Fcer1g",10
"GO:0002696","GO:0002696","positive regulation of leukocyte activation","18/164","299/16202",1.430298954598e-09,7.15524938346044e-08,5.28633997318221e-08,"Itgb2/Tgfb1/Mmp8/Vsir/Cd86/Trem2/Adam8/Il1b/Fgr/Clec4d/Tyrobp/Itgam/Il2rg/Crlf2/Sirpa/Cd47/Ptafr/Fcer1g",18
"GO:0050921","GO:0050921","positive regulation of chemotaxis","13/164","138/16202",1.43558329763198e-09,7.15524938346044e-08,5.28633997318221e-08,"Tgfb1/Rarres2/Cxcl13/Pla2g7/Trem2/Ccr1/Cxcr2/Il1b/F7/Rac2/Gpsm3/C5ar1/Fpr2",13
"GO:0036230","GO:0036230","granulocyte activation","8/164","35/16202",1.73224099313052e-09,8.34118078217595e-08,6.16251300678369e-08,"Itgb2/Cxcr2/Tyrobp/Itgam/Cd300a/Stx11/Ptafr/Fcer1g",8
"GO:0042554","GO:0042554","superoxide anion generation","8/164","35/16202",1.73224099313052e-09,8.34118078217595e-08,6.16251300678369e-08,"Itgb2/Tgfb1/Cyba/Cybb/Ncf1/Tyrobp/Itgam/Fpr2",8
"GO:0050765","GO:0050765","negative regulation of phagocytosis","7/164","23/16202",2.04840466426359e-09,9.6991960852881e-08,7.16582263252912e-08,"Tgfb1/Fcgr2b/Siglece/Cd300a/Sirpa/Cd300lf/Cd47",7
"GO:0002683","GO:0002683","negative regulation of immune system process","21/164","438/16202",3.46501636172813e-09,1.61378876781469e-07,1.19227655311232e-07,"Tgfb1/Hmox1/Cd68/Vsir/Samsn1/Cd86/Ccr1/Cxcr2/Fcgr2b/Gpnmb/Tyrobp/Cd300a/C1qc/Cd84/Cd300lf/Mmp12/Cd47/Cebpb/Fcer1g/Arrb2/Slfn1",21
"GO:0002237","GO:0002237","response to molecule of bacterial origin","17/164","281/16202",3.90298837020611e-09,1.78844999350896e-07,1.32131728526163e-07,"Tgfb1/Cd68/Cxcl16/Cd86/Cxcl13/Trem2/Slc11a1/Fcgr2b/Il1b/Irf5/Sirpa/Cd84/Il1f9/C5ar1/Wfdc21/Cebpb/Ptafr",17
"GO:0050727","GO:0050727","regulation of inflammatory response","18/164","321/16202",4.40053716800887e-09,1.98443271338305e-07,1.46611046165576e-07,"Apoe/Mmp8/Aoah/Mefv/Trem2/Adam8/Il1r2/Fcgr2b/Il1b/Siglece/Gpsm3/Sirpa/Fpr2/Cd47/Cebpb/Fcer1g/Fcgr3/Lilra5",18
"GO:0050714","GO:0050714","positive regulation of protein secretion","17/164","290/16202",6.26635942118534e-09,2.74404342372102e-07,2.02731528442532e-07,"Tgfb1/Mmp8/Trpm2/Clec4n/Trem2/Csf1r/Il1b/Il1a/Fgr/Clec5a/Clec4e/Crlf2/Cd84/Cd300c2/Mmp12/Mapk11/Lilra5",17
"GO:1903532","GO:1903532","positive regulation of secretion by cell","21/164","453/16202",6.27817045201922e-09,2.74404342372102e-07,2.02731528442532e-07,"Itgb2/Tgfb1/Mmp8/Trpm2/Clec4n/Trem2/Csf1r/Il1b/Il1a/Fgr/Clec5a/Clec4e/Itgam/Crlf2/Cd84/Cd300c2/Mmp12/Mapk11/Ptafr/Fcer1g/Lilra5",21
"GO:0002283","GO:0002283","neutrophil activation involved in immune response","6/164","16/16202",7.22697111384316e-09,3.11088256582249e-07,2.29833818197819e-07,"Itgb2/Tyrobp/Itgam/Stx11/Ptafr/Fcer1g",6
"GO:0002253","GO:0002253","activation of immune response","16/164","258/16202",8.07722219924367e-09,3.42498332358974e-07,2.53039765362009e-07,"Cfp/Lcp2/Myo1g/Fcgr2b/Il1b/Cd300a/C1qa/C1qc/C1qb/Fpr1/C5ar1/Fpr2/Ifi205/Cd47/Fcer1g/Mndal",16
"GO:0002449","GO:0002449","lymphocyte mediated immunity","16/164","261/16202",9.52107843883583e-09,3.97785056540185e-07,2.93885919613601e-07,"Tgfb1/Vsir/Myo1g/Slc11a1/Fcgr2b/Il1b/Crlf2/Batf/C1qa/C1qc/C1qb/Stx11/Fcer1g/Pirb/Fcgr3/Arrb2",16
"GO:0038093","GO:0038093","Fc receptor signaling pathway","6/164","17/16202",1.10756772200507e-08,4.56028970756e-07,3.36916863108788e-07,"Myo1g/Fcgr2b/Clec4e/Clec4d/Cd47/Fcer1g",6
"GO:0050708","GO:0050708","regulation of protein secretion","21/164","469/16202",1.15243503151661e-08,4.67723989219814e-07,3.45557210954004e-07,"Tgfb1/Apoe/Mmp8/Trpm2/Srgn/Clec4n/Trem2/Csf1r/Il1r2/Il1b/Il1a/Fgr/Tnfrsf9/Clec5a/Clec4e/Crlf2/Cd84/Cd300c2/Mmp12/Mapk11/Lilra5",21
"GO:0002688","GO:0002688","regulation of leukocyte chemotaxis","11/164","108/16202",1.20799478414779e-08,4.83368053769558e-07,3.57115137077937e-07,"Rarres2/Cxcl13/Pla2g7/Ccr1/Cxcr2/Il1b/F7/Rac2/Gpsm3/C5ar1/Fpr2",11
"GO:0006801","GO:0006801","superoxide metabolic process","9/164","64/16202",1.53078949266416e-08,6.04024020647067e-07,4.46256469060283e-07,"Itgb2/Tgfb1/Cyba/Cybb/Ncf1/Tyrobp/Itgam/Fpr2/Ncf4",9
"GO:0072593","GO:0072593","reactive oxygen species metabolic process","16/164","271/16202",1.62125654477616e-08,6.3095751283686e-07,4.6615509016347e-07,"Itgb2/Tgfb1/Mmp8/Cyba/Cybb/Ncf1/Il1b/Tyrobp/Itgam/Hp/Sirpa/Prex1/Mmp3/Fpr2/Cd47/Ncf4",16
"GO:0050866","GO:0050866","negative regulation of cell activation","14/164","201/16202",1.67918962519088e-08,6.44672665563146e-07,4.76287924983017e-07,"Tgfb1/Apoe/Hmox1/Vsir/Samsn1/Cd86/Fcgr2b/Gpnmb/Tyrobp/Cd300a/Cd84/Cd300lf/Cebpb/Slfn1",14
"GO:0002460","GO:0002460","adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","16/164","277/16202",2.20641923312626e-08,8.35791605508226e-07,6.17487712400527e-07,"Tgfb1/Vsir/Myo1g/Nfkb2/Slc11a1/Fcgr2b/Il1b/Crlf2/Batf/C1qa/C1qc/C1qb/Stx11/Fcer1g/Pirb/Fcgr3",16
"GO:0002793","GO:0002793","positive regulation of peptide secretion","17/164","316/16202",2.24012933865524e-08,8.37395717252572e-07,6.18672839512265e-07,"Tgfb1/Mmp8/Trpm2/Clec4n/Trem2/Csf1r/Il1b/Il1a/Fgr/Clec5a/Clec4e/Crlf2/Cd84/Cd300c2/Mmp12/Mapk11/Lilra5",17
"GO:0043410","GO:0043410","positive regulation of MAPK cascade","21/164","490/16202",2.46073349384938e-08,9.04764039187941e-07,6.68444948643271e-07,"Tgfb1/Apoe/Mmp8/Ncf1/Ccl9/Trem2/Csf1r/Adam8/Ccr1/Marco/Fcgr2b/Il1b/Il1a/Gpnmb/Cd84/Il1f9/C5ar1/Fpr2/Arrb2/Lilra5/Klb",21
"GO:0033003","GO:0033003","regulation of mast cell activation","8/164","48/16202",2.4840406566934e-08,9.04764039187941e-07,6.68444948643271e-07,"Hmox1/Fgr/Rac2/Crlf2/Cd300a/Cd84/Cd300lf/Fcer1g",8
"GO:0032693","GO:0032693","negative regulation of interleukin-10 production","6/164","20/16202",3.38259275690359e-08,1.21644886359026e-06,8.98719514625683e-07,"Mmp8/Vsir/Fcgr2b/Tnfrsf9/Tyrobp/Cd84",6
"GO:0002695","GO:0002695","negative regulation of leukocyte activation","13/164","181/16202",3.86712806795752e-08,1.37331385513342e-06,1.01461228519833e-06,"Tgfb1/Hmox1/Vsir/Samsn1/Cd86/Fcgr2b/Gpnmb/Tyrobp/Cd300a/Cd84/Cd300lf/Cebpb/Slfn1",13
"GO:0032930","GO:0032930","positive regulation of superoxide anion generation","6/164","21/16202",4.6960998556619e-08,1.64711354196734e-06,1.21689709060297e-06,"Itgb2/Tgfb1/Cyba/Tyrobp/Itgam/Fpr2",6
"GO:1903557","GO:1903557","positive regulation of tumor necrosis factor superfamily cytokine production","10/164","97/16202",5.0599500710075e-08,1.75308757947955e-06,1.29519132754672e-06,"Mmp8/Cyba/Cybb/Adam8/Tyrobp/Cd84/Ptafr/Fcer1g/Fcgr3/Lilra5",10
"GO:0030099","GO:0030099","myeloid cell differentiation","18/164","377/16202",5.26625404249114e-08,1.80258165478522e-06,1.33175783902693e-06,"Spi1/Tgfb1/Hcls1/Trem2/Lox/Csf1r/Adam8/Ccr1/Clec5a/Tyrobp/Itgam/Batf/C1qc/Rbp1/Cd300lf/Cebpb/Fcer1g/Pirb",18
