"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0001819","GO:0001819","positive regulation of cytokine production","38/283","432/15991",2.54634574309199e-16,7.93996899891413e-14,6.24037459144363e-14,"Il12rb1/Tgfb1/Ly9/Mmp8/Cyba/Cybb/Clec4n/Trem2/Ltb/Csf1r/Adam8/Slc11a1/Card9/Il1b/Il1a/Cd2/Fgr/Clec5a/Clec4e/Tyrobp/Crlf2/Gpsm3/Ccr7/Cd84/Il1f9/Tlr7/Cd300c2/C5ar1/Mmp12/Mapk11/Ifi205/Cebpb/Ptafr/Fcer1g/Fcgr3/Lilra5/Tigit/Mndal",38
"GO:0002687","GO:0002687","positive regulation of leukocyte migration","23/283","138/15991",3.05001115300799e-16,8.71794854568117e-14,6.85182330074865e-14,"Tgfb1/Tnfsf14/Rarres2/Mmp9/Madcam1/Cxcl14/Cxcl13/Pla2g7/Trem2/Adam8/Ccr1/Cxcr2/Sell/Il1b/Il1a/F7/Thy1/Rac2/Gpsm3/Ccr7/C5ar1/Fpr2/Ptafr",23
"GO:0097530","GO:0097530","granulocyte migration","23/283","139/15991",3.59752629855991e-16,9.49193477235423e-14,7.46013348227687e-14,"Itgb2/Rarres2/Ccl9/Cxcl13/Adam8/Cxcr2/Sell/Il1b/Il1a/Bst1/Spp1/Itgam/Rac2/Cd300a/Sirpa/Ccr7/Prex1/Trem1/Il1f9/C5ar1/Prtn3/Fcer1g/Fcgr3",23
"GO:0002685","GO:0002685","regulation of leukocyte migration","26/283","194/15991",8.16837557470556e-16,2.00125201580286e-13,1.5728729208136e-13,"Tgfb1/Tnfsf14/Rarres2/Mmp9/Madcam1/Cxcl14/Cxcl13/Pla2g7/Trem2/Adam8/Ccr1/Cxcr2/Sell/Il1b/Il1a/Bst1/F7/Thy1/Rac2/Cd300a/Gpsm3/Ccr7/C5ar1/Cxcr3/Fpr2/Ptafr",26
"GO:0002250","GO:0002250","adaptive immune response","35/283","378/15991",8.83014705166125e-16,2.00141687780399e-13,1.5730024931889e-13,"Il12rb1/Tgfb1/Ly9/Cd48/Fcgr1/Vsir/Myo1g/Samsn1/Cd86/Clec4n/Nfkb2/Zap70/Slc11a1/Fcgr2b/Il1b/Sla2/Clec4d/Clec4a2/Btk/Fgl1/Crlf2/Batf/C1qa/C1qc/C1qb/Ccr7/Cd84/Stx11/Rftn1/Serpina3g/Klhl6/Lax1/Fcer1g/Pirb/Fcgr3",35
"GO:0002443","GO:0002443","leukocyte mediated immunity","33/283","334/15991",9.33605540666585e-16,2.00141687780399e-13,1.5730024931889e-13,"Itgb2/Tgfb1/Hmox1/Fcgr1/Ncf1/Vsir/Myo1g/Slc11a1/Fcgr2b/Il1b/Fgr/Klrb1c/Coro1a/Itgam/Btk/Rac2/Crlf2/Batf/Cd300a/C1qa/C1qc/C1qb/Cd84/Stx11/Rftn1/Milr1/Trem1/Ptafr/Fcer1g/Pirb/Fcgr3/Arrb2/Klrb1b",33
"GO:0002253","GO:0002253","activation of immune response","34/283","369/15991",2.72079282839808e-15,5.48959964788554e-13,4.31452039227709e-13,"Lck/Cfp/Lcp2/Cyba/Myo1g/Cd86/Lpxn/Peli3/Zap70/Fcgr2b/Il1b/Clec4e/Btk/Thy1/Cd300a/C1qa/C1qc/C1qb/Ccr7/Rftn1/Klhl6/Ifi209/Tlr7/Fpr1/Cd300lf/C5ar1/Lax1/Fpr2/Ifi205/Cd47/Fcer1g/Arrb2/Mndal/Bcl2a1d",34
"GO:1990266","GO:1990266","neutrophil migration","20/283","113/15991",8.41259101186569e-15,1.60306595392774e-12,1.25992079423322e-12,"Itgb2/Ccl9/Cxcl13/Adam8/Cxcr2/Sell/Il1b/Il1a/Bst1/Spp1/Itgam/Rac2/Ccr7/Prex1/Trem1/Il1f9/C5ar1/Prtn3/Fcer1g/Fcgr3",20
"GO:0032103","GO:0032103","positive regulation of response to external stimulus","30/283","299/15991",1.35960125063714e-14,2.45443804720284e-12,1.92905196835552e-12,"Tgfb1/Mmp8/Tnfsf14/Cyba/Rarres2/Fcgr1/Cxcl14/Cxcl13/Pla2g7/Trem2/Adam8/Ccr1/Cxcr2/Sell/Il1b/Btk/F7/Rac2/Gpsm3/Ccr7/Scarf1/Cxcr4/C5ar1/Cxcr3/Fpr2/Cd47/Cebpb/Fcer1g/Fcgr3/Lilra5",30
"GO:0098542","GO:0098542","defense response to other organism","35/283","438/15991",7.60025412111963e-14,1.30344358177202e-11,1.02443425285197e-11,"Il12rb1/Tgfb1/Hck/Cyba/Rarres2/Fcgr1/Ncf1/Cd86/Cxcl13/Clec4n/Trem2/Peli3/Ifitm1/Slc11a1/Il2ra/Card9/Il1b/Fgr/Irf5/Clec4e/Clec4d/Hp/Batf/Trem1/Tlr7/Mpeg1/C5ar1/Mmp12/Fpr2/Cebpb/Pcbp2/Fcer1g/Ifitm6/Lyz2/Defa20",35
"GO:0002683","GO:0002683","negative regulation of immune system process","35/283","455/15991",2.33487936905484e-13,3.81363630278957e-11,2.99730629781927e-11,"Tgfb1/Hmox1/Tnfaip8l2/Cd68/Vsir/Samsn1/Cd86/Lpxn/Ccr1/Cxcr2/Fcgr2b/Il2ra/Gpnmb/Tyrobp/Btk/Fgl1/Thy1/Cd300a/C1qc/Cd84/Milr1/Cdkn2a/Cd300lf/Mmp12/Gpr171/Lax1/Cd47/Cebpb/Pcbp2/Fcer1g/Arrb2/Cnr2/Tigit/Slfn1/Klrb1b",35
"GO:0050867","GO:0050867","positive regulation of cell activation","29/283","312/15991",2.75174750811034e-13,4.29022452400839e-11,3.37187816663664e-11,"Itgb2/Lck/Il12rb1/Tgfb1/Mmp8/Tnfsf14/Vsir/Plek/Cd86/Trem2/Adam8/Zap70/Il2ra/Il1b/Fgr/Bst1/Clec4d/Tyrobp/Coro1a/Itgam/Il2rg/Thy1/Crlf2/Sirpa/Ccr7/Cd47/Ptafr/Fcer1g/Lilra5",29
"GO:1903037","GO:1903037","regulation of leukocyte cell-cell adhesion","27/283","281/15991",8.64977720405814e-13,1.23675289952311e-10,9.72019081073708e-11,"Itgb2/Lck/Il12rb1/Tgfb1/Tnfsf14/Tnfaip8l2/Vsir/Cd86/Adam8/Zap70/Il2ra/Il1b/Gpnmb/Coro1a/Il2rg/Fgl1/Thy1/Cd300a/Sirpa/Ccr7/Cdkn2a/Lax1/Cd47/Cebpb/Ptafr/Tigit/Slfn1",27
"GO:0050766","GO:0050766","positive regulation of phagocytosis","15/283","69/15991",8.69664717176369e-13,1.23675289952311e-10,9.72019081073708e-11,"Cyba/Fcgr1/Trem2/Slc11a1/Fcgr2b/Il1b/Mfge8/Il2rg/Sirpa/Ccr7/Cd300lf/Fpr2/Cd47/Fcer1g/Fcgr3",15
"GO:0030593","GO:0030593","neutrophil chemotaxis","17/283","96/15991",9.01423396153869e-13,1.23675289952311e-10,9.72019081073708e-11,"Itgb2/Ccl9/Cxcl13/Cxcr2/Sell/Il1b/Bst1/Spp1/Itgam/Rac2/Ccr7/Prex1/Trem1/Il1f9/C5ar1/Fcer1g/Fcgr3",17
"GO:0050866","GO:0050866","negative regulation of cell activation","23/283","199/15991",9.80457352955139e-13,1.26209406408594e-10,9.91935828793648e-11,"Tgfb1/Apoe/Hmox1/Tnfaip8l2/Vsir/Samsn1/Cd86/Fcgr2b/Il2ra/Gpnmb/Tyrobp/Btk/Fgl1/Cd300a/Cd84/Milr1/Cdkn2a/Cd300lf/Lax1/Cebpb/Cnr2/Tigit/Slfn1",23
"GO:0002695","GO:0002695","negative regulation of leukocyte activation","22/283","180/15991",9.93485123332958e-13,1.26209406408594e-10,9.91935828793648e-11,"Tgfb1/Hmox1/Tnfaip8l2/Vsir/Samsn1/Cd86/Fcgr2b/Il2ra/Gpnmb/Tyrobp/Btk/Fgl1/Cd300a/Cd84/Milr1/Cdkn2a/Cd300lf/Lax1/Cebpb/Cnr2/Tigit/Slfn1",22
"GO:0071621","GO:0071621","granulocyte chemotaxis","18/283","118/15991",2.70791324436181e-12,3.31719372434321e-10,2.60713000707165e-10,"Itgb2/Rarres2/Ccl9/Cxcl13/Cxcr2/Sell/Il1b/Bst1/Spp1/Itgam/Rac2/Ccr7/Prex1/Trem1/Il1f9/C5ar1/Fcer1g/Fcgr3",18
"GO:0002696","GO:0002696","positive regulation of leukocyte activation","27/283","297/15991",3.22219235609662e-12,3.81107578669359e-10,2.9952938743969e-10,"Itgb2/Lck/Il12rb1/Tgfb1/Mmp8/Tnfsf14/Vsir/Cd86/Trem2/Adam8/Zap70/Il2ra/Il1b/Fgr/Bst1/Clec4d/Tyrobp/Coro1a/Itgam/Il2rg/Thy1/Crlf2/Sirpa/Ccr7/Cd47/Ptafr/Fcer1g",27
"GO:0050921","GO:0050921","positive regulation of chemotaxis","19/283","138/15991",4.33004731740383e-12,4.95068743289838e-10,3.8909653262706e-10,"Tgfb1/Tnfsf14/Rarres2/Cxcl14/Cxcl13/Pla2g7/Trem2/Ccr1/Cxcr2/Sell/Il1b/F7/Rac2/Gpsm3/Ccr7/Cxcr4/C5ar1/Cxcr3/Fpr2",19
"GO:0002444","GO:0002444","myeloid leukocyte mediated immunity","16/283","91/15991",4.80288153750427e-12,5.31415602375472e-10,4.17663144908266e-10,"Itgb2/Hmox1/Fcgr1/Ncf1/Fgr/Itgam/Btk/Rac2/Cd300a/Cd84/Stx11/Milr1/Trem1/Ptafr/Fcer1g/Fcgr3",16
"GO:0051249","GO:0051249","regulation of lymphocyte activation","31/283","400/15991",4.98337572781657e-12,5.34155585825339e-10,4.19816619701916e-10,"Lck/Il12rb1/Tgfb1/Tnfsf14/Tnfaip8l2/Vsir/Samsn1/Cd86/Adam8/Zap70/Fcgr2b/Il2ra/Il1b/Bst1/Gpnmb/Tyrobp/Coro1a/Btk/Il2rg/Fgl1/Thy1/Rac2/Cd300a/Sirpa/Ccr7/Cdkn2a/Lax1/Cd47/Cebpb/Tigit/Slfn1",31
"GO:0031349","GO:0031349","positive regulation of defense response","29/283","351/15991",5.29543028114983e-12,5.50403814071027e-10,4.32586824562192e-10,"Mmp8/Cyba/Fcgr1/Cd86/Trem2/Peli3/Adam8/Card9/Il1b/Clec4e/Klrb1c/Btk/Cd300a/Gpsm3/Ccr7/Rftn1/Ifi209/Tlr7/Cd300lf/Mmp12/Fpr2/Ifi205/Cd47/Cebpb/Fcer1g/Fcgr3/Arrb2/Lilra5/Mndal",29
"GO:0045576","GO:0045576","mast cell activation","14/283","66/15991",7.28714324345129e-12,7.35144156618762e-10,5.77782472027206e-10,"Lcp2/Hmox1/Cd48/Fgr/Btk/Rac2/Crlf2/Cd300a/Cd84/Milr1/Cd300lf/Fcer1g/Fcgr3/Cnr2",14
"GO:1903555","GO:1903555","regulation of tumor necrosis factor superfamily cytokine production","20/283","162/15991",9.15447561928068e-12,8.97138610689507e-10,7.05101114615875e-10,"Mmp8/Cyba/Cybb/Vsir/Trem2/Adam8/Card9/Cd2/Gpnmb/Clec4a2/Tyrobp/Sirpa/Ccr7/Cd84/Cd47/Ptafr/Fcer1g/Fcgr3/Arrb2/Lilra5",20
"GO:0002764","GO:0002764","immune response-regulating signaling pathway","27/283","312/15991",1.02220973921342e-11,9.73938723750562e-10,7.65461737463615e-10,"Lck/Lcp2/Cyba/Myo1g/Cd86/Lpxn/Peli3/Zap70/Fcgr2b/Clec4e/Clec4d/Btk/Thy1/Cd300a/Ccr7/Rftn1/Klhl6/Tlr7/Fpr1/Cd300lf/C5ar1/Lax1/Fpr2/Cd47/Fcer1g/Arrb2/Bcl2a1d",27
"GO:0071706","GO:0071706","tumor necrosis factor superfamily cytokine production","20/283","166/15991",1.44311366315925e-11,1.3378053688206e-09,1.05144070877691e-09,"Mmp8/Cyba/Cybb/Vsir/Trem2/Adam8/Card9/Cd2/Gpnmb/Clec4a2/Tyrobp/Sirpa/Ccr7/Cd84/Cd47/Ptafr/Fcer1g/Fcgr3/Arrb2/Lilra5",20
"GO:0050863","GO:0050863","regulation of T cell activation","26/283","297/15991",1.94469365655218e-11,1.75534190578262e-09,1.37960123391416e-09,"Lck/Il12rb1/Tgfb1/Tnfsf14/Tnfaip8l2/Vsir/Cd86/Adam8/Zap70/Il2ra/Il1b/Gpnmb/Coro1a/Il2rg/Fgl1/Thy1/Rac2/Cd300a/Sirpa/Ccr7/Cdkn2a/Lax1/Cd47/Cebpb/Tigit/Slfn1",26
"GO:0002768","GO:0002768","immune response-regulating cell surface receptor signaling pathway","21/283","189/15991",2.10802319768692e-11,1.8361061720189e-09,1.44307746096069e-09,"Lck/Lcp2/Myo1g/Lpxn/Zap70/Fcgr2b/Clec4e/Clec4d/Btk/Thy1/Cd300a/Ccr7/Rftn1/Klhl6/Fpr1/C5ar1/Lax1/Fpr2/Cd47/Fcer1g/Bcl2a1d",21
"GO:0002690","GO:0002690","positive regulation of leukocyte chemotaxis","15/283","85/15991",2.1412316874856e-11,1.8361061720189e-09,1.44307746096069e-09,"Tnfsf14/Rarres2/Cxcl14/Cxcl13/Pla2g7/Ccr1/Cxcr2/Sell/Il1b/F7/Rac2/Gpsm3/Ccr7/C5ar1/Fpr2",15
"GO:0002757","GO:0002757","immune response-activating signal transduction","26/283","301/15991",2.6254967611204e-11,2.19645216844951e-09,1.72628939800497e-09,"Lck/Lcp2/Cyba/Myo1g/Cd86/Lpxn/Peli3/Zap70/Fcgr2b/Clec4e/Btk/Thy1/Cd300a/Ccr7/Rftn1/Klhl6/Tlr7/Fpr1/Cd300lf/C5ar1/Lax1/Fpr2/Cd47/Fcer1g/Arrb2/Bcl2a1d",26
"GO:0042742","GO:0042742","defense response to bacterium","22/283","216/15991",3.90793634583975e-11,3.19148134910246e-09,2.50832706308161e-09,"Hck/Cyba/Rarres2/Fcgr1/Ncf1/Cxcl13/Trem2/Peli3/Slc11a1/Card9/Fgr/Clec4e/Clec4d/Hp/Trem1/Mpeg1/C5ar1/Fpr2/Cebpb/Fcer1g/Lyz2/Defa20",22
"GO:0022407","GO:0022407","regulation of cell-cell adhesion","29/283","382/15991",4.18133318813348e-11,3.33534251983671e-09,2.62139395221783e-09,"Itgb2/Lck/Il12rb1/Tgfb1/Tnfsf14/Tnfaip8l2/Vsir/Cd86/Cxcl13/Fermt3/Adam8/Zap70/Il2ra/Il1b/Gpnmb/Coro1a/Il2rg/Fgl1/Thy1/Cd300a/Sirpa/Ccr7/Cdkn2a/Lax1/Cd47/Cebpb/Ptafr/Tigit/Slfn1",29
"GO:0045123","GO:0045123","cellular extravasation","13/283","63/15991",6.02739647124432e-11,4.66044230783904e-09,3.66284878022887e-09,"Itgb2/Madcam1/Adam8/Sell/Il1a/Itgam/Thy1/Sirpa/Trem1/Selplg/Cd47/Ptafr/Prtn3",13
"GO:0032680","GO:0032680","regulation of tumor necrosis factor production","19/283","160/15991",6.11428291115909e-11,4.66044230783904e-09,3.66284878022887e-09,"Mmp8/Cyba/Cybb/Vsir/Trem2/Card9/Cd2/Gpnmb/Clec4a2/Tyrobp/Sirpa/Ccr7/Cd84/Cd47/Ptafr/Fcer1g/Fcgr3/Arrb2/Lilra5",19
"GO:0002688","GO:0002688","regulation of leukocyte chemotaxis","16/283","108/15991",7.16830463266147e-11,5.34506193261497e-09,4.20092177671534e-09,"Tnfsf14/Rarres2/Cxcl14/Cxcl13/Pla2g7/Ccr1/Cxcr2/Sell/Il1b/Bst1/F7/Rac2/Gpsm3/Ccr7/C5ar1/Fpr2",16
"GO:0070661","GO:0070661","leukocyte proliferation","25/283","292/15991",7.80126737115298e-11,5.69326533682015e-09,4.47459031075538e-09,"Itgb2/Il12rb1/Tgfb1/Vsir/Cd86/Trem2/Csf1r/Zap70/Slc11a1/Fcgr2b/Il2ra/Il1b/Bst1/Gpnmb/Tyrobp/Coro1a/Itgam/Btk/Rac2/Cd300a/Ccr7/Cdkn2a/Cxcr4/Cebpb/Slfn1",25
"GO:0032640","GO:0032640","tumor necrosis factor production","19/283","163/15991",8.47662134373648e-11,6.05725233521169e-09,4.7606638730941e-09,"Mmp8/Cyba/Cybb/Vsir/Trem2/Card9/Cd2/Gpnmb/Clec4a2/Tyrobp/Sirpa/Ccr7/Cd84/Cd47/Ptafr/Fcer1g/Fcgr3/Arrb2/Lilra5",19
"GO:0006911","GO:0006911","phagocytosis, engulfment","12/283","53/15991",1.04582137661645e-10,7.32074963631512e-09,5.75370256823785e-09,"Itgb2/Fcgr1/Trem2/Msr1/Marco/Fcgr2b/Siglece/Mfge8/Cd300a/Sirpa/Fcer1g/Fcgr3",12
"GO:0002275","GO:0002275","myeloid cell activation involved in immune response","14/283","81/15991",1.3536843398585e-10,9.22333242390208e-09,7.24902695645642e-09,"Itgb2/Hmox1/Trem2/Fgr/Tyrobp/Itgam/Btk/Rac2/Cd300a/Cd84/Stx11/Milr1/Ptafr/Fcer1g",14
"GO:0043299","GO:0043299","leukocyte degranulation","13/283","67/15991",1.37139928168806e-10,9.22333242390208e-09,7.24902695645642e-09,"Itgb2/Hmox1/Fgr/Coro1a/Itgam/Btk/Rac2/Cd300a/Cd84/Stx11/Milr1/Ptafr/Fcer1g",13
"GO:0002366","GO:0002366","leukocyte activation involved in immune response","22/283","232/15991",1.58085398395041e-10,1.04275560864421e-08,8.19547986416398e-09,"Itgb2/Tgfb1/Ly9/Hmox1/Trem2/Slc11a1/Fgr/Clec4e/Clec4d/Tyrobp/Coro1a/Itgam/Btk/Rac2/Batf/Cd300a/Ccr7/Cd84/Stx11/Milr1/Ptafr/Fcer1g",22
"GO:0019221","GO:0019221","cytokine-mediated signaling pathway","25/283","304/15991",1.84389084270757e-10,1.17730868474684e-08,9.25299230209194e-09,"Spi1/Ccl9/Cxcl13/Trem2/Csf1r/Peli3/Ifitm1/Ccr1/Il1r2/Cxcr2/Il1b/Il1a/Irf5/Il2rg/Crlf2/Ackr1/Il1f9/Cxcr4/Cd300lf/Mmp12/Fcer1g/Pirb/Ifitm6/Csf2rb/Csf2rb2",25
"GO:0030100","GO:0030100","regulation of endocytosis","24/283","280/15991",1.85348889143817e-10,1.17730868474684e-08,9.25299230209194e-09,"Tgfb1/Apoe/Hck/Cyba/Fcgr1/Trem2/Nedd4l/Slc11a1/Fcgr2b/Il1b/Fgr/Siglece/Mfge8/Il2rg/Cd300a/Sirpa/Ccr7/Cd300lf/Fpr2/Cd47/Prtn3/Fcer1g/Fcgr3/Arrb2",24
"GO:0002263","GO:0002263","cell activation involved in immune response","22/283","236/15991",2.20045824884858e-10,1.37228578064557e-08,1.07854039718684e-08,"Itgb2/Tgfb1/Ly9/Hmox1/Trem2/Slc11a1/Fgr/Clec4e/Clec4d/Tyrobp/Coro1a/Itgam/Btk/Rac2/Batf/Cd300a/Ccr7/Cd84/Stx11/Milr1/Ptafr/Fcer1g",22
"GO:0050727","GO:0050727","regulation of inflammatory response","26/283","333/15991",2.44543170502437e-10,1.49782691932743e-08,1.17720875875327e-08,"Apoe/Mmp8/Tnfaip8l2/Fcgr1/Aoah/Mefv/Trem2/Adam8/Il1r2/Fcgr2b/Il2ra/Il1b/Bst1/Siglece/Btk/Slc7a2/Gpsm3/Sirpa/Ccr7/Fpr2/Cd47/Cebpb/Fcer1g/Fcgr3/Cnr2/Lilra5",26
"GO:0002886","GO:0002886","regulation of myeloid leukocyte mediated immunity","12/283","59/15991",3.99278716065974e-10,2.40267718615139e-08,1.88837080673123e-08,"Itgb2/Hmox1/Fcgr1/Fgr/Itgam/Btk/Rac2/Cd300a/Cd84/Ptafr/Fcer1g/Fcgr3",12
"GO:0002429","GO:0002429","immune response-activating cell surface receptor signaling pathway","19/283","179/15991",4.3109944753049e-10,2.54943293970617e-08,2.00371267717892e-08,"Lck/Lcp2/Myo1g/Lpxn/Zap70/Fcgr2b/Btk/Thy1/Cd300a/Ccr7/Rftn1/Klhl6/Fpr1/C5ar1/Lax1/Fpr2/Cd47/Fcer1g/Bcl2a1d",19
"GO:0002460","GO:0002460","adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","23/283","269/15991",4.73145152140795e-10,2.75065740990327e-08,2.16186393333198e-08,"Il12rb1/Tgfb1/Ly9/Fcgr1/Vsir/Myo1g/Nfkb2/Slc11a1/Fcgr2b/Il1b/Btk/Crlf2/Batf/C1qa/C1qc/C1qb/Ccr7/Stx11/Rftn1/Klhl6/Fcer1g/Pirb/Fcgr3",23
"GO:0046651","GO:0046651","lymphocyte proliferation","23/283","272/15991",5.88732466122892e-10,3.3655872646692e-08,2.6451646416504e-08,"Itgb2/Il12rb1/Tgfb1/Vsir/Cd86/Zap70/Slc11a1/Fcgr2b/Il2ra/Il1b/Bst1/Gpnmb/Tyrobp/Coro1a/Itgam/Btk/Rac2/Cd300a/Ccr7/Cdkn2a/Cxcr4/Cebpb/Slfn1",23
"GO:0050920","GO:0050920","regulation of chemotaxis","20/283","204/15991",6.13496395245825e-10,3.44966005851341e-08,2.71124118761787e-08,"Tgfb1/Tnfsf14/Rarres2/Cxcl14/Cxcl13/Pla2g7/Trem2/Ccr1/Cxcr2/Sell/Il1b/Bst1/F7/Rac2/Gpsm3/Ccr7/Cxcr4/C5ar1/Cxcr3/Fpr2",20
"GO:0045807","GO:0045807","positive regulation of endocytosis","18/283","163/15991",6.58078094608314e-10,3.64065784597825e-08,2.86135483920525e-08,"Apoe/Cyba/Fcgr1/Trem2/Nedd4l/Slc11a1/Fcgr2b/Il1b/Mfge8/Il2rg/Sirpa/Ccr7/Cd300lf/Fpr2/Cd47/Fcer1g/Fcgr3/Arrb2",18
"GO:0032943","GO:0032943","mononuclear cell proliferation","23/283","274/15991",6.79928344074939e-10,3.70183209551911e-08,2.90943440129644e-08,"Itgb2/Il12rb1/Tgfb1/Vsir/Cd86/Zap70/Slc11a1/Fcgr2b/Il2ra/Il1b/Bst1/Gpnmb/Tyrobp/Coro1a/Itgam/Btk/Rac2/Cd300a/Ccr7/Cdkn2a/Cxcr4/Cebpb/Slfn1",23
"GO:0099024","GO:0099024","plasma membrane invagination","12/283","62/15991",7.34894376271275e-10,3.93857454782886e-08,3.0955008184716e-08,"Itgb2/Fcgr1/Trem2/Msr1/Marco/Fcgr2b/Siglece/Mfge8/Cd300a/Sirpa/Fcer1g/Fcgr3",12
