"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0051400","GO:0051400","BH domain binding","3/273","15/15899",0.00195510979628852,0.0253605670718569,0.0214033072435796,"Bcl2a1b/Bcl2a1d/Bcl2a1a",3
"GO:0004869","GO:0004869","cysteine-type endopeptidase inhibitor activity","5/273","55/15899",0.0024843714633822,0.0313306845659867,0.026441848323717,"Tnfsf14/Serpina3g/Stfa2l1/Cstdc4/Bcl2a1d",5
"GO:0043394","GO:0043394","proteoglycan binding","4/273","34/15899",0.00262926300934181,0.0322617677362482,0.0272276453883476,"Apoe/Gpnmb/Itgam/Atp1a3",4
"GO:0005149","GO:0005149","interleukin-1 receptor binding","3/273","17/15899",0.0028487098746561,0.0323328570773467,0.0272876419572321,"Il1b/Il1a/Il1f9",3
"GO:0038187","GO:0038187","pattern recognition receptor activity","3/273","17/15899",0.0028487098746561,0.0323328570773467,0.0272876419572321,"Clec4e/Tlr7/Ptafr",3
"GO:0043395","GO:0043395","heparan sulfate proteoglycan binding","3/273","17/15899",0.0028487098746561,0.0323328570773467,0.0272876419572321,"Apoe/Itgam/Atp1a3",3
"GO:0019838","GO:0019838","growth factor binding","8/273","141/15899",0.00302609230398862,0.0335084367319715,0.0282797843042839,"Ltbp2/Cxcl13/Il1r2/Il2ra/Ccn5/Klb/Il2rg/Crlf2",8
"GO:0098631","GO:0098631","cell adhesion mediator activity","4/273","37/15899",0.00359686474849234,0.0388803951384648,0.032813502968702,"Madcam1/Emb/Sirpa/Cd47",4
"GO:0030246","GO:0030246","carbohydrate binding","11/273","251/15899",0.00417338679428248,0.0440632001070755,0.0371875836748794,"Clec4n/Hk3/Sell/Clec5a/Clec4e/Clec4d/Clec4a2/Klrb1c/Siglece/Chil3/Klrb1b",11
"GO:0004222","GO:0004222","metalloendopeptidase activity","6/273","89/15899",0.00429047386031576,0.0442698893768945,0.0373620211759554,"Mmp8/Mmp9/Adam8/Mmp3/Mmp10/Mmp12",6
"GO:0008009","GO:0008009","chemokine activity","4/273","40/15899",0.0047814250194123,0.0482392657514041,0.0407120165395574,"Cxcl16/Ccl9/Cxcl14/Cxcl13",4
