"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0050878","GO:0050878","regulation of body fluid levels","61/1692","275/15445",4.93885268248306e-08,2.05608236289218e-06,1.50525032363289e-06,"Axl/Apoe/Aqp1/Prlr/Fbln1/Elovl1/Cyba/Cav1/Mertk/Srf/Plek/Adora2a/Hif1a/Evl/Syk/Plau/Anxa8/Ednrb/Npr3/Cldn1/Pros1/Serping1/Vegfa/Enpp4/C3/Fermt3/Selp/Stk39/Procr/Anxa5/Slc7a11/Zbtb7b/Aqp7/Aqp3/Pdpn/Tfpi2/Cd9/Adm/F7/F10/Cdo1/Fa2h/Hpse/Adrb1/Serpine1/Nlrp6/Tlr4/Ptger4/Acer1/Sfn/Cldn4/Krt16/S100a9/Nbeal2/Abat/Adtrp/Fcer1g/Serpina10/Ano6/Prl2c2/Btc",61
"GO:0002218","GO:0002218","activation of innate immune response","42/1692","161/15445",5.56877582228959e-08,2.30062708017032e-06,1.68428061029313e-06,"Cyba/Cav1/Lbp/Tnfaip3/Irak3/Havcr2/Tnip1/Nfkbia/Irf4/Erbin/Acod1/Cd86/Tnf/Ifi211/Tlr2/Bcl10/Clec4e/Mapkapk3/Tlr13/Tkfc/Cd300a/Unc93b1/Mavs/Nlrp6/Tlr4/Tlr8/S100a14/Tnip3/Tlr1/Cd300lf/Lrrc19/Ffar2/Cd14/Tlr6/Treml4/Ifi205/Nod2/Ticam2/Arrb2/Tlr12/Ifi204/Mndal",42
"GO:0002367","GO:0002367","cytokine production involved in immune response","31/1692","101/15445",5.74150410532648e-08,2.34430368788258e-06,1.71625609390244e-06,"Tgfb1/Il12b/Hmox1/Vsir/Irak3/Tnf/Il18rap/Slc11a1/Traf2/Il1b/Tlr2/Tnfrsf1b/Prkcz/Malt1/Nlrp3/Mif/Crlf2/Hk1/Arid5a/Mavs/Sema7a/Tlr4/Il18/Trem3/Trem1/Ccr2/Ffar2/Nod2/Dennd1b/Sphk2/Fcer1g",31
"GO:0002764","GO:0002764","immune response-regulating signaling pathway","66/1692","308/15445",5.76113064464861e-08,2.34430368788258e-06,1.71625609390244e-06,"Lcp2/Cyba/Cav1/Lbp/Tnfaip3/Irak3/Havcr2/Tnip1/Myo1g/Nfkbia/Irf4/Syk/Erbin/Acod1/Nckap1l/Cd86/Tnf/Ptprc/Fcgr2b/Tlr2/Bcl10/Pde4b/Clec4e/Clec4d/Cmtm3/Bcar1/Ctsh/Plscr1/Mapkapk3/Malt1/Tlr13/Tkfc/Cd300a/Unc93b1/Mavs/Themis2/Nlrp6/Tlr4/Tlr8/Cmklr1/S100a14/Zc3h12a/Tnip3/Tlr1/Fpr1/Cd300lf/C5ar1/Lrrc19/Ffar2/Cd14/Tlr6/Treml4/Fpr2/Ezr/Cd47/Nod2/Ticam2/Dennd1b/Nfam1/Fcer1g/Arrb2/Tlr12/Btnl1/Dusp22/Btnl6/Sh2d1b1",66
"GO:0061900","GO:0061900","glial cell activation","21/1692","53/15445",5.94329197455063e-08,2.39889362548281e-06,1.75622118611999e-06,"Mmp8/Ager/Egfr/Adora2a/Clu/Trem2/Aif1/Tnf/Il1b/Tlr2/Tyrobp/Agt/C1qa/Tlr4/Tlr8/Tlr1/C5ar1/Tlr6/Fpr2/Cx3cr1/Cst7",21
"GO:0006959","GO:0006959","humoral immune response","40/1692","150/15445",5.98393642720213e-08,2.39889362548281e-06,1.75622118611999e-06,"Cfp/Rarres2/Slpi/Acod1/C6/Cxcl13/Serping1/C3/Tnf/Cfh/Ptprc/Cd55/Fcgr2b/Il1b/Cxcl5/Cxcl3/Cxcl1/Cxcl9/Pglyrp1/Cxcl10/Ccl2/C1qa/C1qc/C1qb/C1s1/Rbpj/Ccr2/Bcl3/C1ra/Nod2/S100a9/H2bc8/Cxcl2/Jchain/Cd59b/Reg3b/C4b/C1s2/Reg3a/C1rb",40
"GO:0006690","GO:0006690","icosanoid metabolic process","27/1692","81/15445",6.03627495883001e-08,2.40208235861677e-06,1.75855564590063e-06,"Cyp4f18/Ggt1/Fads1/Ncf1/Alox15/Ltc4s/Acox1/Syk/Cyp2d26/Cyp1b1/Anxa1/Il1b/Fabp5/Tlr2/Pdpn/Tbxas1/Cyp2b10/Hpgd/Ptgs2/Mif/Akr1c14/Tlr4/Pla2g4a/Alox5ap/Cyp2d22/Cyp2c65/Cyp2d34",27
"GO:0010951","GO:0010951","negative regulation of endopeptidase activity","38/1692","139/15445",6.24206956747659e-08,2.45597852490655e-06,1.79801283069753e-06,"Timp1/Aqp1/Cd44/Mmp9/Dpep1/Timp3/Adora2a/Serpina3n/Cast/Anxa8/Nr4a1/Serping1/Vegfa/Spink1/Xiap/Serpinb8/Renbp/Agt/Birc3/Ptgs2/Serpine1/Serpina3g/Serpina12/Serpinb6b/Serpinb1a/Serpinb9/Plaur/Sfn/Serpinb1b/Arrb2/Serpina10/Gpx1/Serpina3f/Serpinb5/Cst7/Serpinh1/Csnk2a1/Serpina1c",38
"GO:0010466","GO:0010466","negative regulation of peptidase activity","45/1692","179/15445",6.26247295707879e-08,2.45597852490655e-06,1.79801283069753e-06,"Wfdc18/Timp1/Aqp1/Cstb/Cd44/Slpi/Mmp9/Dpep1/Timp3/Adora2a/Serpina3n/Cast/Anxa8/Nr4a1/Serping1/Vegfa/Spink1/Xiap/Serpinb8/Spint1/Tfpi2/Renbp/Agt/Birc3/Ptgs2/Serpine1/Serpina3g/Serpina12/Serpinb6b/Wfikkn2/Serpinb1a/Serpinb9/Plaur/Sfn/Serpinb1b/Arrb2/Serpina10/Gpx1/Serpina3f/Serpinb5/Cst7/Serpinh1/Csnk2a1/R3hdml/Serpina1c",45
"GO:0002283","GO:0002283","neutrophil activation involved in immune response","11/1692","16/15445",6.8449652349557e-08,2.66510444975397e-06,1.95111314989574e-06,"Itgb2/Syk/Myo1f/Dnase1l3/Anxa3/Tyrobp/Itgam/Stx11/Cd177/Ptafr/Fcer1g",11
"GO:1901224","GO:1901224","positive regulation of NIK/NF-kappaB signaling","25/1692","72/15445",7.44734107251588e-08,2.87892927746114e-06,2.10765351856765e-06,"Mmp8/Ager/Traf4/Egfr/Havcr2/Glrx/Trem2/Tnf/Traf2/Il1b/Tlr2/Nr3c2/Agt/Malt1/Nod1/Tlr4/Il18/Tlr1/Lrrc19/Cd14/Nod2/Samd5/Chil1/Ccl19/Nlrp12",25
"GO:1903557","GO:1903557","positive regulation of tumor necrosis factor superfamily cytokine production","30/1692","97/15445",7.73590220928489e-08,2.96926969905318e-06,2.17379140841719e-06,"Il12b/Mmp8/Cyba/Cybb/Ager/Lbp/Havcr2/Syk/Clu/Adam8/Ptprc/Tlr2/Tyrobp/Mif/Ccl2/Arid5a/Mavs/Nod1/Cd84/Tlr4/Il18/Tlr1/Ccr2/Cd14/Nod2/Ptafr/Fcer1g/Fcgr3/Lilra5/Ccl19",30
"GO:0097028","GO:0097028","dendritic cell differentiation","17/1692","37/15445",8.07386537687614e-08,3.06633988943625e-06,2.24485613720739e-06,"Spi1/Tgfb1/Trpm2/Ager/Irf4/Dcstamp/Tmem176a/Trem2/Batf3/Zbtb46/Tmem176b/Batf/Rbpj/Flt3/Cebpb/Pirb/Ccl19",17
"GO:0002286","GO:0002286","T cell activation involved in immune response","28/1692","87/15445",8.10211759403888e-08,3.06633988943625e-06,2.24485613720739e-06,"Tgfb1/Il12b/Havcr2/Irf4/Lcp1/Anxa1/Slc11a1/Apbb1ip/Zbtb7b/Rorc/Prkcz/Clec4e/Clec4d/Il4ra/Itgal/Malt1/Nlrp3/Batf/Tmem98/Icam1/Il18/Stx11/Ptger4/Zc3h12a/Ccr2/Bcl3/Fcer1g/Ccl19",28
"GO:0006631","GO:0006631","fatty acid metabolic process","68/1692","324/15445",8.4971662513818e-08,3.17978100225369e-06,2.32790595800422e-06,"Ppard/Abhd3/Lipe/Cyp4f18/Ggt1/Elovl1/Prkag3/Cav1/Acaa1b/Fads1/Acsf3/Alox15/Tysnd1/Acsl6/Acox1/Aoah/Eci3/Acox2/Ephx2/Acod1/Cyp2d26/Dgat1/Ehhadh/Fabp2/Cyp1b1/C3/Anxa1/Acsl5/Gk/Il1b/Lpin3/Pck1/Fabp5/Abcd3/Pdpn/Ppargc1a/Tbxas1/Cyp2b10/Abcd1/Erlin2/Hpgd/Ces1f/Agt/Ptgs2/Acsl3/Mif/Tnxb/Fa2h/Akr1c14/Faah/Acaa2/Wdtc1/Pdk2/Baat/Acot4/Pla2g4a/Ces1d/Adtrp/Slc27a4/Alox5ap/Cyp2d22/Cyp2c65/Acnat1/Acsf2/Cyp4v3/Acad11/Cyp4f40/Cyp2d34",68
"GO:0006801","GO:0006801","superoxide metabolic process","23/1692","63/15445",8.51936890847719e-08,3.17978100225369e-06,2.32790595800422e-06,"Itgb2/Tgfb1/Cyba/Cybb/Ncf1/Egfr/Syk/Tnf/Ncf2/Cxcl1/Tyrobp/Itgam/Nox1/Agt/Gch1/Il18/Sh3pxd2b/Cd177/Fpr2/Nrros/Duox2/Ncf4/Sod3",23
"GO:0050921","GO:0050921","positive regulation of chemotaxis","37/1692","135/15445",8.63526459271068e-08,3.20096246409248e-06,2.34341282818767e-06,"Tgfb1/Rarres2/Csf1/Ager/Itga2/Lbp/Nckap1l/Cxcl13/Pla2g7/Vegfa/Trem2/Aif1/Ccr1/Cxcr2/Stk39/Il1b/Ocm/Vegfd/F7/Dapk2/Rac2/Gpsm3/Cxcl10/Ccl2/Serpine1/Lpar1/Ccr6/Cmklr1/S100a14/Ccr2/C5ar1/Scg2/Fpr2/Kdr/Ano6/Ccl19/Ccl21a",37
"GO:0001909","GO:0001909","leukocyte mediated cytotoxicity","34/1692","119/15445",9.51946314353199e-08,3.50471663488402e-06,2.56579013764801e-06,"Il12b/Ager/Ncf1/H2-M2/Havcr2/Dnase1l3/Il18rap/Ptprc/Cxcl5/Cxcl1/Tyrobp/Ctsh/Vav1/Ccl2/H2-Q4/Il18/Stx11/Trem3/Trem1/Serpinb9/Pik3r6/Igf2/H2-T24/Fcgr3/Arrb2/H2-Q7/Gm8909/H2-Bl/H2-Q6/H2-T10/Gm11127/H2-Q1/Muc4/Sh2d1b1",34
"GO:0002706","GO:0002706","regulation of lymphocyte mediated immunity","42/1692","165/15445",1.17560481321887e-07,4.29890084401386e-06,3.14720947151907e-06,"Tgfb1/Il12b/Ager/H2-M2/Vsir/Havcr2/C3/Tnf/Il18rap/Ptprc/Cd55/Fcgr2b/Traf2/Il1b/Tnfrsf1b/Prkcz/Malt1/Nlrp3/Vav1/Dpp4/H2-Q4/Arid5a/Il18/Serpinb9/Pik3r6/Igf2/Ccr2/H2-T24/Nod2/Fcer1g/Fcgr3/Arrb2/H2-Q7/Dusp22/Gm8909/H2-Bl/H2-Q6/H2-T10/Gm11127/H2-Q1/Muc4/Sh2d1b1",42
"GO:0045765","GO:0045765","regulation of angiogenesis","62/1692","288/15445",1.2146031350479e-07,4.41169944085853e-06,3.22978890873916e-06,"Itgb2/Itga5/Hk2/Aqp1/Hmox1/Cybb/Sulf1/Mmp9/Sema6a/Akt3/Dcn/Hif1a/C6/Enpp2/Tnfrsf12a/Vegfa/Cyp1b1/C3/Anxa1/Itgb8/Jmjd8/Cxcr2/Glul/Dll4/Il1b/Il1a/Efna3/Anxa3/Flt1/Epha1/Plxnd1/Pak4/Itgax/Adm/Tnmd/Vegfd/Agt/Ctsh/Ptgs2/Ptprm/Cxcl10/Epn1/Ccl2/Btg1/Fgf1/Lrg1/Serpine1/Rras/Zc3h12a/Pik3r6/Fgfbp1/Igf2/Ccr2/C5ar1/Cx3cr1/Kdr/Sema3e/Chil1/Hhip/Ecscr/Prl2c2/Synj2bp",62
"GO:0010324","GO:0010324","membrane invagination","24/1692","69/15445",1.30293675057144e-07,4.70099579606175e-06,3.4415817046673e-06,"Itgb2/Ager/Itga2/Lbp/Alox15/Sh3bp1/Nckap1l/Trem2/C3/Aif1/Msr1/Marco/Fcgr2b/Arhgap25/Siglece/Mfge8/Cd300a/Sirpa/Arhgap12/Treml4/Rab31/Fcer1g/Fcgr3/Ano6",24
"GO:0072330","GO:0072330","monocarboxylic acid biosynthetic process","54/1692","238/15445",1.31448237220188e-07,4.7112441048719e-06,3.44908445379427e-06,"Hk2/Srr/Abhd3/Elovl1/Prkag3/Fads1/Acsf3/Aldoc/Alox15/Hkdc1/Ddit4/Pfkl/Ogdh/Hif1a/Entpd5/Esrrb/Amacr/Gpd1/Stard4/Anxa1/Jmjd8/Hk3/Rdh10/Cyp27a1/Dhrs9/Il1b/Fabp5/Abcd3/Khk/Ppargc1a/Tbxas1/Aldoa/Fgf15/Abcd1/Erlin2/Agt/Ptgs2/Acsl3/Mif/Fa2h/Tkfc/Slc2a6/Hk1/Wdtc1/Cyp7b1/Baat/Kmo/Rbp1/Aldh1a1/Rdh9/Pla2g4a/Abat/Eno3/Malrd1",54
"GO:0015698","GO:0015698","inorganic anion transport","32/1692","110/15445",1.42491450811465e-07,5.07344560389241e-06,3.7142508369415e-06,"Slc26a3/Clcn5/Slc34a3/Ank/Clcn2/Slc26a6/Clic5/Slc1a1/Slc25a10/Slc11a1/Xpr1/Clca3a2/Slc13a1/Ttyh1/Ano1/Slc37a4/Slc37a2/Slc26a2/Ttyh3/Clic4/Best1/Ano2/Tspo/P2ry4/Cldn4/P2ry6/Tg/Cebpb/Ptafr/Slc25a3/Ano6/Slc4a11",32
"GO:0002705","GO:0002705","positive regulation of leukocyte mediated immunity","39/1692","149/15445",1.49402676475816e-07,5.28475349730141e-06,3.86894856728566e-06,"Itgb2/Tgfb1/Il12b/H2-M2/Pld2/Syk/C3/Tnf/Il18rap/Ptprc/Traf2/Il1b/Fgr/Prkcz/Cxcl1/Il4ra/Itgam/Malt1/Nlrp3/Vav1/H2-Q4/Arid5a/Mavs/Il18/Cd177/H2-T24/Nod2/Ptafr/Sphk2/Fcer1g/Fcgr3/H2-Q7/Gm8909/H2-Bl/H2-Q6/H2-T10/Gm11127/H2-Q1/Sh2d1b1",39
"GO:0051222","GO:0051222","positive regulation of protein transport","80/1692","409/15445",1.53815010834203e-07,5.4054989521734e-06,3.95734586999274e-06,"Ppard/Tgfb1/Mmp8/Trpm2/Ager/Egfr/Adora2a/Havcr2/Hif1a/Syk/Glrx/Glud1/Hcls1/Clec4n/Trem2/Abcg1/Aif1/Tnf/Csf1r/Rbp4/Il1rl1/Glul/Sec16b/Il1b/Il1a/Tlr2/Fgr/Prkcz/Tnfrsf4/Clec5a/Clec4e/Il17rc/Il4ra/Chp2/Ano1/Agt/C2cd2l/Ptgs2/Nlrp3/Prr5l/Acsl3/Mif/Crlf2/Exph5/Adrb1/Ccl2/Unc93b1/Hk1/Arid5a/Mavs/Cd84/Pdzk1/Cnst/Tlr4/Ptger4/Tlr8/Zc3h12a/Flt3/Cd300c2/Tlr1/Hcar2/Sfn/Gpr68/Mmp12/Ffar2/Cd14/Ttn/Cemip/Ezr/A1cf/Mapk11/Nod2/Abat/Nnat/Ank3/Nlrp1b/Lilra5/Ccl19/Ang/Malrd1",80
"GO:0002757","GO:0002757","immune response-activating signal transduction","63/1692","297/15445",1.69095596413205e-07,5.90416366315009e-06,4.32241646790698e-06,"Lcp2/Cyba/Cav1/Lbp/Tnfaip3/Irak3/Havcr2/Tnip1/Myo1g/Nfkbia/Irf4/Syk/Erbin/Acod1/Nckap1l/Cd86/Tnf/Ptprc/Fcgr2b/Tlr2/Bcl10/Pde4b/Clec4e/Cmtm3/Bcar1/Plscr1/Mapkapk3/Malt1/Tlr13/Tkfc/Cd300a/Unc93b1/Mavs/Themis2/Nlrp6/Tlr4/Tlr8/Cmklr1/S100a14/Zc3h12a/Tnip3/Tlr1/Fpr1/Cd300lf/C5ar1/Lrrc19/Ffar2/Cd14/Tlr6/Treml4/Fpr2/Ezr/Cd47/Nod2/Ticam2/Dennd1b/Nfam1/Fcer1g/Arrb2/Tlr12/Btnl1/Dusp22/Btnl6",63
"GO:0015893","GO:0015893","drug transport","43/1692","173/15445",1.72600427101858e-07,5.98790712484137e-06,4.3837247477152e-06,"Aqp1/Slc1a2/Slc5a6/Slc16a12/Slc47a1/Slc6a8/Slc17a8/Adora2a/Tcn2/Slc46a1/Amn/Sfxn1/Cldn1/Slc52a2/Abcc1/Slc26a6/Slc22a3/Nfkbie/Tnf/Slc1a1/Rbp4/Slc25a10/Slc11a1/Cln8/Syt2/Cubn/Slc52a3/Slc7a11/Slc13a1/Abcg2/Aoc1/Slc25a15/Agt/Stra6/Abcc4/Slc6a20a/Car14/Ptger4/Inhba/Kcnj10/Abat/Slc31a1/Slc4a11",43
"GO:0050777","GO:0050777","negative regulation of immune response","38/1692","145/15445",2.07588832704719e-07,7.15586472992317e-06,5.23878220784821e-06,"Tgfb1/Il12b/Hmox1/Alox15/Tnfaip3/Enpp3/Vsir/Irak3/Havcr2/Acod1/Samsn1/Serping1/Tnf/Anxa1/Ccr1/Il1rl1/Ptprc/Fcgr2b/Zbtb7b/Pglyrp1/Il4ra/Il13ra2/Cd300a/Cd84/Nlrp6/Zc3h12a/Serpinb9/Igf2/Ccr2/Mmp12/Slamf8/Nod2/Arrb2/Gpx1/Cd59b/Dusp22/Muc4/Sh2d1b1",38
"GO:0032732","GO:0032732","positive regulation of interleukin-1 production","20/1692","52/15445",2.18970850138345e-07,7.50044456296659e-06,5.4910478342487e-06,"Ager/Havcr2/Ccl20/Ifi211/Tlr2/Tyrobp/Malt1/Nlrp3/Hk1/Nod1/Egr1/Tlr4/Tlr8/Ifi205/Nod2/Nlrp1b/Lilra5/Ccl19/Ifi204/Mndal",20
"GO:0032760","GO:0032760","positive regulation of tumor necrosis factor production","29/1692","96/15445",2.23386007210443e-07,7.60355390580451e-06,5.56653380430392e-06,"Il12b/Mmp8/Cyba/Cybb/Ager/Lbp/Havcr2/Syk/Clu/Ptprc/Tlr2/Tyrobp/Mif/Ccl2/Arid5a/Mavs/Nod1/Cd84/Tlr4/Il18/Tlr1/Ccr2/Cd14/Nod2/Ptafr/Fcer1g/Fcgr3/Lilra5/Ccl19",29
"GO:0032642","GO:0032642","regulation of chemokine production","27/1692","86/15445",2.4329590683328e-07,8.2294840486357e-06,6.0247749560557e-06,"Ager/Lbp/Havcr2/Syk/Erbin/Mefv/Trem2/Aif1/Tnf/Csf1r/Il1rl1/Il1b/Il1a/Tlr2/Cxcl5/Il4ra/Slc37a4/Mif/Mavs/Sirpa/Cd84/Egr1/Tlr4/Il18/Ffar2/Nod2/Ticam2",27
"GO:0051186","GO:0051186","cofactor metabolic process","87/1692","462/15445",2.55828614325999e-07,8.59965503560439e-06,6.29577577197163e-06,"Hk2/Cyp4f18/Dlst/Hmox1/Cs/Shpk/Ggt1/Mvd/Cyba/Prkag3/Cybb/Ncf1/Aldoc/Pank3/Vnn3/Hkdc1/Ddit4/Gamt/Pfkl/Mdh1/Acsl6/Ogdh/Hif1a/Entpd5/Esrrb/Sucla2/Dgat1/Ehhadh/Cbr3/Gpd1/Nudt12/Me2/Rfk/Acsl5/Got1/Jmjd8/Hk3/Gsta3/Ncf2/Cubn/Kynu/Cat/Duoxa2/Slc7a11/Hmgcs2/Cth/Khk/Ppargc1a/Akr1b8/Nat8/Aldh1l1/Idh2/Aldoa/Far1/Nox1/Pdha1/Abcd1/Gpt2/Hp/Slc37a2/Alas1/Mif/Akr1c14/Tkfc/Slc2a6/Acaa2/Hk1/Gch1/Pdk2/Baat/Kmo/Ptger4/Gstm2/Hebp1/Mmp3/Acot4/Ces1d/Gsta2/Gstp3/Eno3/Gpx1/Mocs1/Duox2/Acnat1/Hbb-bt/Ggh/Cyp4f40",87
"GO:0002696","GO:0002696","positive regulation of leukocyte activation","62/1692","294/15445",2.62826146219107e-07,8.72647302661233e-06,6.38861875601369e-06,"Itgb2/Mmp14/Axl/Tgfb1/Il12b/Mmp8/Cav1/Ager/Lbp/Pdcd1lg2/Vsir/Havcr2/Pld2/Syk/Tnfsf11/Nckap1l/Cd86/Trem2/Aif1/Anxa1/Adam8/Il1rl1/Ptprc/Il1f8/Il1b/Vcam1/Zbtb7b/Bcl10/Fgr/Prkcz/Tnfrsf4/Bst1/Clec4d/Tyrobp/Il4ra/Itgam/Itgal/Il2rg/Tnfsf13b/Malt1/Nlrp3/Mif/Crlf2/Dpp4/Ccl2/Sirpa/Tlr4/Il18/Pik3r6/Ccdc88b/Igf2/Ccr2/Tlr6/Cd177/Cd47/Nod2/Ptafr/Sphk2/Fcer1g/Cd300lb/Cd59b/Ccl19",62
"GO:0044282","GO:0044282","small molecule catabolic process","62/1692","294/15445",2.62826146219107e-07,8.72647302661233e-06,6.38861875601369e-06,"Ppard/Abhd3/Tgfb1/Apoe/Lipe/Cyp4f18/Cd44/Acaa1b/Acsf3/Tysnd1/Pfkl/Acox1/Aldh6a1/Eci3/Acox2/Glud1/Ehhadh/Cbr3/Enpp4/Nudt3/Acsl5/Got1/Gusb/Cyp27a1/Cubn/Kynu/Sord/Hdc/Lpin3/Pck1/Abcd3/Uox/Aldh4a1/Khk/Akr1b8/Aldh1l1/Oat/Otc/Abcd1/Renbp/Ces1f/Cdo1/Dpyd/Faah/Tkfc/Inpp5j/Galm/Acaa2/Hk1/Kmo/Npl/Nudt18/Gnpda1/Cemip/Acot4/Ces1d/Abat/Adtrp/Slc27a4/Il4i1/Acad11/Cyp4f40",62
"GO:0052548","GO:0052548","regulation of endopeptidase activity","61/1692","288/15445",2.79414282095128e-07,9.22067130913922e-06,6.75041949811336e-06,"Timp1/Aqp1/Cd44/Ctsd/Ager/Mmp9/Dpep1/Timp3/Vsir/Adora2a/Serpina3n/Syk/Cast/Anxa8/Mefv/Nr4a1/Serping1/Vegfa/Tnf/Spink1/Xiap/Casp12/Bok/Serpinb8/Acvr1c/Bcl2l11/Efna3/Bcl10/Epha7/Renbp/Agt/Birc3/Ptgs2/Cck/Malt1/Nlrp3/Serpine1/Nod1/Serpina3g/Serpina12/Serpinb6b/Serpinb1a/Serpinb9/Plaur/Sfn/Serpinb1b/S100a8/S100a9/Arrb2/Serpina10/Gpx1/Serpina3f/Serpinb5/Khdc1a/Cst7/Htra2/Nlrp1b/Serpinh1/Csnk2a1/Nlrp12/Serpina1c",61
"GO:0071347","GO:0071347","cellular response to interleukin-1","24/1692","72/15445",3.24212462284628e-07,1.06239847509587e-05,7.77778009931313e-06,"Ccl8/Ccl9/Irak3/Acod1/Il1r2/Ccl20/Il1rn/Il1a/Ccl17/Ccl7/Ccl2/Serpine1/Sirpa/Egr1/Saa3/Zc3h12a/Plcb1/Mapk11/Cd47/Cebpb/Upf1/Tank/Ccl19/Ccl21a",24
"GO:0032930","GO:0032930","positive regulation of superoxide anion generation","12/1692","21/15445",3.27828058649317e-07,1.06239847509587e-05,7.77778009931313e-06,"Itgb2/Tgfb1/Cyba/Egfr/Syk/Cxcl1/Tyrobp/Itgam/Agt/Il18/Cd177/Fpr2",12
"GO:0071677","GO:0071677","positive regulation of mononuclear cell migration","12/1692","21/15445",3.27828058649317e-07,1.06239847509587e-05,7.77778009931313e-06,"Tgfb1/Ager/Pla2g7/Aif1/Ccr1/Cxcl10/Ccl2/Serpine1/S100a14/Ccr2/Fpr2/Ano6",12
"GO:0002573","GO:0002573","myeloid leukocyte differentiation","47/1692","202/15445",3.88470879114645e-07,1.25143118914789e-05,9.16168163526019e-06,"Tcirg1/Spi1/Tgfb1/Il12b/Spib/Csf1/Lrrk1/Irf4/Prxl2a/Tnfsf11/Dcstamp/Hcls1/Vegfa/Trem2/Tnf/Csf1r/Adam8/Ccr1/Fam20c/Batf3/Zbtb46/Ocstamp/Tlr2/Tyrobp/Itgam/Pir/Sfrp1/Batf/Mitf/C1qc/Snx10/Rbpj/Cited2/Rbp1/Gpr68/Cd300lf/Gpr55/Plcb1/Nrros/Junb/Fes/Cebpb/Fcer1g/Pirb/Pilrb1/Ccl19/Cd101",47
"GO:0045766","GO:0045766","positive regulation of angiogenesis","42/1692","172/15445",4.02138372543692e-07,1.28779459893874e-05,9.42789681877582e-06,"Itgb2/Itga5/Hk2/Aqp1/Hmox1/Cybb/Mmp9/Akt3/Hif1a/C6/Vegfa/Cyp1b1/C3/Anxa1/Itgb8/Jmjd8/Cxcr2/Il1b/Il1a/Anxa3/Flt1/Epha1/Pak4/Itgax/Adm/Vegfd/Ctsh/Ptgs2/Btg1/Fgf1/Lrg1/Serpine1/Rras/Zc3h12a/Pik3r6/Fgfbp1/Igf2/C5ar1/Cx3cr1/Kdr/Chil1/Prl2c2",42
"GO:0032637","GO:0032637","interleukin-8 production","23/1692","68/15445",4.22300192921938e-07,1.3437860045297e-05,9.8378078364838e-06,"Lbp/Syk/Tnf/Anxa1/Ptprc/Il1b/Tlr2/Bcl10/Serpine1/Mavs/Nod1/Tlr4/Il18/Ptger4/Tlr8/Tlr1/Lrrc19/Ffar2/Cd14/Tlr6/Bcl3/Nod2/Chil1",23
"GO:0032963","GO:0032963","collagen metabolic process","30/1692","104/15445",4.24588704313707e-07,1.3437860045297e-05,9.8378078364838e-06,"Mmp14/Ppard/Tgfb1/Mmp8/Ager/Itga2/Mmp9/Vsir/Mmp28/Hif1a/Mmp25/Got1/Vim/Ctsk/Mmp23/Col1a2/Mmp2/Mmp15/Tnxb/Ccl2/Serpine1/Ctss/Il18/Mfap4/Mmp3/Mmp10/Mmp12/Arrb2/Pepd/Serpinh1",30
"GO:0090026","GO:0090026","positive regulation of monocyte chemotaxis","10/1692","15/15445",4.33763856408613e-07,1.36484301795547e-05,9.9919654560711e-06,"Pla2g7/Aif1/Ccr1/Cxcl10/Ccl2/Serpine1/S100a14/Ccr2/Fpr2/Ano6",10
"GO:0032731","GO:0032731","positive regulation of interleukin-1 beta production","18/1692","45/15445",4.42020377605941e-07,1.37483579517434e-05,1.00651222099744e-05,"Ager/Ifi211/Tlr2/Tyrobp/Malt1/Nlrp3/Hk1/Nod1/Egr1/Tlr4/Tlr8/Ifi205/Nod2/Nlrp1b/Lilra5/Ccl19/Ifi204/Mndal",18
"GO:0071675","GO:0071675","regulation of mononuclear cell migration","18/1692","45/15445",4.42020377605941e-07,1.37483579517434e-05,1.00651222099744e-05,"Tgfb1/Rarres2/Csf1/Ager/Pla2g7/Aif1/Ccr1/Cxcl10/Ccl2/Serpine1/Cmklr1/S100a14/Ccr2/C5ar1/Plcb1/Fpr2/Slamf8/Ano6",18
"GO:0070098","GO:0070098","chemokine-mediated signaling pathway","20/1692","54/15445",4.5000999390852e-07,1.39168804973309e-05,1.0188496944792e-05,"Ccl8/Ccl9/Thpo/Cxcl13/Trem2/Ccr1/Ccl20/Stk39/Padi2/Cxcl5/Cxcl3/Cxcl1/Cxcl9/Ccl17/Cxcl10/Ccl7/Ccl2/Cxcl2/Ccl19/Ccl21a",20
"GO:1901222","GO:1901222","regulation of NIK/NF-kappaB signaling","29/1692","99/15445",4.61167976789623e-07,1.41809152862809e-05,1.03817958411253e-05,"Mmp8/Ager/Traf4/Egfr/Havcr2/Glrx/Trem2/Tnf/Capn1/Traf2/Il1b/Tlr2/Nr3c2/Agt/Birc3/Malt1/Nlrp3/Nod1/Tlr4/Il18/Zc3h12a/Tlr1/Lrrc19/Cd14/Nod2/Samd5/Chil1/Ccl19/Nlrp12",29
