"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0005342","GO:0005342","organic acid transmembrane transporter activity","35/1684","119/15357",2.82704659806315e-08,2.15832212562618e-06,1.67110030463787e-06,"Slc7a7/Slc26a3/Slc1a2/Slc16a12/Slc3a2/Slc6a8/Slc16a10/Slc17a8/Slc7a15/Slc46a1/Sfxn1/Slc6a19/Slc6a18/Slc7a8/Slc10a2/Slc26a6/Slc23a1/Slc1a1/Slc16a3/Slc6a20b/Slc25a10/Slc7a11/Mfsd2a/Slc13a1/Slc6a12/Slc7a9/Slco2b1/Slc25a15/Abcc4/Slc26a2/Slc51a/Slc6a20a/Slc43a2/Slc5a12/Slc16a5",35
"GO:0046943","GO:0046943","carboxylic acid transmembrane transporter activity","35/1684","119/15357",2.82704659806315e-08,2.15832212562618e-06,1.67110030463787e-06,"Slc7a7/Slc26a3/Slc1a2/Slc16a12/Slc3a2/Slc6a8/Slc16a10/Slc17a8/Slc7a15/Slc46a1/Sfxn1/Slc6a19/Slc6a18/Slc7a8/Slc10a2/Slc26a6/Slc23a1/Slc1a1/Slc16a3/Slc6a20b/Slc25a10/Slc7a11/Mfsd2a/Slc13a1/Slc6a12/Slc7a9/Slco2b1/Slc25a15/Abcc4/Slc26a2/Slc51a/Slc6a20a/Slc43a2/Slc5a12/Slc16a5",35
"GO:0004866","GO:0004866","endopeptidase inhibitor activity","37/1684","130/15357",3.00408861168526e-08,2.15832212562618e-06,1.67110030463787e-06,"Timp1/Cstb/Slpi/Dpep1/Timp3/Serpina3n/Cast/Serping1/C3/Spink1/Xiap/Vil1/Serpinb8/Spint1/Tfpi2/Agt/Birc3/Serpine1/Serpina3g/Serpina12/Serpinb6b/Wfikkn2/Serpinb1a/Serpinb9/Bst2/Serpinb1b/Stfa2l1/Serpina10/Tnfaip8/Serpina3f/Serpinb5/Cst7/Wfdc17/Serpinh1/Naip6/Serpina1c/Cstdc4",37
"GO:0061135","GO:0061135","endopeptidase regulator activity","38/1684","137/15357",4.19892794614002e-08,2.80128478692484e-06,2.16891992405879e-06,"Timp1/Cstb/Slpi/Dpep1/Timp3/Vsir/Serpina3n/Cast/Serping1/C3/Spink1/Xiap/Vil1/Serpinb8/Spint1/Tfpi2/Agt/Birc3/Serpine1/Serpina3g/Serpina12/Serpinb6b/Wfikkn2/Serpinb1a/Serpinb9/Bst2/Serpinb1b/Stfa2l1/Serpina10/Tnfaip8/Serpina3f/Serpinb5/Cst7/Wfdc17/Serpinh1/Naip6/Serpina1c/Cstdc4",38
"GO:0005319","GO:0005319","lipid transporter activity","35/1684","122/15357",5.66207945368702e-08,3.52558813982912e-06,2.72971830504069e-06,"Apoe/Plekha8/Pltp/Abca8b/Npc2/Fabp2/Slc10a2/Abcc1/Abcg1/Abcg8/Stard4/Pitpnm1/Rbp4/Abcd3/Mttp/Mfsd2a/Abcb1b/Pitpnm2/Slco2b1/Abcd1/C2cd2l/Stra6/Plscr1/Plscr4/Abcc4/Slc51a/Gramd1c/Gramd1b/Abcg5/Abca8a/Osbpl6/Stard5/Slc27a4/Ano6/1700057G04Rik",35
"GO:0015293","GO:0015293","symporter activity","36/1684","128/15357",6.4291076792568e-08,3.75299160776616e-06,2.90578748397988e-06,"Slc13a2/Slc1a2/Slc34a3/Slc5a6/Slc16a12/Slc5a1/Slc2a4/Slc22a5/Slc6a8/Slc17a8/Slc5a4b/Slc5a4a/Slc6a4/Slc6a19/Slc6a18/Slc10a2/Slc22a3/Slc23a1/Slc15a3/Slc1a1/Slc16a3/Slc6a20b/Slc15a1/Mfsd2a/Slc13a1/Slc6a12/Slc5a11/Slc2a6/Slc6a20a/Slc2a12/Slc5a12/Slc16a5/Slc10a5/Slc4a4/Slc25a3/Slc4a11",36
"GO:0008009","GO:0008009","chemokine activity","17/1684","38/15357",1.33068436211565e-07,7.31093643656479e-06,5.66055824627523e-06,"Ccl8/Cxcl16/Ccl9/Cxcl13/Ccl20/Cxcl5/Cxcl3/Cxcl1/Cxcl9/Ccl17/Cxcl10/Ccl7/Ccl2/Cxcl2/Ccl19/Ccl21a/2610528A11Rik",17
"GO:0005539","GO:0005539","glycosaminoglycan binding","45/1684","184/15357",1.53463384984219e-07,7.96304453195894e-06,6.1654588002432e-06,"Ltbp2/Apoe/Cd44/Fgfrl1/Ccl8/Ager/Sulf1/Dcn/Cxcl13/Vegfa/Trem2/Clec3b/Cfh/Ptprc/Lamc2/Selp/Anxa5/Tlr2/Pcolce/Aoc1/Gpnmb/Pglyrp1/Pcsk6/Itgam/Bgn/Sfrp1/Crispld2/Ptprf/Tnxb/Cxcl10/Ccl7/Ccl2/Fgf1/Hk1/Pla2g2d/Cemip/Nod2/Col13a1/Layn/Serpina10/Col23a1/Jchain/Reg3b/Ang/Reg3a",45
"GO:0046906","GO:0046906","tetrapyrrole binding","32/1684","112/15357",2.30044144582442e-07,1.13084858442106e-05,8.75569680488297e-06,"Cyp4f18/Cyp17a1/Hmox1/Cyba/Steap4/Cybb/Tcn2/Cyp2d26/Cyp1b1/Cyp27a1/Cubn/Cat/Cyp2u1/Cyp4b1/Cyp3a25/Cyp3a13/Tbxas1/Cyp2b10/Cyb5b/Ptgs2/Fa2h/Gucy1a1/Cyp7b1/Hebp1/Suox/Cyp2d22/COX1/Flvcr1/Cyp2c65/Hbb-bt/Cyp4v3/Cyp2d34",32
"GO:0004497","GO:0004497","monooxygenase activity","27/1684","87/15357",3.22422212224414e-07,1.50571173108801e-05,1.16581084104301e-05,"Cyp4f18/Cyp17a1/Akr1c12/Akr1c13/Cyp2d26/Cyp1b1/Cyp27a1/Fmo4/Cyp2u1/Fmo5/Cyp4b1/Cyp3a25/Cyp3a13/Tbxas1/Cyp2b10/Akr1c14/Cyp7b1/Kmo/Agmo/Ch25h/Cyp3a44/Cyp2d22/Cyp2c65/Akr1c19/Cyp4v3/Cyp4f40/Cyp2d34",27
"GO:0020037","GO:0020037","heme binding","30/1684","104/15357",4.33327198940397e-07,1.92727430385872e-05,1.49220945199024e-05,"Cyp4f18/Cyp17a1/Hmox1/Cyba/Steap4/Cybb/Cyp2d26/Cyp1b1/Cyp27a1/Cat/Cyp2u1/Cyp4b1/Cyp3a25/Cyp3a13/Tbxas1/Cyp2b10/Cyb5b/Ptgs2/Fa2h/Gucy1a1/Cyp7b1/Hebp1/Suox/Cyp2d22/COX1/Flvcr1/Cyp2c65/Hbb-bt/Cyp4v3/Cyp2d34",30
"GO:0042379","GO:0042379","chemokine receptor binding","19/1684","50/15357",5.55733654089917e-07,2.3593419678181e-05,1.82674172420944e-05,"Ccl8/Cxcl16/Ccl9/Cxcl13/Ccl20/Itch/Cxcl5/Cxcl3/Cxcl1/Cxcl9/Ccl17/Cxcl10/Ccl7/Ccl2/S100a14/Cxcl2/Ccl19/Ccl21a/2610528A11Rik",19
"GO:0015077","GO:0015077","monovalent inorganic cation transmembrane transporter activity","63/1684","308/15357",6.72855890615403e-07,2.71524740058868e-05,2.10230470438907e-05,"Kcnn3/Tcirg1/Clcn5/Aqp1/Slc1a2/Letm1/Slc34a3/Slc5a6/Trpm2/Slc5a1/Slc2a4/Slc6a8/Slc5a4b/Slc5a4a/Slc46a1/Slc6a4/Slc6a19/Slc6a18/Slc10a2/Slc22a3/Slc23a1/Slc15a3/Slc1a1/Slc6a20b/Slc15a1/Slc11a1/Atp1b1/Atp6v0d2/Tmem38b/Slc13a1/Slc6a12/Slc5a11/Tmem38a/Atp1a1/AA467197/Kcnk1/Scn7a/Slc2a6/Slc6a20a/Cnnm4/Slc2a12/Kcnk2/Atp6v0a2/Atp6v0a4/Atp6v0e2/Atp1a3/Kcnj12/Kcnj10/Kcnk6/Kcnk3/Kcnf1/Kcnq3/Slc9a6/Slc4a4/Hvcn1/COX1/ATP8/ATP6/COX3/Scn2b/Kcng1/Slc4a11/Kcnj13",63
"GO:0005178","GO:0005178","integrin binding","33/1684","123/15357",7.38506128650099e-07,2.71524740058868e-05,2.10230470438907e-05,"Itgb2/Itga5/Mmp14/Fbln1/Itga2/Egfr/Madcam1/Syk/Lcp1/Cxadr/Lama3/Fermt3/Itgb8/Adam8/Itgav/Il1b/Vcam1/Cdh17/Plpp3/Gpnmb/Cd9/Mfge8/Tgfbi/Fgf1/Icam1/Sema7a/Npnt/Esm1/Jaml/Igf2/Cd177/Kdr/S1pr3",33
"GO:0015103","GO:0015103","inorganic anion transmembrane transporter activity","29/1684","101/15357",7.46892244055896e-07,2.71524740058868e-05,2.10230470438907e-05,"Slc26a3/Clcn5/Slc34a3/Slc6a4/Ank/Clcn2/Slc26a6/Slc22a3/Clic5/Slc1a1/Slc25a10/Xpr1/Clca3a2/Slc13a1/Ttyh1/Ano1/Slc37a4/Slc37a2/Slc26a2/Ttyh3/Clca3b/Clic4/Nmur2/Best1/Ano2/Cldn4/Slc4a4/Ano6/Slc4a11",29
"GO:0042834","GO:0042834","peptidoglycan binding","8/1684","10/15357",7.55850454125328e-07,2.71524740058868e-05,2.10230470438907e-05,"Trem2/Tlr2/Pglyrp1/Hk1/Nod2/Jchain/Reg3b/Reg3a",8
"GO:0042277","GO:0042277","peptide binding","55/1684","260/15357",1.14171104450392e-06,3.94947450209876e-05,3.05791613089355e-05,"Itgb2/Apoe/Prlr/Ctsd/Vipr2/Ager/Itga2/Rxra/Lbp/H2-M2/Ltc4s/Nfkbia/Ctsl/Clu/Ednrb/Npr3/Trem2/Ppic/Msr1/Itm2c/Marco/Fcgr2b/Anxa5/Mme/Tlr2/Enpep/Lrp8/C2cd2l/Dpp4/H2-Q4/Nmur2/Nlrp6/Anpep/Gsap/Gstm2/Atp1a3/Inhba/Bdkrb1/Tlr1/Cd14/Tlr6/Fpr2/Cemip/H2-T24/Nod2/Gsta2/Pirb/H2-Q7/Ang/Gm8909/H2-Bl/H2-Q6/H2-T10/Gm11127/H2-Q1",55
"GO:0048037","GO:0048037","cofactor binding","85/1684","467/15357",1.58084522274283e-06,5.27324799300644e-05,4.08285965422678e-05,"Srr/Cyp4f18/Cyp17a1/Hmox1/Cyba/Steap4/Cybb/Chdh/Pank3/P4ha2/Iyd/P4ha1/Sgk1/Mdh1/Ltc4s/Tcn2/Ogdh/Acox1/Pygl/Eci3/Acox2/Glud1/Cyp2d26/Cbr3/Gpd1/Cyp1b1/C3/Me2/Maoa/Got1/Ndufs1/Cyp27a1/Soat1/Aldh9a1/Fmo4/Cubn/Lcn2/Kynu/Cat/Sord/Hdc/Cyp2u1/Fmo5/Cth/Cyp4b1/Cyp3a25/Cyp3a13/Aoc1/Tbxas1/Cyp2b10/Idh2/Me3/Oat/Hpgd/Gpt2/Cyb5b/Ptgs2/Alas1/Dpyd/Fa2h/Gucy1a1/Egln3/Gch1/Cyp7b1/Kyat1/Kmo/Maob/Gstm2/Hebp1/Suox/Aldh1a1/Phgdh/Abat/Gsta2/Cyp2d22/Akr1b10/Mocs1/COX1/Flvcr1/Cyp2c65/Cry2/Hbb-bt/Cyp4v3/Acad11/Cyp2d34",85
"GO:0015145","GO:0015145","monosaccharide transmembrane transporter activity","12/1684","24/15357",2.2226284484198e-06,7.15839645111756e-05,5.54245279152233e-05,"Slc2a9/Slc5a1/Slc2a4/Slc5a4b/Slc5a4a/Slc23a1/Slc2a2/Slc2a1/Slc2a5/Slc5a11/Mfsd4b2/Mfsd4b3-ps",12
"GO:0004896","GO:0004896","cytokine receptor activity","26/1684","90/15357",2.42773191639642e-06,7.55833869971417e-05,5.85211167215557e-05,"Ebi3/Il12b/Cd44/Prlr/Gfra2/Ifnar2/Ccr1/Il18rap/Il1rl1/Il1r2/Cxcr2/Csf3r/Il17rc/Il4ra/Il13ra2/Il2rg/Il10ra/Crlf2/Il22ra2/Ccr6/Flt3/Ccr2/Cx3cr1/Ifnlr1/Csf2rb/Csf2rb2",26
"GO:0004177","GO:0004177","aminopeptidase activity","16/1684","41/15357",2.88076862653099e-06,8.67947708767725e-05,6.72016314576161e-05,"Mmp14/Prss16/Dpep1/Ace/Ctsl/Xpnpep1/Enpep/Ctsh/Dpp4/Xpnpep2/Anpep/Lap3/Dpep2/Naaladl1/Prcp/Pepd",16
"GO:1901618","GO:1901618","organic hydroxy compound transmembrane transporter activity","14/1684","33/15357",3.73947714214906e-06,0.000105700892020152,8.18398656799781e-05,"Aqp1/Slc6a4/Slc10a2/Slc22a3/Abcg1/Rbp4/Slc16a3/Aqp7/Aqp3/Slco2b1/Aqp9/Stra6/Slc51a/Slc5a12",14
"GO:0008238","GO:0008238","exopeptidase activity","26/1684","92/15357",3.81085393042715e-06,0.000105700892020152,8.18398656799781e-05,"Mmp14/Prss16/Ggt1/Ace2/Ctsz/Dpep1/Cpm/Ace/Ctsl/Cndp2/Xpnpep1/Cpxm1/Mme/Enpep/Ctsh/Dpp4/Xpnpep2/Cpq/Anpep/Lap3/Dpep2/Naaladl1/Cndp1/Prcp/Pepd/Ggh",26
"GO:0051119","GO:0051119","sugar transmembrane transporter activity","12/1684","25/15357",3.84778407782139e-06,0.000105700892020152,8.18398656799781e-05,"Slc2a9/Slc5a1/Slc2a4/Slc5a4b/Slc5a4a/Slc23a1/Slc2a2/Slc2a1/Slc2a5/Slc5a11/Mfsd4b2/Mfsd4b3-ps",12
"GO:0033218","GO:0033218","amide binding","63/1684","324/15357",4.00337742900666e-06,0.0001058788667676,8.19776642278158e-05,"Itgb2/Apoe/Psap/Plekha8/Prlr/Ctsd/Vipr2/Ager/Itga2/Rxra/Lbp/H2-M2/Pltp/Pank3/Ltc4s/Slc46a1/Nfkbia/Eci3/Ctsl/Clu/Ednrb/Npr3/Trem2/Ppic/Msr1/Itm2c/Marco/Soat1/Fcgr2b/Anxa5/Mme/Tlr2/Enpep/Lrp8/C2cd2l/Dpp4/H2-Q4/Nmur2/Nlrp6/Anpep/Gsap/Gstm2/Atp1a3/Inhba/Bdkrb1/Tlr1/Cd300lf/Cd14/Tlr6/Fpr2/Cemip/H2-T24/Nod2/Gsta2/Pirb/H2-Q7/Ang/Gm8909/H2-Bl/H2-Q6/H2-T10/Gm11127/H2-Q1",63
"GO:0022890","GO:0022890","inorganic cation transmembrane transporter activity","86/1684","485/15357",4.08098415806594e-06,0.0001058788667676,8.19776642278158e-05,"Kcnn3/Tcirg1/Slc39a13/Clcn5/Aqp1/Slc1a2/Letm1/Slc34a3/Slc5a6/Trpm2/Slc5a1/Piezo1/Trpv2/Slc2a4/Slc6a8/Slc5a4b/Slc5a4a/Slc46a1/Slc6a4/Ryr2/Slc6a19/Slc6a18/Slc39a14/Slc10a2/Slc22a3/Slc23a1/Slc15a3/Slc1a1/Slc6a20b/Jph3/Slc15a1/Slc11a1/Atp1b1/Itgav/Anxa5/Atp6v0d2/Tmem38b/Cachd1/Slc13a1/Slc6a12/Itpr2/Slc5a11/Ano1/Magt1/Rasa3/Tmem38a/Atp1a1/AA467197/Kcnk1/Slc25a37/Scn7a/Slc2a6/Slc6a20a/Cnnm4/Slc30a1/Slc2a12/Kcnk2/Atp6v0a2/Atp6v0a4/Atp6v0e2/Slc39a5/Atp1a3/Kcnj12/Trpv3/Kcnj10/Kcnk6/Marcksl1/Kcnk3/Tmem37/Kcnf1/Hrh1/Kcnq3/Slc9a6/Slc4a4/Slc39a4/Ano6/Hvcn1/COX1/ATP8/ATP6/COX3/Slc31a1/Scn2b/Kcng1/Slc4a11/Kcnj13",86
"GO:0004867","GO:0004867","serine-type endopeptidase inhibitor activity","22/1684","72/15357",5.20054910539138e-06,0.000129091078430008,9.99499277374229e-05,"Slpi/Serpina3n/Serping1/Spink1/Serpinb8/Spint1/Tfpi2/Agt/Serpine1/Serpina3g/Serpina12/Serpinb6b/Wfikkn2/Serpinb1a/Serpinb9/Serpinb1b/Serpina10/Serpina3f/Serpinb5/Wfdc17/Serpinh1/Serpina1c",22
"GO:0015294","GO:0015294","solute:cation symporter activity","25/1684","88/15357",5.25209955068554e-06,0.000129091078430008,9.99499277374229e-05,"Slc1a2/Slc34a3/Slc5a6/Slc5a1/Slc2a4/Slc6a8/Slc5a4b/Slc5a4a/Slc6a4/Slc6a19/Slc6a18/Slc10a2/Slc22a3/Slc23a1/Slc15a3/Slc1a1/Slc6a20b/Slc15a1/Slc13a1/Slc6a12/Slc5a11/Slc2a6/Slc6a20a/Slc2a12/Slc4a4",25
"GO:0015370","GO:0015370","solute:sodium symporter activity","20/1684","62/15357",5.51923818241995e-06,0.00013217867852257,0.000102340529860257,"Slc1a2/Slc34a3/Slc5a6/Slc5a1/Slc6a8/Slc5a4b/Slc5a4a/Slc6a4/Slc6a19/Slc6a18/Slc10a2/Slc22a3/Slc23a1/Slc1a1/Slc6a20b/Slc13a1/Slc6a12/Slc5a11/Slc6a20a/Slc4a4",20
"GO:0005355","GO:0005355","glucose transmembrane transporter activity","11/1684","22/15357",5.95940801611804e-06,0.000135758221635469,0.000105112023288141,"Slc2a9/Slc5a1/Slc2a4/Slc5a4b/Slc5a4a/Slc2a2/Slc2a1/Slc2a5/Slc5a11/Mfsd4b2/Mfsd4b3-ps",11
"GO:0015149","GO:0015149","hexose transmembrane transporter activity","11/1684","22/15357",5.95940801611804e-06,0.000135758221635469,0.000105112023288141,"Slc2a9/Slc5a1/Slc2a4/Slc5a4b/Slc5a4a/Slc2a2/Slc2a1/Slc2a5/Slc5a11/Mfsd4b2/Mfsd4b3-ps",11
"GO:0015238","GO:0015238","drug transmembrane transporter activity","22/1684","73/15357",6.68061693125671e-06,0.000148564195566518,0.000115027163703593,"Aqp1/Slc1a2/Slc16a12/Slc6a8/Slc17a8/Slc46a1/Sfxn1/Slc52a2/Abcc1/Slc26a6/Slc22a3/Slc1a1/Slc6a20b/Slc25a10/Slc52a3/Slc13a1/Abcg2/Slc25a15/Slc25a4/Slc6a20a/Slc25a23/Slc4a11",22
"GO:0015171","GO:0015171","amino acid transmembrane transporter activity","20/1684","63/15357",7.26001241152638e-06,0.000157694223078271,0.000122096169564715,"Slc7a7/Slc1a2/Slc16a12/Slc3a2/Slc6a8/Slc16a10/Slc17a8/Slc7a15/Sfxn1/Slc6a19/Slc6a18/Slc7a8/Slc1a1/Slc6a20b/Slc7a11/Slc6a12/Slc7a9/Slc25a15/Slc6a20a/Slc43a2",20
"GO:0050839","GO:0050839","cell adhesion molecule binding","47/1684","227/15357",1.22083946550127e-05,0.000259150922904133,0.000200649931291716,"Itgb2/Itga5/Mmp14/Fbln1/Fxyd5/Itga2/Egfr/Madcam1/Numb/Syk/Lcp1/Nectin3/Cxadr/Lama3/Fermt3/Itgb8/Adam8/Cdhr5/Pkp4/Itgav/Il1b/Vcam1/Cdh17/Plpp3/Prom1/Gpnmb/Cd9/Mfge8/Itgal/Msn/Cdh11/Ptprm/Ptprf/Cdhr2/Tgfbi/Fgf1/Icam1/Sema7a/Npnt/Esm1/Jaml/Igf2/Cd177/Ezr/Kdr/S1pr3/Ank3",47
