"","NI_V_1","NI_V_2","NI_V_3","NI_V_4","NI_V_5","NI_MKI_1","NI_MKI_2","NI_MKI_3","NI_MKI_4","NI_MKI_5"
"ENSMUSG00000000276",99.7165172673088,115.959224555992,53.8146570320117,45.426995332267,50.3446745050367,36.9960185953346,51.7740259741984,52.6769941870242,50.2888667072767,66.6319866444923
"ENSMUSG00000000278",744.223672816203,1128.99954404263,924.2309755214,713.432789646305,821.873121640534,903.546674904513,897.054232126475,931.331350484241,700.960324431896,1060.2749312878
"ENSMUSG00000000282",216.315894458412,488.745264297166,263.306430992165,110.669721708457,201.754910750501,307.181037343246,117.831309356357,387.983320959279,181.34206182742,459.694526239722
"ENSMUSG00000000290",374.418186226939,163.934209579915,251.864366457951,246.710850090107,150.533848981962,201.04249735506,266.417858455167,112.965326640138,338.178886787448,136.038223067774
"ENSMUSG00000000295",81.9055447527732,86.5534102404135,67.2397671108027,119.205075713988,87.3225689601421,58.1713646253102,77.357157263135,67.6406629011099,69.8845207670832,65.3553049628657
"ENSMUSG00000000301",25.3759156623284,14.6204652606939,34.4128252627727,19.006010154289,36.5802108300838,25.9076542287406,13.4752878236788,7.02361938101154,47.2760238274326,14.759753050333
"ENSMUSG00000000303",7408.09521444108,9639.36762815195,8425.37488328925,5929.16725141953,8033.78541326691,9141.01132846266,6411.53877578441,9268.4476654609,5019.43970702593,11175.6257094245
"ENSMUSG00000000305",3.03178516707229,3.64018618968297,1.03840174266302,0,4.53997186213415,4.29430507859212,1.09515217779802,2.04068784337659,4.6677082453962,3.70229635689925
"ENSMUSG00000000308",6393.39651409834,9637.50502343675,10316.3905024435,13201.7213744077,11761.5887429238,6672.0699334946,10701.0245763396,11298.8288305985,9094.64060912945,8255.12836510206
"ENSMUSG00000000317",15.8757327143784,26.9141869804316,11.4933358388845,3.28777310136822,3.47734072647978,9.46940504656242,14.4773874242631,8.17466951314568,6.66251433574201,23.7491604364741
"ENSMUSG00000000318",13.0446705059078,9.48674115659927,13.4439233737746,29.8331712494091,5.74734125604287,10.11678077547,5.955920475406,7.61481266719526,14.3984748734601,5.94412432046758
"ENSMUSG00000000320",10.9955356655116,16.5799503120879,2.74196479164112,2.59286578758953,2.66996932106765,4.57680301348706,5.1468482525657,1.18483146055333,3.31261889443971,4.05065790004526
"ENSMUSG00000000325",36.8077357724872,132.269223064916,91.9104891721677,48.8112204815698,32.7184149111551,129.481457175032,33.1656087254352,103.720760729248,84.4196035419389,100.342681690073
"ENSMUSG00000000326",1082.69048851358,1366.35706151792,1162.91274382705,1714.62210720293,1388.57916071061,1234.87784340263,1738.42351251358,1481.33900956115,1298.5086487695,1276.14897286337
"ENSMUSG00000000339",363.982938235577,391.461836009768,297.964234997681,419.04520981205,435.546040509043,312.224847560863,426.687856460782,430.337599342879,335.604256702113,323.858938071522
"ENSMUSG00000000340",220.26828440918,282.456405780198,185.500325850586,242.172404701053,193.974646426111,213.414747271594,143.374068575061,206.691445187597,192.439616311684,231.570963096843
"ENSMUSG00000000346",3588.84958778748,4209.14705345323,3371.1037073224,4328.82745900092,3775.52424979641,3570.29433446558,3904.21539275002,4401.38966721399,3582.91476430305,3971.64467280425
"ENSMUSG00000000355",171.131653603461,155.688518337739,241.805346452457,317.520928511938,193.422296183477,168.623305984014,220.788507323699,228.865240090871,253.58861737611,161.552068343497
"ENSMUSG00000000359",8.84043994387797,18.2306700680398,6.06669081465405,7.51116197542044,24.7674061518898,9.91868016856011,3.1311221581087,4.22688694404135,13.7105499097575,3.07780676837002
"ENSMUSG00000000374",1375.36391584785,1446.37617691649,1383.56580424895,1042.36196328233,1644.54029499303,1656.67614882892,1277.76668773697,1748.92246999014,1125.8470654302,1803.13859265842
"ENSMUSG00000000378",314.105452141577,200.876820739377,164.616459805738,269.600642255192,165.313718671651,235.805592444702,322.170037860669,193.300843428122,318.309987560594,164.535315741945
"ENSMUSG00000000384",553.257275283133,440.743004925706,531.630073151127,643.155374969002,604.406954377841,519.448694731391,556.374253136975,496.0589445097,492.363371733729,521.236363075924
"ENSMUSG00000000385",1081.4393924828,853.840430122247,1454.15491125792,1754.25951133012,1517.2959737244,1451.2990685998,1704.14139790835,1358.08251897021,1603.54466064745,1184.30744380114
"ENSMUSG00000000386",19.1555807642384,3.53228050897713,31.2806711156117,46.6652446065201,16.265737345879,13.2098116194158,23.8988998739591,24.5892315251633,19.6766483497415,13.1513778449232
"ENSMUSG00000000392",13.9673738580914,4.59965680054094,23.2047554800809,20.5797612324597,9.35648022205958,10.4099619310775,10.5547863696752,12.916602302791,21.2042213715026,6.88078052600092
"ENSMUSG00000000394",434.717150954904,423.558524681386,429.041346021098,624.253573968433,519.115996098646,639.386047213243,535.974487259402,466.718601033583,594.990512384985,374.695827093376
"ENSMUSG00000000399",692.355297015276,869.968766453343,888.745377398613,1615.41796074161,1172.70702194835,747.525640205964,1381.59757676075,910.398251914154,1258.49884621076,762.553808894315
"ENSMUSG00000000402",2.3299811185977,2.34051614120346,3.14503507621922,2.18731637223587,0,1.78963125409764,4.38830525596358,1.01454991878401,0.923447809139324,0
"ENSMUSG00000000409",165.151616309609,30.4723082429943,186.895927155058,522.253510309264,108.115277214868,142.999154122029,189.383069230405,56.3782192438705,590.955486385052,97.4525388670409
"ENSMUSG00000000416",100.621239015122,16.0890338966755,6.24123326490521,6.1675865759384,29.1456891543822,17.9630841476925,16.4650968159707,9.0881010649702,7.62096589720111,10.9302148238801
"ENSMUSG00000000420",2418.7283018154,2152.63728748171,3148.68770827556,2765.66167308994,3123.77941362433,3260.52967252852,3155.58530508873,3011.05230437003,2278.6272109931,3484.82108088492
"ENSMUSG00000000439",217.142492182554,195.310044624761,183.881252922505,201.580193837175,224.368717215934,222.2637908546,204.405516839826,249.749825379481,220.77921558174,219.353744001026
"ENSMUSG00000000440",72.1449650567174,119.58841844073,88.1111274551357,40.2656307368156,47.8249243823765,43.6106908634963,71.4994346981034,99.455779820369,72.7220165035543,78.1689139907717
"ENSMUSG00000000441",824.211202219801,872.776752458507,995.853255503046,1224.53932087668,1467.77749443488,898.279653181336,1113.26266142942,1073.96694420284,1015.26588347954,1172.80057861073
"ENSMUSG00000000486",207.974893572429,94.8307245733422,121.94147973989,230.097183104192,20.709253895105,112.080012571335,229.687417229548,136.497127683882,243.313713151171,91.0907329102384
"ENSMUSG00000000489",78.0866286390889,104.495230353856,56.6919405260603,55.2838867655254,43.262647472096,55.1385634168736,42.2898754646478,45.186928401899,54.042056702248,64.7152807574982
"ENSMUSG00000000530",227.01267727685,180.533569136397,235.534543811949,227.916300924781,81.6446567906574,358.486002771989,167.641876114046,158.166078181029,127.818241412256,126.188462791309
"ENSMUSG00000000531",32.0312098900275,59.5567451638945,27.4051948948756,11.2675416640342,15.9410287001392,22.3118981275081,17.8584738598872,24.6044724706142,26.7965185640974,27.470674039676
"ENSMUSG00000000532",849.446573779513,1037.38986361324,1120.48178501556,488.761585999208,926.655298604694,1047.37078132214,642.257581354734,1170.84169576283,685.008897672633,1309.52978931426
"ENSMUSG00000000538",1107.31683972512,1951.70883819932,1244.3672438811,681.8055532394,1375.57012510936,1385.04842646595,1060.92493320702,1808.56189833246,832.534978970622,1648.78828678621
"ENSMUSG00000000544",5800.81316346999,7254.71585991168,7744.59728531986,7279.63109976243,8089.72564735559,7167.25593234613,7373.17225945331,8842.76468756797,6134.98401610474,8618.27150238873
"ENSMUSG00000000552",43.0749861582103,67.7482479613736,38.6036100020808,0,31.7681154497645,36.50063544549,35.454140507378,21.7093346252944,25.0719526949874,35.0989687438642
"ENSMUSG00000000555",160.698933563759,305.810849180335,118.656123721979,62.8204126662372,72.5044537766051,118.627810235724,71.1716131577545,97.1099698936761,75.9777279772615,105.979694371678
"ENSMUSG00000000561",381.055000792879,268.675187686476,438.210209814429,449.815411386036,386.6673887174,397.400307071563,379.786835468559,338.196981554469,442.129391364772,334.452150818385
"ENSMUSG00000000562",7.01377836128878,4.79895345822895,2.86351636702272,3.30803417236711,2.38425470581177,1.30502985047615,1.52240640447719,6.2420609030783,8.78295286281466,1.87821698984287
"ENSMUSG00000000563",4106.54909745837,4623.8427998753,4768.72040328552,8969.46543192734,5481.69844557887,4069.71300719474,6391.93432089165,4991.58814320628,6136.43511735336,4054.02286031987
"ENSMUSG00000000567",219.535937478029,210.341623327977,194.775444706966,149.10251775746,184.438885452164,165.679542863808,131.104170482525,211.328473826099,163.608419388104,266.25384666566
"ENSMUSG00000000568",1491.80944991656,1420.90430109079,1134.19808661108,539.991825314539,1069.84412546562,1241.7022611071,611.818966480664,1202.71738064055,1058.85446233956,1117.95605233815
"ENSMUSG00000000579",1.35611487097505,0,17.4960152532024,8.54767951074342,8.30636107279864,1.55987623442436,2.0011695380718,8.3862550944525,13.7396736510354,0
"ENSMUSG00000000581",419.492311422901,487.874045069914,514.193214597158,978.442838857882,455.825043364177,444.06984319519,542.866863119334,396.165627613764,640.557962026005,461.869810309017
"ENSMUSG00000000594",584.582068350153,532.069832489684,435.805136358485,533.289337853843,328.65585536915,483.269339514368,483.41908477365,270.094273948213,636.110276309575,299.937814099891
"ENSMUSG00000000600",199.060427611395,172.585361212753,277.400069697456,251.26859766997,244.294220145676,256.956782362124,254.445587031341,238.801438899456,219.67192246838,236.974196942012
"ENSMUSG00000000605",761.977208172581,920.605410380634,713.479045086338,791.537978306594,815.512160201956,838.672620298292,767.986119598065,938.821164014162,708.641820062389,804.330292942203
"ENSMUSG00000000617",1.36281108667514,0,1.41058040052181,0.974054436410723,0,0,2.9815749289707,4.16892906925461,3.15530257827834,1.86302988911623
"ENSMUSG00000000627",9.49602437992215,7.67567531437996,4.1288946958766,3.58121537356464,2.72022762095035,2.68482183694149,5.28175291077372,4.88217836981547,59.4109832504771,2.93475497105549
"ENSMUSG00000000628",695.421781861185,592.559722489157,702.892205995613,388.059671951537,226.961733060822,367.447433997881,328.438413950453,395.491696853608,336.383893047913,464.9388120641
"ENSMUSG00000000631",2090.49211435486,4089.53637156629,3084.42289997162,951.529652137386,2619.85935361243,2340.03206823681,1102.59011998126,2674.61463648726,1187.12859751492,3303.91025281759
"ENSMUSG00000000632",3.76263359474884,5.33601422374824,2.06969951756213,0,3.82362233699815,7.67093050888506,9.83352312492752,2.02493856504254,1.18177154329324,2.88826396648526
"ENSMUSG00000000673",17.5587340102378,0,0,23.281714102178,0,0,25.4997916669908,0,22.6904973817862,1.84487216631322
"ENSMUSG00000000682",507.352648441727,107.590972240515,277.640999518479,548.788368108752,175.403099007874,226.369552626564,507.943731873446,135.510196540803,785.827713290916,170.315456855281
"ENSMUSG00000000686",20.2237095515831,35.258799659511,23.9677735951786,29.3918790831568,27.200212134073,11.7920987749104,23.1812036789358,14.164190103005,16.1635615060842,22.0697868622011
"ENSMUSG00000000690",82.5733289700075,192.346752336298,102.397756772325,143.031087303125,103.98611797482,139.404434762817,111.588050162552,137.315162318114,132.012273282299,141.425736340197
"ENSMUSG00000000693",16.3018772079489,77.2505734438955,35.8404353178175,17.3518188087007,5.08012872605486,39.9865243218293,8.16476583469385,6.04297043214144,15.9451509867613,28.7921589523489
"ENSMUSG00000000706",1.54507819658115,3.47881408540444,2.08949518966078,2.18161603921867,1.15346289337003,0,1.1069983569523,3.0207299595837,0,1.83625598365569
"ENSMUSG00000000708",526.494993657611,595.196578398084,498.956973462466,324.684128960935,609.154955630386,604.995516888149,431.346353457651,409.75511528823,415.052064448659,493.223901542061
"ENSMUSG00000000711",1196.15158464523,1448.54602411158,1291.15706168496,1647.76382671229,1384.17442436102,1277.98829723843,1628.4822733529,1440.65720160644,1311.18178528511,1479.912535056
"ENSMUSG00000000730",2.3558900195784,2.42082291720196,3.44950580427146,2.28819709888225,3.49088343571191,2.65577833593735,2.26240188995648,2.07939337946509,0.961198815723217,0
"ENSMUSG00000000732",174.206214454392,128.64593227805,125.342251413429,187.953314672115,142.758892618564,177.615129250793,190.741054799367,158.810526636237,204.080690759268,111.209786967352
"ENSMUSG00000000738",734.561384608259,1021.16264833458,842.495154531622,620.444318564061,760.473125631395,728.823456451071,636.535965622504,973.196931235041,618.30267356001,908.138646958184
"ENSMUSG00000000739",2.14605770909617,15.7101265693286,6.5445740990003,9.50821279409043,7.23099398197633,3.66682929835205,5.39830483530185,5.65672076149636,5.92181888629278,10.908813028608
"ENSMUSG00000000740",1640.67218768483,2040.51000628552,1388.29460904475,3030.96808964498,1846.87103381991,1442.09823540028,2448.05418832758,1908.39009216047,2784.25252732263,1615.19436251195
"ENSMUSG00000000743",2057.7129273978,2433.07937956304,2246.12800689644,4044.06124293734,2702.92577232186,1971.02494697004,3124.2048875762,2897.47795618602,3032.48305488977,2292.40940447276
"ENSMUSG00000000751",607.163016497269,458.549710679647,513.19621712166,506.79847961815,482.404834173337,466.436751246456,641.243543618931,407.781194175346,677.687753142258,429.600611323205
"ENSMUSG00000000753",22.6646922516994,31.3036266216985,13.7507828131801,23.2566309895039,2.41722136087762,28.4939769417234,7.28448301931655,9.58117487593069,14.0224695282122,23.9776590110327
"ENSMUSG00000000759",187.43576185696,178.990447274403,256.461697574885,323.50152322889,274.38716568618,164.85604684318,197.498830340446,300.179029785831,432.516539046883,226.006077680154
"ENSMUSG00000000766",0,0,0,0,0,1.75164339074137,0,1.00350783053538,0,0
"ENSMUSG00000000776",103.140739328554,78.9094949937681,106.140622572561,85.2789499307024,109.386384178172,91.0301524716845,83.6085372226416,80.1161879840165,97.9804871860055,103.387584863544
"ENSMUSG00000000782",257.064354111994,88.0130728362099,113.238592736846,97.3858163884568,121.508356119639,154.38630751551,182.626603006605,67.6781068190485,242.920710690272,111.676663918365
"ENSMUSG00000000787",4822.55308164308,4861.95146986882,4440.95870238252,2412.71969303691,3778.26515376057,4451.66143972354,3150.08790929497,4361.44114497857,2631.17392111707,5519.96983055921
"ENSMUSG00000000791",21.1910427174989,0,0,0,0,0,12.1618345961687,0,28.5095641827901,19.4256842721335
"ENSMUSG00000000792",1.50938221835962,8.56278604787804,6.21820840446996,0,4.52848350504735,2.52386296600877,1.09727116819332,2.03885310571396,2.86134176854127,1.84910752238097
"ENSMUSG00000000794",68.5333025882,86.0940051856203,48.8943511471772,16.0342343289523,20.0840658757778,83.8976517260929,14.0785399599343,18.2677847224318,23.0334371413938,49.7237924957251
"ENSMUSG00000000804",523.229203205942,652.190188627303,470.860591201333,327.001031396258,912.489369446158,701.452151136927,677.377058008931,817.835900054203,744.51956848552,982.723137856606
"ENSMUSG00000000805",1045.18558392786,1564.44244885084,1507.92125388488,4357.24999383798,1742.1836991321,1333.98254753773,2435.78910199092,1928.82259888216,1666.27405617561,1466.23317225977
"ENSMUSG00000000811",78.3184294878157,54.0983157756153,65.8153355318802,45.9681016116945,77.5494299097145,60.8388695312771,66.0365776462564,95.3072349605111,64.9855964708579,66.2191870285446
"ENSMUSG00000000817",22.7509919672804,2.78507709518986,31.7229344905168,16.2807644785742,7.50132282156744,5.34585459959246,7.09760084229951,18.4698010663527,22.7589799436134,2.19840409208027
"ENSMUSG00000000823",205.354708411901,105.740424281621,208.531944579237,44.8870528863212,65.4185382513523,84.4488043564108,91.9262610164541,134.029756501765,130.171400287418,72.1404683254178
"ENSMUSG00000000826",1118.31211755326,1346.82277073035,1451.16865740636,1001.70856225791,1372.36472771289,1503.53425770202,1089.50560738684,1639.88988051129,1005.03736503308,1727.4078807978
"ENSMUSG00000000827",472.087860467464,437.092126673891,516.426673293652,1083.53820126501,602.704335494263,502.067617995564,710.778818108467,460.161413524279,794.293281515505,425.162330383504
"ENSMUSG00000000838",719.985226289548,601.035645431912,715.228305340813,603.225372646711,684.755727750466,712.655426607277,539.056372151973,681.921475062697,559.197068002065,671.025066917014
"ENSMUSG00000000861",163.705913032732,74.9289674739584,92.9314411606601,63.1877845875509,100.013998704496,93.3680888990945,101.657993885131,86.6651854293831,165.615904575709,104.165374076053
"ENSMUSG00000000869",0.836785595681796,0,0,0.962168097608254,0,2.73253087623259,0,0,0,0.937431183375902
"ENSMUSG00000000876",284.255281184956,305.730021869249,195.018115338548,243.492169537074,246.579513939599,168.469119276582,305.203070498028,277.095973475686,264.998403417653,264.723017235751
"ENSMUSG00000000881",1032.61500327395,982.04920846278,1109.19745113138,1925.38787960779,1800.0614624837,1052.06897449147,1443.20482554356,1449.30381469372,1062.97856409324,1138.32394750558
"ENSMUSG00000000884",32.1639474040709,1.42002876905628,1.62468687283224,0.432875581761857,37.8196895054494,14.2127906939086,36.6431642177979,67.5442498376462,45.6922745991784,22.9044146793166
"ENSMUSG00000000889",14.5167446947508,30.3143613407214,17.7135081407556,3.31060460056073,6.77260543525046,10.3231330612582,4.383269587219,5.05243281769387,3.77889692726928,11.089370195798
"ENSMUSG00000000901",26.5577572491761,14.7324224190017,35.8716948583671,17.8263570091022,20.3799505799732,8.00860648114149,21.6905722542861,4.85754422551081,15.9115407021139,5.18796608879645
"ENSMUSG00000000902",501.486461773443,480.46409334761,487.801865684081,590.478031489234,459.42743736637,415.910827736657,548.442043582022,511.236187347435,514.89628840228,514.218918500262
"ENSMUSG00000000903",61.9303345179775,3.67181096563009,20.791696259375,53.4664245966163,18.0370301062029,15.2666881634693,44.4029605569289,7.98074401812256,84.5774228857169,13.9269380928124
"ENSMUSG00000000915",725.982570362137,559.472302176892,601.458901070612,582.653648580868,1019.13737749225,764.647951327604,999.470839993669,616.936982957109,1115.58208695006,907.750072481074
"ENSMUSG00000000916",60.0136000032192,38.7588010449491,46.4782372582597,99.6704154046374,58.2511063526486,75.5300431286044,68.5703090436627,78.0603433255465,69.8769499814781,65.4243877970418
"ENSMUSG00000000934",52.7155804152936,60.5617288650039,25.1373064836552,19.9667946757005,40.5461027380608,44.240289745917,39.0932294003142,57.0111785901587,42.9664247818055,51.7165500901437
"ENSMUSG00000000938",0.61017589754278,2.1780244260827,0,1.632262902841,1.66385572725852,0.690488915796811,0,0,0,0.736296330219424
"ENSMUSG00000000942",10.6483802840145,18.6899234382593,5.23850427777436,2.260963649536,3.37042685449772,8.06982802679492,7.74408460906075,5.11489702663037,1.86449001600631,2.79416246148228
"ENSMUSG00000000948",5.29651581982871,3.54476701671063,5.51135789697013,207.40649163617,13.3550867472221,4.24156721364043,10.2955804078097,85.0972647467048,11.1783480444219,7.25377250098681
"ENSMUSG00000000957",291.786075084432,342.465955364983,177.267138292403,128.545434234745,160.720865879984,234.97454960441,122.816647372142,133.377507432507,165.983762229801,232.734082332944
"ENSMUSG00000000958",351.315210292737,454.088502051123,666.480166505334,1129.57845075067,568.502566696999,392.325098359013,666.926119813606,659.754587582462,377.205202750577,780.763702919351
"ENSMUSG00000000959",409.692082811218,379.367132654357,361.01156902105,261.501308121812,389.710273390613,446.369403728465,315.1119697241,390.339224528352,356.009785766524,456.448027636033
"ENSMUSG00000000976",190.950708469658,311.336512177344,211.172720926674,135.400302932871,332.053256650365,261.79005923647,224.756416526331,245.269729224659,229.20696467514,286.573605792645
"ENSMUSG00000000982",6.90004289626182,2.40079715471687,7.30889957249424,4.36380209642521,3.3693566643674,7.06177962168944,3.24841554468341,2.01279045891963,6.66338961392707,2.78266884013929
"ENSMUSG00000000983",1.54035327680479,0,2.08353164968957,1.11253021968438,0,0.876229009848106,2.20287763401429,1.00304135058209,4.73497576371081,0.915648066796498
"ENSMUSG00000001014",1.50211533662637,0,0,1.15934960600994,0,0.827516381073296,2.24370177027726,0,1.92401481877408,0.922101327026859
"ENSMUSG00000001016",260.97395373144,216.720213976839,216.063918136811,371.371916165201,254.868402009489,182.085227999012,214.661836266704,208.845590340468,253.195686442363,212.609661658836
"ENSMUSG00000001017",1071.65502481682,1143.32436867802,1003.3999842152,1342.57609779605,1196.55599951088,1160.21845427367,1210.37415264931,1178.28587603449,1161.04374914067,1069.72170998666
"ENSMUSG00000001018",207.016884365428,217.555298488334,171.040957190962,204.347191551322,200.375870291369,163.505373345013,184.105602848309,191.477851814202,241.102883282298,172.140078958545
"ENSMUSG00000001020",35.0605442329373,28.2141426762621,11.1536367427013,42.5504123482258,14.2334370054259,14.0719821761077,37.4611682074919,7.15935615950801,32.1067610875692,13.8880940194621
"ENSMUSG00000001021",0.764714468874038,0,0,0,0,0,0,2.01878580980619,1.89551565234964,0
"ENSMUSG00000001025",4.46976000431437,2.41129164059139,2.07394458366871,12.4974497771574,11.2302120480001,0,14.2501351063342,4.04004676767996,7.61334402493184,1.82300704171498
"ENSMUSG00000001027",10.5487258382472,1.2149241837917,3.11483722875997,3.40664944223259,2.25778204629204,4.27136967130283,7.63898723341419,2.03093020449626,6.56400355824247,0.924561641068533
"ENSMUSG00000001029",40.5984822202603,43.9829999827974,16.1536887863843,46.3755904989684,26.7779718456307,32.6125961433372,44.0054435257257,8.17936749379554,69.0423284704015,17.5705684677686
"ENSMUSG00000001034",88.5818761678973,163.107036133335,106.558277111672,115.844284829102,154.222082947188,126.712167805963,84.8942994524864,96.2974874903851,121.230168290471,197.021531164882
