"","NI_V_1","NI_V_2","NI_V_3","NI_V_4","NI_V_5","I_V_1","I_V_2","I_V_3","I_V_4","I_V_5"
"ENSMUSG00000000131",9.13167473498519,8.79248410325975,9.33645828343443,8.43168963556166,8.91092848842333,9.46109489410101,8.37245608189503,8.63925976838492,8.57326580612557,8.91753797313817
"ENSMUSG00000000134",7.77908202782964,8.14805060511942,8.54279592450156,7.84085649973448,8.69160098555144,8.91662586852048,8.41187092680628,8.4539834270153,8.54850692616514,8.87438270011151
"ENSMUSG00000000142",9.9902701276523,9.82473493815332,9.46696929993167,9.10403361251349,9.54927549048126,9.66863287811056,8.78744095727426,8.43577829322046,8.93110617073362,9.54314455934655
"ENSMUSG00000000148",7.22949320151893,7.28283501978873,7.57598134736154,6.61362514632976,7.26429949964397,7.34005716115381,7.31083155884233,7.30942047835458,7.21924667544718,7.43019609687596
"ENSMUSG00000000149",8.77776214836596,8.88743120780742,8.47758009814872,7.75872709832111,8.16910016993867,9.36184465161341,9.2616845678296,8.6246578610321,8.79728091904281,9.09967005207731
"ENSMUSG00000000154",9.1444666865352,9.59315639618008,9.3500281977789,9.70301833519014,9.58281672548412,8.67613570734655,9.14109576902929,9.33704003389258,9.17506709445506,8.90940943220149
"ENSMUSG00000000157",3.8035065436574,3.8035065436574,3.8035065436574,3.8035065436574,3.8035065436574,4.37160118105489,4.51750950231226,4.91573608645128,3.8035065436574,4.28426440804169
"ENSMUSG00000000159",9.27231730586539,9.51437382510642,9.68134260693321,10.6166006804233,9.63559463106166,8.89904465970446,9.6289911216932,9.94030402527742,9.83695779658589,9.00602869720004
"ENSMUSG00000000167",5.14448983386933,4.67897839081655,4.56328353533537,4.79986411664301,4.85703311770828,4.78602110148608,4.62075543956577,5.19095099718487,5.03041749411294,4.7594696288423
"ENSMUSG00000000168",8.85514163740731,9.13758885108545,9.23093759961732,8.74582251179531,9.0846245073516,8.67332534123034,8.28679145667712,8.60871080743881,8.76559134578102,9.0445201967719
"ENSMUSG00000000171",11.3893499387001,11.450181451756,11.6155701308986,12.8747600105302,11.8622401927529,10.8303530847358,11.4924868695592,12.1281312811013,12.0869360851842,11.250824445785
"ENSMUSG00000000184",11.1149581799462,11.3349759900761,11.2973276260632,10.6237304122462,10.9431176220514,11.6326828355622,10.4456415095607,10.8043599083969,11.1782691006239,11.6906794553356
"ENSMUSG00000000194",9.77884904425827,10.1626133717586,10.108976650265,10.4190410553851,10.2448557008424,9.24038775307526,9.95940397759469,10.0202598867004,9.50535119555451,9.84843879345099
"ENSMUSG00000000197",4.99304455679191,5.26678128621479,4.85373203333421,4.46986798728006,4.48970922391455,4.36155476683185,4.5881524696138,4.3728803342868,3.8035065436574,4.68606524556627
"ENSMUSG00000000202",3.8035065436574,3.8035065436574,4.0577818690195,3.8035065436574,3.8035065436574,4.23939916428127,4.1906807178633,4.62403106812311,4.50453042508826,4.08377640875375
"ENSMUSG00000000204",4.84605746915012,4.78000801288706,5.90678244368328,6.79490385428998,5.75131722824093,5.74648373538316,6.4527210384611,6.86402137697963,6.62271765364304,6.05921668633403
"ENSMUSG00000000214",4.93430855472615,4.60141567281586,4.5474658429409,4.51214524553724,4.51281516785632,4.17288217976286,3.8035065436574,4.65454822352115,4.13837850021858,4.29401789102107
"ENSMUSG00000000216",4.129893585671,3.8035065436574,4.18319832584093,3.8035065436574,4.19977151583061,4.35560394628646,3.8035065436574,3.8035065436574,4.21554391562351,3.8035065436574
"ENSMUSG00000000223",4.47337567918764,4.82649066479136,4.69938966577114,4.30768690428156,4.77275285979791,5.65698483840829,5.03715963682233,5.00249755897545,4.55199457213928,4.6075095216721
"ENSMUSG00000000244",6.21686948316817,4.89789841045755,5.57717139567407,6.54722819476294,5.16754170160124,5.77402933240506,6.59961667508364,5.94447641007414,6.10705145119649,6.50149483045734
"ENSMUSG00000000247",4.65688535651135,3.8035065436574,4.00609533620035,3.8035065436574,3.8035065436574,3.8035065436574,3.8035065436574,3.8035065436574,3.8035065436574,3.8035065436574
"ENSMUSG00000000248",4.06729038639148,4.49145837089313,4.32629619538036,4.66156106913877,3.8035065436574,4.06742645616414,4.42636656826019,4.97107182680907,4.51199111875167,4.17396160275077
"ENSMUSG00000000253",6.18092777267954,7.00923572036349,5.75802222248103,5.94432437219465,5.61981778044832,5.67859887655353,5.83028094308886,5.55391448880413,6.17624782688266,5.91296422417612
"ENSMUSG00000000266",8.6223254893166,8.60095003400729,8.69062431024426,8.33660137557507,8.37928164572912,8.46935304067926,8.02584691293423,8.00655312382997,7.96250962895317,8.86894053821706
"ENSMUSG00000000275",10.2736259285172,10.6981991910744,10.7527447804721,10.7448897292392,10.5459037289923,10.6009871536396,10.3535471815978,10.6255257351888,10.6277440010357,10.7243259156627
"ENSMUSG00000000276",6.86177828824708,7.02018100719563,6.20679721391433,6.05927630338573,6.14314787887317,6.74395861504236,6.74680113174057,5.85825406376539,6.47021977443412,6.64314948546918
"ENSMUSG00000000278",9.48985164322484,10.0539891939018,9.79092743739842,9.45325509586899,9.6290931008514,9.947362776803,9.76220171479979,9.58008978359056,9.47384626115025,9.80169266251829
"ENSMUSG00000000282",7.94998456253843,9.01831617649191,8.20504248186343,7.13924584392738,7.86168288255718,8.11559673353926,7.91029322768115,7.56802499442682,8.03544011841997,8.03442698689224
"ENSMUSG00000000290",8.54504639718993,7.46283443488553,8.02175593648481,8.01615906736499,7.37533316164958,10.1052374177678,9.92494476432422,9.18539473373064,9.30433567893303,9.4902143258028
"ENSMUSG00000000295",6.65631864548405,6.70266488198949,6.44503276320314,7.10035223011382,6.72772611486601,6.27097999592157,7.15670089347752,7.27673241294468,6.88016186386682,6.37944434763093
"ENSMUSG00000000301",5.46920666900789,5.08781726259938,5.71043256716355,5.27410752527169,5.76315556736152,5.7014305298489,6.00289839050182,5.77277370081887,5.88024404529168,5.01297115171012
"ENSMUSG00000000303",12.7523514090181,13.1122313901303,12.9365899182694,12.4553099565741,12.8701844559665,13.0688360857851,12.893332448288,12.7490885845084,12.9101927666136,13.0548915458875
"ENSMUSG00000000305",4.22085717259322,4.25758047709025,4.0482561884657,3.8035065436574,4.31357679935413,4.95092581590741,4.67791551198421,5.03819413862596,4.70661600406877,4.42032308641685
"ENSMUSG00000000308",12.5191681723898,13.090332567737,13.2061484574227,13.5845435576359,13.396777695084,12.1835499101668,12.9939529115273,13.1007366493384,13.1131320563578,12.4723028653981
"ENSMUSG00000000317",5.22681589586647,5.60167104624765,5.02695532003543,4.4770475906488,4.49077587269064,5.15482988381771,4.77019735262812,4.78073429647877,4.86564771482316,4.94262632603871
"ENSMUSG00000000318",5.27353399359545,5.06323185175585,5.29374422337276,5.94145002262964,4.80241868249886,6.06866755577162,5.66149272657645,5.93560108030572,5.62597225267206,4.90763434004078
"ENSMUSG00000000320",5.01914099709477,5.26729534231494,4.42373818888197,4.41176957681266,4.41608383816186,4.43920984485397,4.18342494041036,3.8035065436574,3.8035065436574,4.71541510263374
"ENSMUSG00000000325",5.85777452306764,7.18152762607611,6.77580427760654,6.13311555895325,5.75650229389551,6.80755344065065,3.8035065436574,5.79152453487557,6.17220133375531,5.68525533731912
"ENSMUSG00000000326",10.0277997442984,10.3373061988181,10.1276098479239,10.6994406460311,10.3796497648294,9.61658094359862,9.92436961436729,10.1373683970248,10.0550275913494,9.83057832150106
"ENSMUSG00000000339",8.5097899002498,8.58992325047688,8.24372988514737,8.720353214793,8.75232874705822,7.93517003478054,8.37085369944329,8.42340099545004,8.24213412080042,8.17717969357101
"ENSMUSG00000000340",7.8460225610509,8.15083811997794,7.62804904372958,7.98824222699175,7.6859072721229,8.03196399377736,7.73729380499778,7.53086975046494,7.45139914823463,8.12613237101171
"ENSMUSG00000000346",11.7162805712484,11.9259963140247,11.6260577676645,12.0074327221926,11.7901506165358,11.4792545833229,12.0896553432884,11.7838951207829,11.7542938826017,11.5152261812049
"ENSMUSG00000000355",7.53683133478127,7.40437007070352,7.97416933816073,8.3519485990091,7.69110058908015,7.66194276124204,8.13826512170319,7.90500486701185,8.06588218665783,7.82709569070313
"ENSMUSG00000000359",4.82335382852535,5.23023171204323,4.65349122071654,4.75363541529527,5.45536385617196,4.93149807531893,5.83780036434311,4.6836557981754,4.59813969604718,4.9967915215295
"ENSMUSG00000000374",10.3538280907226,10.4066739868562,10.3615416363606,9.98582109181444,10.607991530203,9.87725952905067,9.67164879249304,9.67985835674937,9.55689041834844,9.91751534225805
"ENSMUSG00000000378",8.30938940176107,7.71440803376854,7.48141416827829,8.12954866749119,7.48835201648146,8.40379774467764,8.45934924956082,8.20345826753728,8.17421328555048,7.893085989451
"ENSMUSG00000000384",9.07779507382489,8.75066301461422,9.02255757127544,9.30669858733698,9.20044837827164,9.12453617482434,8.83677377057819,8.87395074131175,8.52342171970812,8.9084326053953
"ENSMUSG00000000385",10.0146190040412,9.66585678641223,10.4312628176034,10.7201915711933,10.4933559195324,10.6225221064266,10.4602458871795,10.9964125226459,10.8044044195489,10.6499040978397
"ENSMUSG00000000386",5.35891883561418,4.4931469263481,5.7396942615288,6.11537091387641,5.24695249344601,5.41966292966776,5.41298440042664,5.48575166770613,6.21727389177776,4.74002089474179
"ENSMUSG00000000392",5.0441655587201,4.52532635124083,5.37336500546039,5.3005963891918,4.82925429045069,5.4068584388101,4.97579309806391,5.08744954195334,4.79530339807368,5.77148999562306
"ENSMUSG00000000394",8.74635971868101,8.69378082698292,8.72794674875754,9.2623012842185,8.98869975523056,8.21935098277002,8.61603333896537,8.57766356848243,8.366979421351,8.39856010054237
"ENSMUSG00000000399",9.38859830440193,9.68790660296606,9.7350812732996,10.5991630346404,10.1257168000119,9.47397602762535,9.77063001931911,9.99260409088099,9.80883541347789,9.86052853921736
"ENSMUSG00000000402",4.36896230005243,4.36661485487799,4.45886468152636,4.3559027551636,3.8035065436574,3.8035065436574,3.8035065436574,3.8035065436574,4.21493999885278,3.8035065436574
"ENSMUSG00000000409",7.495716041614,5.70520448399773,7.64915391674682,9.02559646582623,6.98936967722265,7.33349891391954,7.93039473580833,7.51085188726808,7.50838821595081,7.4969557668029
"ENSMUSG00000000416",6.64259563498991,5.08039291805706,4.61922582566704,4.62100875994887,5.49289551484297,5.0735664720525,4.82710453049316,5.31862335170383,4.63860251498957,6.99743872066588
"ENSMUSG00000000420",11.2267516377556,11.0422514064624,11.6026790137055,11.4406918706748,11.5933186058671,10.9914173815429,10.5716031989694,10.9609820621474,10.6477117566358,11.0764776369589
"ENSMUSG00000000439",7.83501103072673,7.68424742902182,7.6241711440626,7.76058359913276,7.87803817163566,7.43080535366499,7.68758234804561,7.78464611161512,7.51023722392335,7.43655680476767
"ENSMUSG00000000440",6.503105741993,7.05201827477414,6.71882745608193,5.94432075835851,6.09053528247439,7.30780971393059,7.77838771370094,7.39312710683471,5.98231047993472,7.24560709109582
"ENSMUSG00000000441",9.61684327929664,9.67858953118263,9.88035594225341,10.1937234503067,10.4283182776916,9.74942313410893,9.77937903089824,9.66328344820494,9.48016128397712,9.7267172793944
"ENSMUSG00000000486",7.79539036212151,6.83331254547467,7.13832349639104,7.94510553872308,5.42012313641296,7.05172729187584,8.38792315076822,7.69594184652935,7.6977990920671,7.72201251379217
"ENSMUSG00000000489",6.62326018214584,6.9340588036614,6.28796463808228,6.2791305905046,6.02712619840811,6.98289550087764,6.76869918538615,6.35807385148793,6.65365465713711,6.84046709937899
"ENSMUSG00000000530",8.14163495947242,7.82900913077106,8.18923554855852,8.16758577274403,6.88424387316726,8.28728421507825,7.00996510480783,7.09017972994944,7.05881033489108,7.62195453355637
"ENSMUSG00000000531",5.75907270143219,6.32642032339839,5.62927918478046,5.02716172848156,5.23266626456225,5.80276719115895,6.40840419887359,5.77330481398974,6.0710706678284,6.11853117290838
"ENSMUSG00000000532",9.67540232622665,9.93680566062834,10.0624567510104,8.93473373949445,9.798141182302,9.97991231580757,9.4203148988631,9.36261035591982,9.67452742675975,9.58154396957799
"ENSMUSG00000000538",10.0946337540714,10.8780429270207,10.2582801563245,9.43942627869911,10.4017622290318,9.44428787638565,9.57123165268231,9.40078070071358,9.73510057808592,9.68802477386928
"ENSMUSG00000000544",12.41765575526,12.7202587243419,12.8320498994291,12.7665742081037,12.8967207789836,12.4930399813853,12.6766453945478,12.8069383638933,12.5723012652349,12.3332992806783
"ENSMUSG00000000552",6.03018523387035,6.46699846896517,5.92893713331688,3.8035065436574,5.75904888136523,7.5347387513948,7.25777552849924,6.65615862838995,6.98115949979171,6.70857326624505
"ENSMUSG00000000555",7.46744329726445,8.27319111638108,7.10143721030612,6.41408877679995,6.54925747135294,8.83367200606684,8.52020501367615,7.88493348880391,8.185862830776,8.20627096766823
"ENSMUSG00000000561",8.53449849858753,8.05640226553388,8.72171611401219,8.77916788856923,8.55529181814551,8.88905256243893,8.79248967731692,8.65674899110289,8.56383620767477,8.95370221553748
"ENSMUSG00000000562",4.74525874849823,4.58181950564621,4.41133574632084,4.46134485300955,4.35920217228783,5.09060276699907,3.8035065436574,4.65195486925572,4.64013729130758,4.33694870553437
"ENSMUSG00000000563",11.9032547335014,12.0547042253276,12.1167800664274,13.0474693355333,12.3186259799177,11.4563582131232,12.0498470254664,12.4326624032594,12.3879604383312,11.6371163811374
"ENSMUSG00000000567",7.83817335232952,7.76724934882032,7.68579293636946,7.37481628860627,7.61908719439065,8.39034940141549,7.98401345869618,7.47286131986974,8.19390893823829,8.59574768118781
"ENSMUSG00000000568",10.4487625655167,10.3616569058761,10.0616488885307,9.05346998596195,9.98157077565661,10.3660965704774,9.93962550801671,9.51498437399854,10.0108189100586,10.2397879891624
"ENSMUSG00000000579",4.34007510440491,3.8035065436574,5.61922232999837,5.12273591782631,5.09606758249039,5.25389915242447,3.8035065436574,5.34857183012767,5.39601219924873,4.59419740147513
"ENSMUSG00000000581",8.73671314181559,8.92404787390462,9.01272919016381,9.92711084389053,8.85047004216311,8.38045999933522,9.32167534105844,9.07671963440296,9.07416070135813,8.58239156849397
"ENSMUSG00000000594",9.1543963546803,9.00770915867247,8.75329933541697,9.05023447705869,8.37709551622881,10.4995557229731,10.5283180351164,9.94071234649919,9.99484456332172,10.2731908453085
"ENSMUSG00000000600",7.73048872482219,7.53546793799004,8.15704177287455,8.04941368123398,7.99356703539586,7.94910207010645,7.97723371181962,7.83060724556637,7.87845596086249,7.89999198335054
"ENSMUSG00000000605",9.52259112969079,9.76803960413883,9.43069078769063,9.5975692914094,9.61828313709665,9.72017318082448,9.97082323945448,9.77666707528941,9.55016806247678,9.73674645306176
"ENSMUSG00000000617",4.25857469863759,3.8035065436574,4.26630387538545,4.19173328377304,3.8035065436574,4.52650139612961,4.6241569645974,4.29620648171337,4.51514065266706,3.8035065436574
"ENSMUSG00000000627",5.05300201622204,4.92629279932945,4.64138068505115,4.59151211893354,4.48725592112947,4.74053336772771,5.11008287564275,4.84705885992227,4.71729249867856,4.40466641688433
"ENSMUSG00000000628",9.38045875475265,9.14198541239673,9.39457449417337,8.60595274101802,7.88137434844889,10.3628849811843,9.82327631283617,9.55478360509874,10.1315036918516,8.89979370809189
"ENSMUSG00000000631",10.891448423152,11.8306732876713,11.445106460486,9.80298929372028,11.2141307994097,11.2216638977032,10.5579391143946,10.2646570000765,10.5592631091482,10.6503140890366
"ENSMUSG00000000632",4.60918791566348,4.75203708806912,4.40434909101436,3.8035065436574,4.61588609443656,4.50727723662123,3.8035065436574,3.8035065436574,4.32319606837249,4.45524955290798
"ENSMUSG00000000673",5.29936969126946,3.8035065436574,3.8035065436574,5.51617164599729,3.8035065436574,5.44965444950027,6.16953199566972,5.69360788640972,5.9247616433556,4.9726018969447
"ENSMUSG00000000682",8.97549837652145,6.9771562598978,8.16750566883641,9.10461460566878,7.58169860049097,10.0482794296279,10.7381873069318,9.88845967857523,10.1554697436803,9.29723885906635
"ENSMUSG00000000686",5.39839417335507,5.83257075379949,5.52510887633415,5.70180170155207,5.6260332163848,5.67431223404866,5.82628109501786,6.00077849338827,5.34255574509242,5.70782335835982
"ENSMUSG00000000690",6.67679028796049,7.66096864934016,6.91733217391268,7.33068370928385,6.93656570025805,6.34416110797219,7.29843054765436,7.02442288401166,6.69242967850629,6.66811835620443
"ENSMUSG00000000693",5.2443419457038,6.59475151482509,5.8526274222304,5.29728400522047,4.63068569168015,5.73526471796407,6.42119637900843,5.47134322100913,5.73401823016851,6.0507842335461
"ENSMUSG00000000706",4.26390761270103,4.48641372901215,4.33799350886933,4.35394210227452,4.20190990456313,4.12623661761325,4.36704407601317,3.8035065436574,3.8035065436574,3.8035065436574
"ENSMUSG00000000708",8.99155693039904,9.14180126488118,8.91763583402851,8.3619428458459,9.19268996796798,9.0293796431704,8.50573512607702,8.77952543834828,8.30224345098269,9.23083234464749
"ENSMUSG00000000711",10.1509052253446,10.4027059792454,10.2579076138325,10.6258618882,10.3580507881221,9.96094292954483,10.1881868607959,10.1969778718393,10.0561883047409,10.1325581154849
"ENSMUSG00000000730",4.34641506484523,4.35025191447719,4.45853196229061,4.34286199974915,4.46283432681859,4.71921889949534,5.09337483515145,5.33168171382274,4.48923304688319,4.25819516166616
"ENSMUSG00000000731",3.8035065436574,3.8035065436574,3.8035065436574,3.8035065436574,4.45238259729773,4.09859056707221,4.17673501754418,4.32215637530652,4.43740590047385,3.8035065436574
"ENSMUSG00000000732",7.55927738916435,7.17458836612664,7.1584880089181,7.67414822706076,7.31605151641243,7.65788954176928,7.97038479167718,7.46396780465355,7.69063518394652,7.07632185223489
"ENSMUSG00000000738",9.40545599440692,9.84612763857263,9.59508160150417,9.1943427966583,9.4547480577958,9.51147963469064,9.58418516628246,9.29220744771135,9.31395713232481,9.14026076278108
"ENSMUSG00000000739",4.37854495385348,5.29258700298339,4.79451571300847,4.99728167768781,4.84384554192049,4.8496759040559,5.0484814189285,4.91085666866657,4.75247126808583,4.57042741699528
"ENSMUSG00000000740",10.5975815737835,10.8887684719501,10.3605977413143,11.4938518845578,10.7667901003512,10.6219599976225,11.2010180353222,11.2292337631224,11.2866053281891,10.6156059790704
"ENSMUSG00000000743",10.9248282504573,11.144953092167,11.0488098682881,11.9121587474483,11.3146844229468,10.6172636674213,11.5327373217394,11.6740042801626,11.4414370095444,10.6915739595413
"ENSMUSG00000000751",9.19130657186652,8.79034526149171,8.96031997072812,8.96551470790128,8.87795965309441,9.26104897395174,9.27393913266957,9.08024540945915,8.8938769761372,9.00315262041218
"ENSMUSG00000000753",5.55579932670819,5.81160586701242,5.1985121588485,5.58862081414184,4.40744969158364,6.91804106784472,5.91884945661098,5.89434927677008,5.63057083699733,6.69352632417108
"ENSMUSG00000000759",7.78569712739879,7.7109082331839,8.19009002335513,8.51930332328505,8.28076127054281,7.54389353130699,7.80344244663671,7.92826790203484,7.88222170696293,7.62214382372336
"ENSMUSG00000000776",6.92966083975064,6.61656056616413,6.96205105538276,6.73317627828212,6.99846482736776,7.00606719891584,7.03838159988275,6.61915201068168,7.18738568699414,6.75374200074457
"ENSMUSG00000000782",8.06224038099155,6.74486725202606,7.04614538482905,6.89109112392063,7.13054472508217,7.66076964097098,7.50108581195225,6.83632065401932,7.03724932356085,7.01125024201429
"ENSMUSG00000000787",12.1791073952355,12.1722229599918,12.0602315577067,11.2112067224086,11.8307297883831,12.2239994861265,11.7527080077932,11.2983808620141,11.6941585675702,12.0343507618322
"ENSMUSG00000000791",5.44032041677493,3.8035065436574,3.8035065436574,3.8035065436574,3.8035065436574,5.41741005923676,3.8035065436574,5.39524150798487,5.49658848249494,5.22802339061301
"ENSMUSG00000000792",4.26002311734702,4.86428868781856,4.7183416039469,3.8035065436574,4.58820242124555,4.5761458441174,4.37629703503312,4.60196327562023,3.8035065436574,4.2273189403662
"ENSMUSG00000000794",6.48069099402811,6.71275669558287,6.13927747377492,5.24372475746923,5.3895462938515,5.32495836243989,4.90113362387335,4.82075626396824,4.87507220263981,6.32551041559436
"ENSMUSG00000000804",9.06931169793388,9.35470997993992,8.92460535335398,8.45520521243474,9.84126033075556,8.70023400421162,8.94198913383427,9.33974538690396,8.39094572604102,9.27373674038303
"ENSMUSG00000000805",9.98740676220854,10.5378946624305,10.5034346318548,12.0395808869484,10.7100465154583,8.57875931533549,8.81075126338987,9.91308825038579,11.3162715392161,10.5556246512235
"ENSMUSG00000000811",6.62413835615683,6.22669463171701,6.43856882766548,6.09645848222104,6.61443109966537,6.48777674591631,6.64721799930284,6.84388909025826,6.37975774410213,6.28096383695597
"ENSMUSG00000000817",5.71071064000449,4.50879395487644,6.00324618607841,5.45850890038514,4.95025037137519,4.89805028154348,4.29793568585429,4.59171056481015,4.68520557284846,4.90285272607628
"ENSMUSG00000000823",7.74933327751176,6.93030448525145,7.76818679827791,6.06157891431596,6.42023947640389,6.82989147389551,6.54400128057608,6.94214796687971,6.77751047971786,6.71546025733225
"ENSMUSG00000000826",10.179170306288,10.4232732309821,10.5464694508252,10.0465913831087,10.469423225931,10.1482050709117,10.2944196316854,9.75425189933685,9.85121460343442,9.99875099928328
"ENSMUSG00000000827",8.88125087260485,8.75924834743945,9.00294710996957,10.0541832786217,9.2167496498544,9.18572700105183,9.83569735541201,9.96304303880715,9.84934005691774,8.9307598620137
"ENSMUSG00000000838",9.42568757099993,9.15868854172178,9.41583548085545,9.20329433118675,9.35751894338912,9.2451079358951,9.33347895575705,9.07048309907715,8.80185703512675,9.43368682939971
"ENSMUSG00000000861",7.49561532443736,6.57426040663587,6.82492429677042,6.42460292360986,6.90983016166969,7.38729557249287,7.09911611340064,7.14508813908722,7.11968342439732,7.02796864706178
"ENSMUSG00000000869",4.14210820544321,3.8035065436574,3.8035065436574,4.16934275305774,3.8035065436574,3.8035065436574,3.8035065436574,3.8035065436574,4.36900556697653,4.27076109495489
"ENSMUSG00000000876",8.09747169800701,8.17570841905972,7.61535905971131,7.91769628901139,7.91466645115876,7.36236093254825,8.26759639092781,7.93405026961747,7.5598218968194,7.81006028376857
"ENSMUSG00000000881",9.99333653353367,9.90477502282975,10.0931736708396,10.8964908325462,10.7796060413197,9.4117322142567,9.62654085105378,9.96911830601548,9.84774067311364,9.53892594585611
"ENSMUSG00000000884",5.7191940326034,4.23189220440418,4.26431990520095,4.04406153686802,5.85940599148984,5.64865188607936,5.49883768990652,6.13086254841944,6.62621097114996,5.4120581375288
"ENSMUSG00000000889",5.17422891952644,5.70560214364677,5.30603520030482,4.48213459207133,4.75829603341181,4.64236148387459,4.49505628009026,4.59859322052316,4.714934635664,5.32784719263007
"ENSMUSG00000000901",5.45019085814923,5.050137747431,5.68596802318225,5.18499681228069,5.26322245822492,4.75690841304296,5.29064569889349,5.69384245751718,5.36642415782611,4.88878194173575
"ENSMUSG00000000902",8.9677289356851,8.89176127607408,8.92934764254301,9.21336530657389,8.84973308781202,9.06129547080898,8.9235094658814,9.04576190093649,8.89262621427323,8.93319806221654
"ENSMUSG00000000903",6.37333556138104,4.50382841814451,5.41226151959992,6.24093846889228,5.31216827863394,6.25095762883333,6.74744807235836,6.56988667699018,6.68843545132522,5.84085598926733
"ENSMUSG00000000915",9.59536458120676,9.21679050683789,9.33376137187133,9.3124746495798,10.0711591349895,9.26801560384792,8.99560760600285,9.6791407661787,8.49375054265279,9.89683122008242
"ENSMUSG00000000916",6.47952743162265,6.03176652342361,6.21832932632644,7.06180961335577,6.44922237487967,6.97732969530903,6.50671361631808,5.88266304672269,6.12640301162851,6.8298731092379
"ENSMUSG00000000934",6.21168043919258,6.33770536240512,5.55612115792628,5.39503311831188,5.96310150133227,5.74378064563009,5.8712976088725,6.3436635557287,6.15154893741346,6.13605994606713
"ENSMUSG00000000938",4.09799654712454,4.35391884185165,3.8035065436574,4.28757011600458,4.28858131355869,4.44900308684458,4.31530072942545,4.17477218951377,3.8035065436574,4.2350401559652
"ENSMUSG00000000942",4.98340518342521,5.32828191170811,4.64226888186628,4.3634063315232,4.48006873218393,4.6905972348567,4.36799458491506,4.68406074399536,4.8872991235671,4.91220329048088
"ENSMUSG00000000948",4.61659822206157,4.46730688901277,4.63229873305829,7.7015478421387,5.07120286018706,5.61953064294284,4.65788781068949,4.52413187211056,4.91784603413862,5.01404960158743
"ENSMUSG00000000957",8.2271469426056,8.42178857430767,7.58727249156483,7.21458469179804,7.46753306014315,10.0075916563896,9.83276480986965,8.97701137061941,9.22304671074738,9.39985788517723
"ENSMUSG00000000958",8.47148154954013,8.79912045030668,9.34156109524362,10.1004595211453,9.12450170729073,7.82837960167239,8.04099993209572,8.35300242870024,8.17776794417218,8.41780225675628
"ENSMUSG00000000959",8.67320872491782,8.55252822145097,8.50285162800865,8.09879498717165,8.60717510662871,8.56142488517832,8.13163833660591,8.45583795849342,8.44561938108489,8.42500157466309
"ENSMUSG00000000976",7.74897271328036,8.36665688054602,7.87659133475908,7.34193226506279,8.47072023155034,7.72481944906229,8.04436751181013,7.415153665775,7.49228484852757,7.81872621736666
