X1,NI_V_1,NI_V_2,NI_V_4,NI_V_6,NI_V_7,I_V_1,I_V_2,I_V_3,I_V_4,I_V_5,I_V_6
ENSMUSG00000000127,295.349218950833,310.680427439612,279.3016659063,290.497183126078,323.899617358853,271.452156806073,294.890039849405,240.424354781727,270.45686797844,344.967797219157,318.99602789553
ENSMUSG00000000131,986.661335655989,1029.61425287611,499.758818235445,999.390931593975,1092.24043460534,1554.47677215252,1166.45088086778,1451.55110633513,1205.4610135195,1019.5426443565,707.53796509549
ENSMUSG00000000134,695.658329698468,553.042713027979,286.072395830767,446.662663594248,551.522367860458,585.251323603675,572.771440315176,773.598976050657,780.8581010687,639.762790257785,378.040827245223
ENSMUSG00000000142,448.423981317233,714.834277733362,347.191035321312,692.098574012163,628.15127245122,532.773909502757,672.223338904677,2302.35498425273,348.733279290206,309.261525245479,189.220342553199
ENSMUSG00000000148,276.295917900978,205.263981971875,228.570309214091,239.145305910676,199.907208831431,263.510549299539,190.821854449615,222.703852856898,199.263882090113,180.966525337525,178.120245259847
ENSMUSG00000000149,624.890816780877,596.161827326223,510.184797949279,527.376410499534,420.940896573931,674.553586716422,587.589902386589,607.972782915628,583.913102731863,469.966820025848,573.527902031917
ENSMUSG00000000154,1295.84950747279,1275.21379129155,1698.16715417797,1106.99105507531,1094.7449551191,763.696838535117,1007.41076864195,1296.96759953294,784.375902885078,785.177694579397,975.168270056187
ENSMUSG00000000157,0,0,0,0,0.508819107226455,7.09143344076203,0,4.89681045948962,6.0664843335877,1.70310976490712,25.0033122617295
ENSMUSG00000000159,660.99798106901,1061.435356654,1335.8938167602,967.107620476546,1324.21177384453,685.586450632543,1073.1723685936,1852.89990281187,1326.15897718163,1444.84409900559,2728.247906925
ENSMUSG00000000167,16.2849020958667,14.536552793063,21.5328345636781,13.6112866759459,26.3547584998224,23.543511802755,40.0149740286174,2.29654558654339,37.3866387418188,39.7040021173946,56.8604604873486
ENSMUSG00000000168,1750.01905326031,1893.17231952613,1673.74944720054,2024.20089570685,2292.0870441768,1674.45176985769,2123.60574919663,903.708551921179,2163.98190986215,2470.54863764387,1762.06982696664
ENSMUSG00000000171,7206.48608610068,7061.92103519333,10141.6686743704,5151.48155510452,5453.76283380844,5280.08124734778,5751.77003964254,6055.34487085136,5833.40266205907,6894.58125948586,10894.1202499067
ENSMUSG00000000182,0,0,0,0,0,5.67300977771564,0.780299135798712,0,0.831024355969644,1.37039418710167,2.80862408351157
ENSMUSG00000000184,6680.80787191208,6674.02113266539,5770.53289529403,4877.92520547251,6343.14552829291,5460.690100183,5700.2313174696,6443.67562871164,3248.23878023298,2883.25503558128,2812.7692930964
ENSMUSG00000000194,1600.88164653498,1587.99459931321,859.426602629961,1563.41565627206,1576.77547740087,1731.66166466563,1301.50703800546,2765.11667552363,1413.32377643965,1405.48816250187,1364.27381163192
ENSMUSG00000000197,5.09062383754712,14.4848479465285,42.6060366045576,22.4937798027755,6.81067968236399,2.81408172535096,10.3161110270597,0,1.73848145633184,7.24994926943117,0
ENSMUSG00000000202,2.61867011688901,0,4.0004415438873,0,4.03387879610898,0,3.48423558715014,3.51051872878961,1.79057882358708,2.60907190102222,8.18540657172046
ENSMUSG00000000204,16.9864503238686,57.7698576032565,500.682269158046,767.444766099495,615.111485906931,321.167406443802,602.885828013258,432.020552119365,355.340925528697,744.34418673949,852.759909821783
ENSMUSG00000000214,2.28138670678899,2.84493825678222,5.43088490435645,2.41019190458125,1.23918687187174,0,2.14304288122885,9.7787785065624,0,0,2.59784009981779
ENSMUSG00000000216,764.106695717464,146.639723387707,337.342694624645,183.927300668331,259.026822750051,228.331669969201,172.834663056721,0,143.574594776817,38.2210643820784,195.34189299099
ENSMUSG00000000223,10.3236404340252,14.8200862090169,15.0281897560363,11.2534062077081,24.4214916523054,10.1587022410315,15.1895221326531,1.8179806107393,25.415664111638,24.6774675795234,8.0647023565744
ENSMUSG00000000244,3.61175235931177,3.94574671349074,7.48565715538133,0,13.6186048259497,28.7641308954595,20.5211919130647,14.7312971327475,45.0793757513203,26.844617029587,59.8186701072384
ENSMUSG00000000247,19.487837242695,0,0.94630319139008,0.58889853011082,0.617312559438937,0,0,0,15.3499032893048,1.20119793118543,2.5950108434254
ENSMUSG00000000248,0,0,0,0.541899339411414,1.7055115462127,1.84460731694596,1.59644609154431,0,8.92790777659403,1.9370333580212,1.77112409438266
ENSMUSG00000000253,613.647608275212,429.823850096175,523.022668459653,520.881966774185,237.698713221276,140.076341251554,338.214194218583,34.1322065322398,133.392671279811,133.386185707844,183.390922791587
ENSMUSG00000000266,971.52737155571,955.909478657108,641.348983015667,893.078550809512,1193.55240589005,686.968322299664,764.036610095609,500.902455725787,694.983445167233,797.227601916939,299.303219486418
ENSMUSG00000000275,2318.13271874541,1925.92527156786,1924.37521541371,3584.94040691924,3498.46446116135,2996.89726722471,2287.37375524931,7142.18666244147,2294.17420655659,2353.38603280339,1658.28223091937
ENSMUSG00000000276,87.1092924997142,128.522141224889,100.342035389096,127.316078133307,138.768792040802,98.7368754448236,152.922824423571,73.352243478457,140.211433223322,119.292493219789,57.0025803978892
ENSMUSG00000000278,552.615472349386,771.913388423331,649.185269014565,533.26916235164,1029.40399822264,1475.59315829192,1011.63279428346,1420.68232825355,1574.54669279118,1170.82337790787,1319.18621177635
ENSMUSG00000000282,384.05933218561,337.036177765324,171.01927454448,397.078913534412,581.665481184996,559.351347671499,458.353453376735,550.458189128713,404.526924318595,284.89854516081,218.94731345417
ENSMUSG00000000295,143.133753530533,227.34243658776,364.042319438167,180.049613964914,204.98339414454,224.683918077555,240.015467607534,179.96794167249,273.228944443687,358.202071513015,520.851535332058
ENSMUSG00000000296,0,0,0,0,0,0,4.64740617360134,0,0,0,15.616656802024
ENSMUSG00000000301,35.2298960069104,48.7600417938493,73.5170991357469,32.0621429328727,50.4859198189007,74.980870329253,66.3593039759097,23.8335773543735,64.8799083991617,104.875710240614,125.170484975425
ENSMUSG00000000303,24805.8882673742,19870.6246230721,13851.7846181209,17897.3307097012,17149.7332058121,20560.2020340593,14330.6035338018,19216.4904614939,12488.7868414332,14354.8203651549,8641.66828816525
ENSMUSG00000000305,14.1380904919768,8.10439797216618,14.0809696010916,10.1174552425511,32.3180912397908,6.91309698623529,2.47915182820651,3.06891568143848,1.99298476908249,2.19904398432653,1.50054131693592
ENSMUSG00000000308,44856.8306296234,42183.2041548637,78278.8001640635,28728.8026032937,29470.7932519204,15105.7183777863,20206.1337850691,17326.0316087341,11912.3498542414,15249.5675257968,17709.986865833
ENSMUSG00000000317,18.1653619253364,17.9374790196621,16.5530084193359,23.5249398485993,29.8279060853284,42.5289360504927,23.225659235208,12.4868955119074,18.5065215824056,13.7363620304667,17.4612554121348
ENSMUSG00000000318,8.12418089653528,30.0573591105325,33.19406169273,29.1712561510714,47.5473244795368,128.436993866628,32.891691316001,30.9948009491785,103.730947690958,23.6629550587287,144.872361417028
ENSMUSG00000000320,8.7563287439924,13.4775643685683,9.70865137754123,14.6953826878518,31.0930457912533,59.8282304366363,31.0599849474474,19.8777000619323,28.45903394881,11.1373791826479,31.5584502877816
ENSMUSG00000000325,201.560506052806,114.731762384758,128.388832215201,113.303486933292,96.1108194736149,52.72469844688,93.782878533464,145.858139437107,37.0453110442341,60.3948216891323,104.464422210823
ENSMUSG00000000326,2149.15535308459,1857.8331160763,1674.84214166736,1527.10004156913,1543.91499418455,1342.62282479055,1591.44533905757,2515.70156212836,1454.63753276568,1523.3112252528001,1916.40013362217
ENSMUSG00000000339,474.313070614248,600.292421202916,684.134668507188,516.08088354273,563.058558603406,531.540611443201,581.107708914096,645.067026246248,717.479951581844,618.914784283813,907.268679748031
ENSMUSG00000000340,603.05627903253,725.840596084161,632.653731080392,708.88464471816,660.091032169351,470.611446019155,513.047458844171,395.474807353585,394.956911692205,470.215568801988,306.862391045955
ENSMUSG00000000346,5586.57338152416,5121.32266805973,8650.23093194274,4800.03365340932,4827.52787757903,5000.78578617734,4939.63322294722,7682.15401771619,4639.06689133911,4914.14505698562,6226.79787252707
ENSMUSG00000000355,277.01119772097,304.168209258021,482.499329942992,248.953723098145,307.381726062538,251.535252376337,305.564787995665,292.488411732743,395.697528722251,390.070185502384,652.092519471878
ENSMUSG00000000359,30.3894710413475,24.0163742878159,26.3212980668888,32.9729589242527,17.0903168426505,21.3788891394724,20.8434298032954,12.5462031287687,20.0737550529386,41.0311035103423,22.6688287622152
ENSMUSG00000000365,4.12377226159046,0,4.12351861927781,0,0,0,0,0,3.69432634548304,0,0
ENSMUSG00000000374,2260.31841864627,2730.82777833546,1467.88876220084,2187.72034168697,2711.15739176754,2383.79627409907,2399.19600228512,2952.12689879897,2169.35715533399,2098.00372278938,1648.63470324997
ENSMUSG00000000378,484.185638797323,414.350225165891,475.698271271416,466.367875643104,494.5412451934,689.803124584962,557.195290773968,446.827779750448,663.158752780145,639.932835577257,833.18130912985
ENSMUSG00000000384,1273.5573063138,1239.91315136986,846.781794898065,972.513222847771,1320.30932949822,945.841581756611,1578.47739161284,1197.35282735182,1440.62926227495,1373.91851649763,885.610713028033
ENSMUSG00000000385,13826.5859830909,12432.0641075324,11890.8239401566,10987.4979927782,13096.1722743372,8750.84171784821,10765.906848495,2151.65404598252,9905.53763371829,10652.4330012339,12943.8570294696
ENSMUSG00000000386,6.5173204408757,13.1289914069547,43.6787675045214,42.1469954655411,44.1713072298777,5.75912516418011,42.3092660962162,197.043017758617,38.4978125007079,40.5496289618214,60.1492718144384
ENSMUSG00000000392,21.4585230220905,14.3831566018924,69.9778781185775,15.9743689492546,41.5288589114946,25.2255351773252,37.2671297753626,22.1047363026195,48.5192077266587,21.6530258241556,33.8888893111244
ENSMUSG00000000394,890.893793133376,774.233986677291,723.425074139706,1315.14615506613,710.566677295893,242.451001944003,830.476602983337,982.062388592004,262.856892650784,782.195745286899,252.381072922118
ENSMUSG00000000399,1836.35024992358,1738.96064019408,1823.41494910037,1574.86608508626,1854.81472435081,1368.52064533768,1516.39594465091,1563.84298065615,1653.41463209499,1687.05392452369,2135.05093399221
ENSMUSG00000000402,2.0685970734504,0.861816796690968,2.14312262202957,1.61734693837064,9.33803050565427,5.74384410201053,7.88183937773787,0,0,0,6.46158427235738
ENSMUSG00000000409,25.640098906442,38.5859334173737,35.3393954572799,45.040776466451,236.65755794002,601.523121993268,510.017822985586,161.636213040935,1204.88930433738,409.120466882255,1039.2393663285
ENSMUSG00000000416,516.052712661236,199.003355533395,292.283221425636,497.215464278792,346.170725208004,43.8100228899651,221.044828125685,15.870277387708,58.9694743576367,138.12447547191601,13.9140861540641
ENSMUSG00000000420,1902.96325779208,1953.65021502709,1056.46956660617,2042.40294327184,3234.44096541072,4537.52877605124,2488.72303950105,6196.1710218369,3357.57698973529,3820.55107541437,1893.66213161022
ENSMUSG00000000439,366.939318395498,371.17762631971,363.772936784551,335.548064502663,261.727203092285,341.875026473423,318.475205267615,386.824421091458,338.31292451415,287.517419062101,398.736443513338
ENSMUSG00000000440,432.126952454019,436.773505451874,690.424187329171,457.946866739906,517.764443256522,725.293461960209,828.621837269124,219.870540884905,377.308531773196,813.628022137626,731.690550183628
ENSMUSG00000000441,1256.92793795521,1463.32158471409,1107.89790789763,1776.23610218907,1456.81406582403,1956.63123840008,1476.44883896242,2113.55551067502,1704.03060928365,1713.08829508163,1544.92536922551
ENSMUSG00000000486,18.6137329927255,60.1998653676298,41.8668595061945,15.0328509069059,87.1149111963694,434.810184188974,263.402185586381,165.777458525718,530.692729299373,216.798594782563,542.208761069373
ENSMUSG00000000489,104.628879491908,126.421112928188,94.1486301398236,91.5365374599791,85.9856027885599,159.073876980725,110.220348495058,113.11784663267,102.637022894592,97.1667490896174,106.711768595121
ENSMUSG00000000530,385.870655749329,221.070123868317,117.703312124637,269.827028418412,376.36643652405,765.607917142107,319.137854354651,245.497735731348,547.832520264724,299.140730921687,250.505861255984
ENSMUSG00000000531,43.2645359165976,40.1288322375131,50.1482967219118,53.8769153790234,40.1454855626034,58.8812600178283,71.6192620188924,46.8724438259083,78.5241456792181,43.2886458491111,91.1013171327959
ENSMUSG00000000532,2503.36738936264,2356.52513687503,917.865574196852,2254.18422771775,1821.11227767274,1166.12617107586,1465.53097304872,1602.56073735183,1374.44360040938,1336.25492496055,978.293007491977
ENSMUSG00000000538,1611.66415219729,1521.35872757334,1019.65372274988,1924.07582180153,1508.09505922034,795.910056200062,938.633851275275,2749.7865929709,950.458905278733,829.445034805978,675.587899765052
ENSMUSG00000000544,15425.3835731532,14098.4321320251,11024.8883661166,13576.5450645541,15433.0816855311,13409.7815100082,14804.9897214157,15077.0593645567,13160.0731107153,14944.8919879152,15318.7310407433
ENSMUSG00000000552,0,85.9285091161972,16.0058390082712,68.6468403504793,16.0064226603905,165.234128194945,74.3394084031002,53.2958808125881,164.360654760595,85.3208010668815,142.961548787191
ENSMUSG00000000555,1771.70090297747,1102.49049393628,1761.15929443225,664.559217287301,578.682452114411,1055.80145859738,829.731506181694,292.780920447612,929.140729388527,558.037121699288,533.673728270277
ENSMUSG00000000561,671.415041221978,792.85437475529,650.824029803695,636.769891272842,895.885240573351,1090.94718991512,1012.59295367093,769.289166867791,855.611132329746,1066.60287792668,664.490744762539
ENSMUSG00000000562,1.70105827120811,5.83687397337292,5.12821541037206,1.55595294226064,0,17.1389606697611,4.10613048918588,5.96525706441695,15.1460016382388,3.23661372603265,23.5517046182628
ENSMUSG00000000563,6613.20736930567,7008.68189187331,11431.9699706382,6538.99398875116,7237.22850395466,5766.40848010465,6810.76276375698,6863.00965540086,6423.62445714633,8759.68713680739,12356.0354991145
ENSMUSG00000000567,872.086455663037,973.995170314014,1293.55217375387,863.590738580369,528.426630860147,714.851122903021,605.39375110017,323.206339495279,355.671138359556,375.702102875586,268.937346841017
ENSMUSG00000000568,1452.93647830395,2184.03704038114,2294.854922058,1513.89692171457,2122.46356361305,2392.79562213051,2437.69256073329,2683.55351465863,2246.19027109041,2562.4886993307,1393.57215017371
ENSMUSG00000000579,11.2923552808804,10.1436252267996,11.3361573662535,9.18867433521112,6.29390614506242,0,3.48889691752199,29.7903967128447,7.15972200644083,26.1401840629711,13.6249259588234
ENSMUSG00000000581,731.62534392241,901.044277696572,1123.87591586214,838.708306500389,892.667837578808,599.620507297823,842.162564983043,1044.81967736918,959.739064416229,1026.45810981229,1397.45995143796
ENSMUSG00000000600,274.949811158819,284.493409080882,278.960920899802,412.419434708813,456.369012142507,312.493261273967,362.509099641422,436.618943760442,399.698152420391,412.220617020492,326.234016071296
ENSMUSG00000000605,1820.59738215682,1612.93769859279,1889.93080228534,1510.16393531659,1270.69944768811,1412.11434830012,1360.69659960275,1080.92651655494,1234.06629986088,1368.5341831058,1214.07283417065
ENSMUSG00000000627,6.49696921765228,6.04445297390511,11.0928877696135,8.7283143072107,46.3049402341516,250.694515684549,14.0716633904918,9.37933465480462,19.6096020049928,10.7821059507274,13.7447093770994
ENSMUSG00000000628,4172.17771545191,4341.99747167116,6129.01805245134,2087.57777085235,8023.31262784487,11188.1884229505,4216.5795816327,1458.73315248696,6440.04736468105,9956.67062193357,5792.41833294301
ENSMUSG00000000631,4781.00784496348,4247.61618080015,1473.28505684292,3370.44372550835,5192.04358605396,4359.45356957824,2966.25181903072,5614.09829886304,3525.48514023737,3624.1568626774,1679.62915833932
ENSMUSG00000000632,4.98567693931616,6.26519756932403,26.9339227218253,29.2979395243679,24.2870807787289,10.2360439408104,5.44739896860315,5.87479673470897,2.14574964010728,2.23356722114994,0
ENSMUSG00000000673,0,0,3.47394945472692,2.33520398726017,0,0,0,2.52691101788515,8.26754033978198,6.84658638367173,15.6554941562682
ENSMUSG00000000686,8.69967515941908,12.837471985926,8.38613686979325,17.5181968918988,16.9499020947944,50.8599848601911,30.137888541194,28.0205152494683,54.7051984960712,38.147995285387,44.7689391194031
ENSMUSG00000000690,12.0390204806841,10.9532820965185,31.1855933274259,18.0227630783014,7.18100186515798,17.0053229825376,6.40556788103104,187.130004838547,6.00670561398382,8.05215069843096,15.486035146357
ENSMUSG00000000693,49.9545416165682,38.2333885869652,41.6631080522433,38.0507931460906,68.2261530285398,186.185324103978,51.9874855917542,33.3153804207371,70.2568473719593,47.8428614925763,37.6309178155569
ENSMUSG00000000706,12.315531559062,43.8909679280678,5.26913195735307,33.4849117957391,30.925579918901,17.0480394228536,16.0524307854218,2.42864906362387,17.4343700052753,21.1435998587877,8.97665087824777
ENSMUSG00000000708,900.590946135736,1035.64368301214,537.078305720466,1162.45485259648,1258.32694116523,865.996391264618,1036.28773620843,1294.55243391504,1000.43071796495,1145.01999915878,570.011794494113
ENSMUSG00000000711,2509.36199806535,2115.8989102299,1453.67611164279,2227.82653605474,1710.84027634022,1529.49566324704,1739.99171697791,1995.56793496219,1541.95017380433,1518.6875795025,1591.80238137549
ENSMUSG00000000730,2.3830520284688,2.64205914053112,0,1.1520373906355,6.9652037353819,33.3768732982669,2.82168003074532,2.85215694515601,5.31913267990924,12.1408179474356,19.4849677470361
ENSMUSG00000000731,0,0,3.4196480062637,1.57597630407475,0.430884216406127,0,0.775369929658224,0,3.29629726476624,0.915576753537407,1.78975539527991
ENSMUSG00000000732,220.905045636934,183.816644811797,140.33014938109,182.858924912665,222.356186491761,198.6825295657,200.41599381672,144.486039037785,234.834935356667,153.228383946528,286.744458422896
ENSMUSG00000000738,1268.2716418866,1315.8994614172,1523.9934747797,1800.59049560282,1443.76188269969,1162.10297520488,1322.26772808962,1428.92784565867,1203.01651572725,1238.95305273978,1325.7742531301801
ENSMUSG00000000739,11.0943859834748,10.9316388482943,32.5214489105018,12.7197507799479,7.05495054900486,16.4376956681037,15.4091019585621,20.2734113440081,11.0805300402548,22.1823485091928,23.3566129550202
ENSMUSG00000000740,4794.37431811045,4271.34229475232,9446.23252137127,2849.51953751314,2651.0612341223,3212.37120432848,3230.86225690036,3220.42590518252,2863.648099904,3327.44785864911,6669.35669558947
ENSMUSG00000000743,5017.44386849284,3785.9010935715,4404.76424041623,3890.83903392071,3431.78609451224,3367.89059543905,4111.25774779012,4935.09953220828,3516.5273307706,3675.18337274959,6914.20490659708
ENSMUSG00000000751,766.001185457101,1475.49630750608,718.911173483651,883.458661510345,1296.77669063769,1258.04343356339,1136.65270248126,859.49602210605,1545.24358780304,1445.04739857259,1266.01007221144
ENSMUSG00000000753,66.4710415624195,37.0011116814745,54.0087427758579,37.2872339302188,72.5418866893788,246.575373689821,36.5313570194531,29.6608381275074,115.826429306679,80.5852872349074,59.2315182658698
ENSMUSG00000000759,388.32442440131,289.790716144324,379.036281187078,414.266395527671,788.00543129047,331.903951824834,423.727685323654,654.458999905239,666.201502410588,440.039718172078,457.893830663942
ENSMUSG00000000766,1.4520550039014,1.21526205285861,0,0,1.50174122030797,3.30240837026613,0,0,0,0,0
ENSMUSG00000000776,150.742572090572,192.830468387192,240.509238529477,216.850741907047,238.788851220292,249.085030673205,275.471686256265,162.301449809127,219.22957558039,282.270911098815,201.310522965744
ENSMUSG00000000782,109.498166008128,124.600965754464,104.787256846472,62.0119035857793,114.730166776152,267.483556603475,236.278082259299,179.738843955908,257.331654756043,177.738317707984,154.342754486164
ENSMUSG00000000787,7987.03105452865,7616.29656687447,4665.48176165888,7210.92736161069,9805.18997046797,8712.57914766671,8106.34784770432,9602.03819787677,7379.02562461044,7290.75036455622,2809.59920964515
ENSMUSG00000000791,0,0,0,3.12109892999478,12.3577231362839,0,73.5784979926557,48.075739673665304,199.265176487433,105.121765155926,185.63645841747
ENSMUSG00000000792,8.8752632068692,6.52052501322827,8.48336216893433,3.03373395021977,4.81462996996551,8.46212598904153,1.492220295079,5.0640259287877,11.2479705429037,7.2450683256148,14.8885370680745
ENSMUSG00000000794,129.164037295157,127.279592734919,98.5439626803717,121.003245061218,95.1413405891981,68.791279471508,70.3260350225009,51.3147058475008,38.6510369881158,35.9435530865458,14.2875529775798
ENSMUSG00000000804,777.324001085589,950.877478687161,374.700917550789,908.919190147133,737.199355437487,763.779897438302,968.24528060198,1691.81679582954,706.895347791038,753.115872496191,248.944445227567
ENSMUSG00000000805,34690.2076713797,27953.0605255642,52036.723241535,18435.3749193353,13195.3487361564,1432.37993352231,10721.0081642583,4573.11504803974,5502.34306227311,7056.37391341365,12500.6857029439
ENSMUSG00000000811,211.450675095371,174.980064962454,247.151014933391,183.595115349903,145.876539637797,173.568613935681,174.471859135504,156.634730087331,103.93063007364,113.842557454091,95.1042008662929
ENSMUSG00000000817,0,3.38600080214754,3.30213099181621,0,12.0082110177039,38.3143833941081,32.8635452548196,63.6916849572547,108.837565753668,25.9939195260056,97.4415620293722
ENSMUSG00000000823,289.359752208785,417.872899806647,231.878740606959,249.196036111269,371.790792524319,102.511759776264,386.729926454315,109.946711160912,455.397626009833,209.838952863246,118.309999765365
ENSMUSG00000000826,3937.22911054154,2777.6982130559,1402.58613261481,3274.39591721863,3201.83950984101,3168.33095833276,3273.61590417348,3086.8493217529,3180.83117776977,2540.21889495874,1858.96728334807
ENSMUSG00000000827,1034.13317979459,870.757361326113,1235.32153970374,1003.34824695356,837.773179509429,865.964116759855,1041.16025021847,898.245779245045,1110.68027818167,1004.83510752416,1924.73098623065
ENSMUSG00000000838,919.303495219008,1054.22457776949,1185.15174092862,1356.1737148746,1674.07807331162,1123.42488512902,1233.94203676293,1519.38141327364,1271.91768752823,1482.52224281438,721.473061635046
ENSMUSG00000000861,107.562273931066,96.3397102963367,190.798978149909,101.944561210177,165.445297440402,141.208695945745,157.318410935262,147.204697404641,128.197964960873,179.166849364756,129.041020471533
ENSMUSG00000000869,0,0,0,0,0,5.69165132371907,1.5058006755808,1.33877304858732,2.47688994998149,1.40366650953516,0.885278911718775
ENSMUSG00000000876,497.119584911621,443.257000898298,640.110785803715,451.639451228674,331.543556563322,282.863186153125,325.419086481644,487.593514082444,345.069153321458,316.353510811397,410.09217505033
ENSMUSG00000000881,1717.0723720928,1521.51472654276,791.38949440956,1529.48127272585,1740.88791209136,1343.68925728094,1382.18163041804,3114.54033291618,1269.03067526107,1826.45211550917,862.561697094351
ENSMUSG00000000884,19.9722028483126,30.7889328259665,59.9976551201998,21.8557140118315,86.3152741331369,3.02408306104607,70.7916738168293,63.4424895033201,36.5175964022138,28.5320022862652,58.4291257164367
ENSMUSG00000000889,28.3212772573306,36.5284623981198,95.7802642557398,33.5803968630422,17.8762078614622,14.5493343124765,18.2112538636742,31.3899139698547,12.8848529612212,10.0376017287442,16.5171348577286
ENSMUSG00000000901,38.3840719592479,7.19332360356774,75.0210169876761,52.8487300626724,24.1069415724033,43.1068192048752,46.3241371492516,7.14802837177242,6.29916818379894,26.0996787172698,41.1418270194856
ENSMUSG00000000902,707.581005186606,942.483310755466,1132.29754603847,688.805757817034,938.073904973902,1032.8020814771,928.742229365273,1007.73633812568,1013.58026957676,1107.42484242691,1183.05877559001
ENSMUSG00000000903,1.83635331043098,0,0,0,0,0,0,0,0.911665563836519,0.739769908963449,0
ENSMUSG00000000915,1047.36001394304,907.081843962544,449.832271282206,936.360205081859,1535.60363518518,1807.95445158391,1886.13963245981,1828.39620711618,2311.14086066137,2197.34549205104,858.833448051923
ENSMUSG00000000916,71.0454644627405,84.7042442746234,105.587237911226,140.92790024314,152.429359521198,79.5386084998402,204.870022092861,212.846926718335,174.622257259198,189.576704632626,234.437181683623
ENSMUSG00000000934,130.03729520712,148.356022986058,189.31513554136,115.38201463992,139.878771946685,152.140904027618,152.933178593562,100.571610692317,125.35702964377,163.096649957066,142.980075093706
ENSMUSG00000000938,573.877471343928,648.906329504885,648.670937321057,754.748921336089,642.313033511504,708.392707201591,940.190247375824,1.96098131151474,906.159883354196,904.404478087126,1396.08901915897
ENSMUSG00000000942,13.1447165782502,9.28764503392731,26.8060735974987,11.6512655687075,6.4337877305179,13.6833961676928,14.8785053965421,7.59230245956112,8.83642151223639,7.08291587922433,12.5985353426901
ENSMUSG00000000948,2.22804305197335,6.11823152610101,14.5394871586983,7.54031517659059,9.01303284172229,4.15922485689688,4.379462495946,142.084823125735,5.54537125077741,27.2082354484486,5.28869260455456
ENSMUSG00000000957,788.883337084178,883.52850513329,677.107863630904,1005.98395691959,918.907742857469,2379.16162367089,1385.41745693911,538.596871930344,1779.77119381694,1220.64145190833,1313.77207471172
ENSMUSG00000000958,46.8037108055615,28.2285545725795,40.308494892002,21.5917233849722,83.5483675384316,238.480690654717,130.619613493248,861.863332946788,180.488251547411,194.230180650219,391.617490051873
ENSMUSG00000000959,774.649396823954,590.631630544915,690.933317206315,763.341442413466,575.219157713695,573.70466983899,641.503740745469,665.459213578558,620.986118655718,608.106479396117,516.600372681178
ENSMUSG00000000976,241.038138633221,284.286842720843,222.786008798475,469.377806609264,501.707772879572,549.724829779532,526.258374114905,513.677967429242,534.968841464537,306.924991470373,167.591945871631
