"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","NI_V_1","NI_V_2","NI_V_4","NI_V_6","NI_V_7","I_V_1","I_V_2","I_V_4","I_V_5","I_V_6"
"ENSMUSG00000001151",80.2069591882986,-2.40330286000137,0.532597345452174,-6.15138260937579,7.6810368720299e-10,1.36901680515813e-06,1.13942105471197,1.14485404911404,0.343714932892445,-0.060157346615607,1.0826437426638,-1.07880411165639,-1.07880411165639,-1.07880411165639,0.664740013858913,-1.07880411165639
"ENSMUSG00000001281",399.578487820476,2.23615107041136,0.483412740734067,3.41543882592914,0.000636793312820025,0.0308291677801644,-1.19107151250253,-0.87554193968675,-0.862476861742207,-1.37279631644243,-0.0359495464503744,1.05425914491581,0.388804253069195,1.1561946982123,0.676542591124265,1.06203548950271
"ENSMUSG00000002020",49.4321665819299,2.44629430220207,0.475695845120299,3.86988515555562,0.000108886633980139,0.00860418963386901,-0.858374139394204,-0.934842662889136,-1.24684809391959,-0.843839906832214,-0.542880253346913,1.10563487193079,0.0810276726243744,1.13326017932378,0.83532445675764,1.27153787574548
"ENSMUSG00000002111",321.366713138264,2.25775489510404,0.475647236376357,3.94757557786378,7.89465998349068e-05,0.00684531031325265,-0.779316084239847,-0.692847414616977,-1.02187995066854,-1.4458502530385,-0.294161488065441,0.981636876895485,0.100717041264156,1.12231194465297,0.568137372773204,1.46125195504349
"ENSMUSG00000002204",144.497900163877,2.00684056352313,0.477624843519818,3.70831288453177,0.000208644752674759,0.0137196676260872,-0.764948290922215,-0.980719971943334,-0.590218507699671,-1.37215684877746,-0.306187911034299,0.812285679183022,0.122614981647316,1.08348684761187,0.195539240626284,1.80030478130848
"ENSMUSG00000002324",43.8055621210401,-1.52320960129183,0.418018338416896,-3.28827264896733,0.00100804164666823,0.0419999897511818,0.398541322244531,0.66520926835127,-0.455750970870146,1.48369981905532,1.33994406470488,0.298956320145177,-0.308422674078023,-0.887530313126721,-1.33700293474968,-1.19764390167661
"ENSMUSG00000002603",383.734456856595,1.32881784320123,0.314279792301056,4.00210952205858,6.27802239919274e-05,0.00575461470316861,-0.873632818483126,-0.946964428617136,-0.964802987395554,-0.679063482860002,-0.63464239871618,1.31666269522943,0.260500126334468,1.22297082915725,-0.188516668943951,1.4874891342948
"ENSMUSG00000002699",401.934009943701,2.13486026231134,0.521074031883259,3.52546438677879,0.000422741012858374,0.0237936441658287,-0.628705159492094,-0.778211171383983,-0.736177069342773,-1.62709969674462,-0.0950053338479354,-0.308002866133291,0.558814930471257,1.3536639077583,1.07696555430719,1.18375690440796
"ENSMUSG00000002831",210.064452546734,-1.72649373091647,0.391185135481149,-3.823482601092,0.000131579880726779,0.00986295732120682,1.01650506337513,0.589291314701372,0.733397248693403,1.19931066495761,0.863897390716315,-0.772361942811588,-0.166698880607802,-1.00527217780559,-0.881930288754911,-1.57613839246393
"ENSMUSG00000002847",96.7421096604836,1.86656431685316,0.437937177177754,3.40261655068061,0.000667438809026424,0.0313052220338973,-0.811750919773921,-0.944293281937116,-0.862177195208553,-1.25889077122436,-0.329309626401942,1.63801092894739,0.122479680172107,0.895658119656197,0.380920545041138,1.16935252072906
"ENSMUSG00000002985",8212.70684421983,1.79657586187883,0.339924067642351,4.88888167558029,1.01410423754821e-06,0.000369710138057063,-0.771742587755011,-1.11983362754577,-0.711303390134072,-1.08467153485529,-0.595748813638641,1.34701203498005,0.435008841786094,0.828964405435965,0.120674895952897,1.55163977577377
"ENSMUSG00000003283",265.100992747285,1.76018125020203,0.424614218605432,3.44544428881737,0.000570121475065589,0.0287588634639217,-1.49848742249746,-0.707666444071105,-0.973461652921359,-0.782218166560176,-0.245126063799397,0.863931372772099,0.147127851859051,1.19795684839719,0.532522531709073,1.46542114511209
"ENSMUSG00000003484",172.702686837163,2.34839415065478,0.482957889031342,4.33817594652779,1.43670121296309e-05,0.00221474030827637,-1.33762919924648,-0.797526179162262,-0.300781887721587,-1.08811262713389,-0.565781525773794,0.95305882220932,0.356327641268512,1.1101247240599,0.0235320287281443,1.64678820277213
"ENSMUSG00000003617",673.241930800557,1.84354902601491,0.414476077840171,3.22868535146717,0.00124360640447774,0.0476603599248872,-0.98934507689722,-1.04956462243069,-0.950598324658203,-1.19802896940382,-0.0620985911217461,1.59380312213779,0.422121900610844,1.03382615166724,0.786744907102812,0.413139502992992
"ENSMUSG00000004707",81.816973059236,2.00743848198815,0.483020381440716,3.3125671380955,0.000924439349415017,0.0395438176105768,-1.30224872339733,-0.844940370634939,-0.879562976770232,-1.16471937057189,-0.0799507853096691,0.378623014422497,0.648859956641087,1.54210168368378,0.673363346332329,1.02847422560436
"ENSMUSG00000004730",342.177731141657,1.4991774741604,0.382538840865989,3.22856947379724,0.00124411035672291,0.0476603599248872,-1.11446651148921,-0.815316331040367,-1.3890947265621,-0.913105208966477,-0.0600710399094503,1.13157883407083,0.346201055172377,1.32798520076482,0.573038147062265,0.913250580897312
"ENSMUSG00000004837",93.9024139919509,1.79541374526078,0.42445411025929,3.48276196575968,0.000496269410338468,0.0258462909455824,-0.624132435659936,-1.02066348500188,-0.853824150451222,-1.06721923106244,-0.550794750881023,0.224538584308079,0.0489240300825936,0.75122097228918,1.53777768884407,1.55417277753259
"ENSMUSG00000005413",309.994436007803,2.36674906613671,0.437910503484467,4.53614009156173,5.72931306387979e-06,0.00120926198496968,-1.06959786749418,-0.940368000331912,-0.770597259334334,-1.03527891296828,-0.512824701673402,0.978047903426771,-0.00444764502982649,1.12519990799893,0.706135110441243,1.523731464965
"ENSMUSG00000005800",68.5104445492815,3.97863024327005,0.564936952285284,4.52833198993663,5.94511239310077e-06,0.00123851360906142,-0.886231396806587,-0.688556762966435,-0.886231396806587,-0.886231396806587,-0.690872909395383,1.53907403153376,-0.0743589566058443,0.700265929431514,0.203978992634348,1.6691638657878
"ENSMUSG00000005824",31.9173070376408,2.61911802394938,0.512156768124533,3.9478687600989,7.88500071323596e-05,0.00684531031325265,-1.21847061821184,-0.903809548726532,-0.706828945914508,-1.13550363241191,-0.55251982013547,1.02827491912748,0.435866110401637,1.1907722665143,0.610948446560181,1.25127082279667
"ENSMUSG00000006519",3108.31416286466,1.60673203274982,0.432809005068341,3.61982672459211,0.000294800362074392,0.0180492084276157,-0.73220697173472,-0.607381399895455,0.165967774266474,-1.58102876176803,-0.686610178460933,0.527490497932012,-0.148784311905769,0.711539229799858,0.302001128444824,2.04901299332173
"ENSMUSG00000007877",32.5001468852839,1.98771621786788,0.564863327712194,3.21631507758836,0.00129848186541036,0.0476609112228384,-0.547920600307517,-0.620350910220717,-0.493715277289484,-1.1208035120956,-0.606339630624475,0.610865213015499,1.36517822311575,-0.988493426660939,0.782720273761763,1.61885964730571
"ENSMUSG00000008318",59.6567675639088,2.68054757538953,0.461040321853975,5.12042694759747,3.04844692625516e-07,0.000174643346943068,-0.828859651953001,-0.940385397044927,-0.937786379357584,-1.12658907269028,-0.452440647667605,-0.0351370116675446,0.874895910828969,1.23655955356343,0.69372671067495,1.51601598531359
"ENSMUSG00000009281",199.961919158967,1.35473506095618,0.332234299151275,4.05363181339885,5.04285640108509e-05,0.00493246704450036,0.0405028686591527,-0.378453290490337,-1.1571646393906,-1.33399165356038,-0.945297799844912,0.683738220862406,0.860228571492692,0.871249165862647,-0.308514505001204,1.66770306141055
"ENSMUSG00000009292",162.640951362558,2.27428389790223,0.49641524059372,3.39581609406591,0.000684243166400323,0.0319068157913593,-1.23857595329344,-1.08548549636707,-0.780096535742282,-0.916166866424314,-0.148111334895374,1.01665424956854,0.299183205794408,1.75993008196753,0.560277234599269,0.532391414792738
"ENSMUSG00000009378",108.343389195928,-2.04500823490819,0.363146435729803,-4.86346545491085,1.15348164814277e-06,0.000395738445580883,0.898879606963698,1.36771034443632,0.978115289677526,0.622818789631052,0.692396132351437,-0.600050993709906,-0.675649569156281,-0.966124263842046,-0.984955631529525,-1.33313970482228
"ENSMUSG00000009646",113.903514341329,1.82341363602237,0.428198274100322,3.9373134269239,8.23989523011044e-05,0.00695663996769482,-0.524394958761723,-1.1321673891186,-0.152205155119273,-1.01901129369532,-1.19873122452419,0.563262129744607,-0.00426038676942123,1.03504944496653,0.669574938632276,1.76288389464511
"ENSMUSG00000009687",150.379599053566,1.93848510638445,0.45256510302355,3.77087657049556,0.000162675123936518,0.0114450511537969,-0.695649450710912,-0.566569944861462,-1.11364929363058,-1.43743604853454,-0.380049746856623,0.782436244259611,0.167009900978611,1.22670155057833,0.477219213923941,1.53998757485363
"ENSMUSG00000011148",64.7087869786636,2.19819819702798,0.441950155079604,4.25267318080391,2.11233745097914e-05,0.00294643522183968,-0.830909065973372,-0.950008151139486,-1.00387853101016,-0.879476593334087,-0.689984671927347,0.935132430336847,0.341643163581165,0.850516611321958,0.422292394693325,1.80467241345115
"ENSMUSG00000012889",56.9311043680328,2.37130525786447,0.489470459715278,3.98676875663964,6.69792485233843e-05,0.00607013630261925,-0.942886567753388,-0.885082922155081,-0.836225865611444,-1.30289172245438,-0.415239511622335,0.749664794817824,0.347964723656225,1.42981317089577,0.53334224720573,1.32154165302108
"ENSMUSG00000013707",106.516129690371,2.09327096146376,0.486333919403736,3.63404061908776,0.000279016906367759,0.0172380884808135,-0.850114480209868,-1.15719760788696,-0.57489505892446,-1.21534160642883,-0.339988054535444,0.858618962376705,0.14704492712431,0.985646029409698,0.372557992632375,1.77366889644247
"ENSMUSG00000013974",89.2084875146384,3.07228896808803,0.516910746066867,4.99563254837442,5.86432283848977e-07,0.000232901106867189,-0.908932919537806,-1.06926945068527,-0.59706588914329,-0.973091579916913,-0.660698124800915,0.84167591555913,0.0552911413913525,1.20225930823307,0.381124552337732,1.7287070465629
"ENSMUSG00000015222",148.808013027489,-1.33703581972039,0.496285782263376,-3.20113005899209,0.00136889728721463,0.0494560391536258,-0.242262154144629,-0.667052625961761,-0.166446693777394,0.358284218963629,1.9431199404976,1.27115723196722,-0.692082692892623,0.101925834482464,-0.386880561377443,-1.51976249775706
"ENSMUSG00000015340",1561.53036462364,2.64277051830127,0.470146896670734,4.04258089871608,5.28660639225572e-05,0.00510858151434783,-1.13016954709071,-0.911031461598494,-1.13799518756142,-1.08907908205074,-0.0898268152361019,1.166324069465,0.416752839278408,1.35166082080907,0.833293294346864,0.590071069638119
"ENSMUSG00000015355",198.082044458239,2.09836868232716,0.470226711711798,3.63862014091969,0.000274102751053974,0.0170421791847163,-1.3350022384559,-0.887429167934761,-0.780073426451691,-1.09373423449637,-0.112813705522756,0.52065419177332,0.284656973652417,1.28787901877016,0.631573203878655,1.48428938478692
"ENSMUSG00000015441",237.329343665402,0.813710409562611,0.484775446770574,3.32977379946952,0.000869165627044771,0.0379946197305831,-0.706731301997971,-0.706731301997971,-0.706731301997971,-0.706731301997971,-0.706731301997971,0.870112031734051,-0.434195281743762,0.411197559152773,0.400086094100195,2.2864561067466
"ENSMUSG00000015947",168.678793555626,2.18955834070872,0.484477392190373,3.44899864804729,0.000562669519191977,0.0284724976572823,-1.11717186822077,-0.786873196551577,-1.12205857224688,-0.856618689876457,-0.201136141458652,1.02959953989713,-0.141905314319705,1.05309908610353,0.51750339418157,1.62556176249181
"ENSMUSG00000015950",400.560419680666,2.07374886842063,0.492956606950492,3.65642032382404,0.000255761857809658,0.0162889988326229,-1.08517582301941,-1.23394662543345,-0.210439577133798,-1.35854288386339,-0.223188305760061,0.56391268142033,0.328715441575454,1.22107217312833,0.52562882804707,1.47196409103893
"ENSMUSG00000016087",113.863428864682,1.66503831529736,0.368594605417759,4.03855037416689,5.37825444099075e-05,0.0051660227238283,-0.924372464661482,-0.753571848921808,-1.25700804250571,-1.19217545696943,-0.370066216993412,0.803207121985789,0.721620735215937,1.16707918503462,0.527222446034325,1.27806454178118
"ENSMUSG00000016194",139.092044830981,1.97968059002418,0.410635445537519,4.08367062734432,4.43298521399058e-05,0.00452926852341547,-0.800480663986131,-0.78933678437424,-1.09153929452391,-1.11545899402047,-0.47828312820099,1.50682102536435,0.194710493496015,0.920330117046216,0.302361699165695,1.35087553003347
"ENSMUSG00000017737",136.785379893172,2.41044620587753,0.488675036854419,4.12012483129731,3.78667184653503e-05,0.00410316446212094,-0.743796227118147,-0.603908482135243,-0.845601724383441,-1.22402210130294,-0.524635173485237,1.55008521994606,-0.110577725172316,0.796839534549353,0.114892938750139,1.59072374035178
"ENSMUSG00000018378",295.114994173829,-1.42609961323548,0.379156462588538,-3.28375692170328,0.00102433230634584,0.0422417832804174,1.09747164491079,0.573679051363509,0.715388901473566,1.13018412148937,0.0829969078575312,0.630676657622465,-0.317726114675708,-1.09316207571322,-1.4409025681033,-1.37860652622501
"ENSMUSG00000018774",344.997687439118,2.37633512859138,0.400484191976871,5.26297817308509,1.41740411507051e-07,9.47357475410252e-05,-0.861775796958979,-0.951495144634242,-0.883439965145969,-1.14969226678922,-0.522406593611904,1.13424647244412,0.284166967094418,1.26551745345371,0.299934333217315,1.38494454093075
"ENSMUSG00000018819",966.984482772896,1.3587230231012,0.337214550840792,3.81186313237102,0.000137923244931225,0.0101487466602834,-0.847737220782286,-1.10481648989453,-0.437568364221803,-1.26791603342322,-0.508671530109972,0.719625725983974,0.191762048077182,1.50660053820753,0.304533464346363,1.44418786181677
"ENSMUSG00000018920",1186.6484197141,1.92628798097514,0.433032812036573,4.06765816710925,4.74879747497282e-05,0.0047021889071629,-0.988396932877602,-1.05270583908017,-0.441759606626813,-1.06443839439768,-0.478496505845977,0.759314351712711,0.153030863445682,0.900787353769273,0.240767446347604,1.97189726355296
"ENSMUSG00000019122",769.67386146764,2.10262806059128,0.306140028853456,6.31359086178904,2.72634131587907e-10,7.86311416307623e-07,-1.3143048846102,-1.07402655270899,-0.797666258681396,-0.841626688897455,-0.545239511616249,0.826987481846925,0.765941449222937,1.04658327397022,0.618580286983154,1.31477140449106
"ENSMUSG00000019762",126.588393919371,-1.47591140386399,0.361047448727252,-3.43348279196806,0.000595880026348356,0.0296848183312235,1.2026987738103,0.524860528517043,1.4184798653869,0.911014504943114,0.390487426469502,-1.21824040578881,-0.479828330144637,-0.871621199183221,-0.78678555856326,-1.09106560544693
"ENSMUSG00000019817",33.8151600689678,-1.91214660417341,0.493914109912945,-3.27241333975486,0.0010663355662843,0.0435243990299402,0.87581258922939,0.150865631827619,0.438267179030618,0.341333534122396,2.06479597352376,-0.426155546522659,-0.314564555406958,-0.83575528980945,-1.03201104980746,-1.26258846618726
"ENSMUSG00000019832",1029.75450256616,1.21338215306795,0.352185706406706,3.22245669090139,0.00127096378191542,0.0476603599248872,-1.07816783167748,-0.927477355930103,-0.379084682797758,-1.16798561526816,-0.486823492416006,0.469375880271594,0.228099855669547,0.77754028542192,0.551800658188804,2.01272229853764
"ENSMUSG00000019876",46.6730290186347,1.86704945454736,0.428300198988946,3.25945953775247,0.00111624701621887,0.0445415880277782,-1.28294897361142,-1.28221207499461,-1.0270779913892,-0.673546621432225,-0.142230973453321,1.08666973083805,0.634688286317517,1.00542093571238,0.546205381724986,1.13503230028784
"ENSMUSG00000020057",245.584363014843,2.20100810539339,0.379988695146615,5.00762521542763,5.51057021584104e-07,0.000232901106867189,-1.05526062720591,-1.07974496010659,-0.894548108263014,-0.748027830416997,-0.686302778202975,1.1097663329157,0.208163914774499,1.27363658344953,0.589782974092312,1.28253449896345
"ENSMUSG00000020077",1065.2060952288,2.43307916206955,0.483185117692817,4.04346555261999,5.26668971504395e-05,0.00510858151434783,-1.0995528066977,-0.89470279896765,-0.706978143610746,-1.29032774341128,-0.217124675811519,1.09768817709782,0.126578481985311,0.832881543514395,0.551654157807462,1.5998838080939
"ENSMUSG00000020101",554.373761633309,1.71825125996582,0.385231267167172,4.07392376867438,4.62276184627987e-05,0.004663756149445,-0.128090419385788,-1.14585937005281,-1.42198613949892,-0.851691398392789,-0.741502182550631,0.819326567490482,0.548374611057353,1.40548702486383,0.385877045969898,1.13006426049938
"ENSMUSG00000020120",485.443657219341,2.2330441023758,0.401290214610274,4.47384605013388,7.68250641391183e-06,0.00146708434982809,-1.09325964033337,-1.0621870539358,-1.00551214015099,-0.887263037154017,-0.33765971424465,1.29869384058369,0.120483796113858,1.22937101763898,0.722721982389458,1.01461094909284
"ENSMUSG00000020159",93.2474345993037,2.1568297163538,0.42582355616435,3.92822000443487,8.55769079052553e-05,0.00714968322764687,-1.01463242973024,-1.40465874610733,-0.521854744042576,-0.903841459045487,-0.673125511391891,1.1554151195257,0.441913793171138,0.947402463101994,1.18685881344066,0.786522701078042
"ENSMUSG00000020256",52.200354856032,-0.940939812791203,0.479529648013595,-3.21220214267045,0.00131721657933866,0.0479126329913184,-0.423873242700864,-1.05060660215084,-0.668651451515971,-0.0908829338226689,2.01445329438955,1.1543826330906,-0.59332121148356,-0.686897294815101,0.875220290302024,-0.529823481293165
"ENSMUSG00000020310",58.7710173858166,2.24471348508467,0.516719195534691,3.297015490802,0.000977181115031895,0.0411416332446893,-1.26207633242084,-0.699712887217376,-0.898687998340101,-1.02106633634451,-0.312461605736047,0.991526107021859,0.0117355719611817,1.0815974815739,0.510351955661467,1.59879404384046
"ENSMUSG00000020437",182.680718638439,1.85220901483552,0.373146448271154,4.20494564025643,2.61144914259048e-05,0.00335122045570351,-1.14236958071106,-1.27248737521306,-0.992794363038052,-0.800927028469303,-0.221762835606428,0.965363592322958,0.555775401483636,1.35601614477653,0.53818400183982,1.01500204261495
"ENSMUSG00000020469",133.951079139912,2.64398814414406,0.475455396169228,4.49551087592211,6.94031105058066e-06,0.00135767718978493,-1.26061498887904,-1.13573079546995,-0.705958387829086,-0.938859570549125,-0.335157777478804,0.381095787827557,0.794230098279761,0.827650494612848,0.767521182792191,1.60582395669365
"ENSMUSG00000020609",2143.038188749,-1.91239936036316,0.346597373598165,-5.41409162316501,6.16006195209481e-08,5.10189988385092e-05,1.21369907941139,0.80091310091907,0.664320717798261,0.24705645015728,0.360321578868083,0.987752690924111,-0.835713768496501,-1.37640721747317,-0.502336855909133,-1.55960577619939
"ENSMUSG00000020641",222.241749887962,-1.34146503421255,0.397201774494976,-3.35431056013712,0.000795630113368566,0.0359512750663244,-1.47138014101968,0.312808591182681,-0.252350720361078,1.81479698518811,1.1756476404745,0.681333730522782,-0.661642299201137,-0.14137362799973,-0.810324183737112,-0.647515975049323
"ENSMUSG00000020807",144.988135586271,1.44137959447248,0.420090005650007,3.3572037525238,0.000787350676264057,0.0356776615761348,0.0633318814410669,-0.71384563974061,-1.30696192110999,-0.984559137619624,-0.511778209697468,-0.55368770502629,1.52335799705766,0.309102748719523,0.608533177232938,1.56650680874279
"ENSMUSG00000020962",424.385347574074,-0.817112038000286,0.270092105884305,-3.21772876547508,0.00129209941886179,0.0476603599248872,-0.465873826759048,-0.0764196162645537,-0.478662445371463,1.81927257621493,0.672287670926651,0.502810920897752,-0.845625486932644,-0.501554766268138,0.985099887692194,-1.61133491413567
"ENSMUSG00000020974",45.6667998572301,0.365816208404513,0.429291444818016,4.01329572426753,5.98768213659791e-05,0.00558420983448646,0.632045378832524,-0.758348643440614,-0.758348643440614,-0.758348643440614,-0.758348643440614,-0.758348643440614,-0.758348643440614,1.32727778726629,1.16839003606171,1.42237865848316
"ENSMUSG00000021091",1727.96139734767,2.2012210363443,0.390834661944805,4.49716904760168,6.88642344611999e-06,0.00135767718978493,-0.782413737774086,-0.954301805202633,-1.06547766602055,-1.21747068563761,-0.290427987095588,1.69343260666563,0.319393463573897,0.840656406708167,0.590417042350583,0.866192362432192
"ENSMUSG00000021190",1539.82575033587,1.09132051562864,0.312497461482972,3.22760572390086,0.00124830901936644,0.0476603599248872,-0.79070838289362,-0.960191756827401,-0.418531359104209,-1.36706635644181,-0.49766182058946,1.60958549022406,0.0498589757330407,0.795798403593544,0.202913338123459,1.37600346818238
"ENSMUSG00000021313",54.7215744451597,-1.90479155089544,0.414084745589189,-4.00416006066017,6.22382162692155e-05,0.0057377196964051,1.21574444870454,0.838509789967736,1.22774889541781,0.555539501684719,0.522742172010926,-0.221505765754304,-0.897182483479273,-0.833189113879543,-0.829238804742121,-1.57916863993049
"ENSMUSG00000021322",89.1671196984136,2.54518056501501,0.449526894782119,4.76392042815906,1.89867402374597e-06,0.000543868393123376,-1.14153666027189,-0.695242560616239,-0.953344206202704,-0.971572612849113,-0.650953770353554,1.01869049972937,0.244398582308991,1.50380453114931,0.488343565842154,1.15741263126367
"ENSMUSG00000021384",60.3630814423656,2.51345648331772,0.496584579491736,4.57873862540067,4.67788295259674e-06,0.00104219333948062,-0.520346512166087,-0.963514716024491,-0.76802057897497,-1.15504621708916,-0.6835854884317,0.332681806142045,0.0788981781753252,1.24871055426371,0.590439413471724,1.8397835606336
"ENSMUSG00000021423",186.517958005763,1.80765549448121,0.453006202564936,3.34185190907601,0.000832214487910233,0.036877217128641,-1.16433831550527,-1.00753444132274,-0.604178806622937,-1.15188064180591,-0.206481075484661,0.642360086617416,0.00676747372379964,1.17188203402672,0.691515284156827,1.62188840221675
"ENSMUSG00000021508",124.277502800491,1.48245335542393,0.373155431700175,3.7154020959213,0.000202880809753664,0.0134479796250352,0.163389132875254,-0.492164780472337,-0.194395471778639,-1.26061770502472,-1.4239350312702,1.86509061416678,-0.247388585940468,0.469555447026883,-0.0265254335073886,1.14699181392483
"ENSMUSG00000021728",465.961510654901,2.50329713267974,0.428058789244305,4.86243400427455,1.15951043839546e-06,0.000395738445580883,-1.15500137110004,-1.06366552028508,-0.73986397330015,-1.08405496539823,-0.369164988329361,1.15589429306924,0.313691378265549,1.10929278257888,0.509621783038361,1.32325058146085
"ENSMUSG00000021998",2285.31727480614,1.7499508533762,0.407956358053699,3.42961196557948,0.000604444990689833,0.0299256237520235,-1.268779473705,-0.837978719175441,-1.15462499561005,-1.0846270484316,0.0425588003153051,1.00799988322975,0.474500073587702,1.37316145602512,0.694146886242136,0.753643137522078
"ENSMUSG00000022015",48.2046865481015,2.18515242099515,0.458070396322318,3.6639638123106,0.000248341887387466,0.0159346088623294,-0.873056350666104,-1.14803467266556,-0.614181609333112,-1.24362873798244,-0.59581169046622,1.32949539107762,0.254271045253939,0.847206469253752,1.05763646343955,0.986103692088578
"ENSMUSG00000022037",1349.6062188156,1.36000702908124,0.303680576413539,4.06886634503579,4.72424360336227e-05,0.0047021889071629,-0.316450052947602,-0.991382949750902,-0.206729296392494,-0.937153040568117,-0.862829740495693,2.38817243602289,0.312673662799288,0.632477951153451,-0.167841590101402,0.149062620280571
"ENSMUSG00000022102",119.432801083562,2.6489036152242,0.479934614064812,5.01783247657344,5.22577136648983e-07,0.000232851662471843,-0.694089698821514,-0.713224617175721,-1.10828469089459,-0.921358249271675,-0.469124596814484,-0.259779418717112,0.369094244551464,1.45342454338107,0.601368489222644,1.74197399453992
"ENSMUSG00000022126",245.842429571028,3.20440066431726,0.541988919471124,4.28683092933217,1.8124012640942e-05,0.00261916474570585,-1.19755813390847,-0.982553374233041,-0.686366190088805,-1.15855501921498,-0.435639274793052,1.07601455064668,0.242162841079296,1.10030838445892,0.815031758821517,1.22715445723193
"ENSMUSG00000022227",74.7694446723895,2.11178762520972,0.489559146306957,3.64337581269949,0.000269085509418775,0.0167953332941112,-1.24147956587853,-0.956889843341002,-0.632189153270137,-0.894097057951722,-0.112589447572359,-0.47360479667561,0.772304655979769,1.06890593851993,0.835779346373805,1.63385992381585
"ENSMUSG00000022372",387.061175655344,2.19101177406967,0.451169888397937,3.83581742992498,0.000125147351467276,0.00955946983279319,-1.02530330959969,-1.09012030375716,-0.90213568516864,-1.25942557883318,-0.0800096680312199,0.986599798503631,0.370137364949107,1.23130086293248,0.599082492937568,1.1698740260671
"ENSMUSG00000022433",321.035535049123,0.887338279699091,0.271077916551807,3.22287417026789,0.00126911290858482,0.0476603599248872,-0.108628693906633,-0.645376507392135,-0.805300361575995,-0.756131100136746,-1.54084392959293,-0.0159361762374339,0.50532244866205,1.72933294398755,0.377053825736142,1.26050755045611
"ENSMUSG00000022439",165.379979879661,2.1385446365061,0.485834782784571,3.32973905752545,0.000869274075252416,0.0379946197305831,-1.16060376601311,-1.14421299816858,-0.861664996332776,-1.10332320427036,0.0594663990553368,0.723167747999945,0.408590920694419,1.29196165396499,0.432133894120145,1.35448434894998
"ENSMUSG00000022534",75.0849341261531,2.8568092194934,0.50229621927376,4.47609863119218,7.60193763640452e-06,0.00146708434982809,-1.51501731022369,-0.884575741982363,-0.666357673482388,-0.795877564173178,-0.568022871080093,0.704162547993876,0.449063743881317,1.38442296168845,0.703407142347466,1.18879476503061
