"","NI_V_1","NI_V_2","NI_V_4","NI_V_6","NI_V_7","NI_MKI_1","NI_MKI_2","NI_MKI_3","NI_MKI_4","NI_MKI_5","NI_MKI_6"
"ENSMUSG00000000142",474.49380655605,757.137158757813,356.872569512353,739.850281507565,671.473964594671,414.677572544306,518.457300499308,473.5195713325,702.997928354268,363.41119097085,586.144195304596
"ENSMUSG00000000148",267.361164377656,198.821835387088,214.855570649478,233.786746548008,195.42293311591,260.740232298263,242.938996430201,205.295620484629,197.247191680114,185.777298433752,248.421955446621
"ENSMUSG00000000149",601.985681876595,574.875310634119,477.433050724022,513.259374530729,409.662638259017,606.232696645465,520.846051238875,591.394076429802,462.254295659982,567.998423719092,522.670447633191
"ENSMUSG00000000154",1229.7439553293,1211.35267581177,1565.46554012413,1061.30060367208,1049.53348110844,1026.55372447472,1398.25407290604,1718.56111917562,1431.93615213401,1178.66998350813,1143.54667541751
"ENSMUSG00000000159",620.109968282234,996.757709027928,1217.42850594889,916.595152735179,1255.01593807434,699.16956704303,870.163700388753,974.559205081247,1335.58968263966,946.495637479165,1050.34998689326
"ENSMUSG00000000167",16.4317162181034,14.6820492771986,21.1058051678578,13.8749403940346,26.8645785260777,25.2870614612955,33.8914790846637,16.3685441049405,21.1936826681453,12.3704669950993,16.8014513968973
"ENSMUSG00000000168",1881.87193069997,2037.81571436136,1748.39953019405,2199.04983394753,2490.01297604579,2177.11819794199,1896.26491518357,1774.11753330933,1738.16892772388,2629.30490095868,2121.81867456832
"ENSMUSG00000000171",7097.91431201108,6962.37691079754,9703.30237043426,5125.94001850477,5426.58567625026,5933.48724577729,7463.37740514515,7947.59059549393,10872.2528371547,6374.17750322348,5888.14699175554
"ENSMUSG00000000184",6636.98938492385,6636.77648563017,5568.79215334184,4895.6622532251,6366.04981215068,5768.52900194077,5230.41978491858,5144.29386825261,4673.49362864208,4205.80234412153,4448.51973985966
"ENSMUSG00000000194",1783.70538654214,1771.08902891864,930.198506631534,1759.83733097856,1774.83086110645,1253.65590610373,1682.78047210951,1365.74455772535,1512.50829307154,1854.46094289512,1381.54686621409
"ENSMUSG00000000197",5.12053650901038,14.5843095735399,41.6311629968012,22.8581495980083,6.92082920735322,27.3535346825695,23.4719761077881,40.0187564853541,23.8176212671846,21.476146604033,20.6905543044585
"ENSMUSG00000000202",2.39913825771307,0,3.56028987956094,0,3.73353773858031,0,2.33632544761573,0,0.778625522297946,3.20688225395617,1.29517855419653
"ENSMUSG00000000204",17.2404086332966,58.6912950461813,493.639701276098,786.912096917841,630.698756951484,54.1474408191967,237.667309488997,113.977468622661,263.274380694602,38.0120450016105,562.487389843477
"ENSMUSG00000000214",1.67755169256087,2.09400311700826,3.87927485071899,1.79045248158889,0.920528046712919,1.364770610838,4.14661039465047,1.57897014398874,1.54612300527333,9.17631252948224,0
"ENSMUSG00000000216",751.762887259311,144.412897831124,322.404528461279,182.813071217268,257.451147253912,324.769620363574,322.444426486995,137.492823305803,89.5955003621477,46.3246511749381,150.610450659261
"ENSMUSG00000000223",10.5104253334743,15.1030835489843,14.8626769625161,11.5745892520068,25.1178709496496,22.7571114053693,12.4616432911678,13.8462028283749,21.2919376666008,22.9225902875769,12.5709062551787
"ENSMUSG00000000244",3.33554653493221,3.64758747531573,6.7155551245225,0,12.7058836282069,3.40580652194334,10.5675159606252,5.60051891682834,7.17399546181673,0,3.21874064504681
"ENSMUSG00000000247",34.9514191875355,0,1.64867260942401,1.06702799122306,1.11848329047965,0.62719539944306,1.30210743632502,0.760736717797687,1.45688933796462,3.08836231140381,12.2465518338997
"ENSMUSG00000000248",0,0,0,0.797641297655999,2.51034099894094,0,0.873156822567345,0,0,0,3.6656152180784
"ENSMUSG00000000253",598.985738180504,419.967245348576,495.930587784301,513.654301529074,234.39453585546,496.635841661375,558.099015249757,491.90565551182,629.448945185404,458.536188926256,555.786495905105
"ENSMUSG00000000266",992.352701975362,977.361567259592,636.368059128914,921.583829479168,1231.61714159883,1037.04986035398,979.8708991138,838.843596222032,673.370249120294,1159.29834461026,902.239681760375
"ENSMUSG00000000275",2368.6453949807,1969.82958998663,1910.09273802761,3700.64873027655,3611.29057581108,2167.45402524027,2857.40598476716,2617.25389707132,2318.38999792827,2421.89126781859,2718.6609699869
"ENSMUSG00000000276",87.222898352295,128.81648766375,97.6004636434604,128.790387719718,140.372182317585,148.632126956977,126.605720625085,141.10758968575,96.7853123138312,171.402761215093,149.207580072923
"ENSMUSG00000000278",544.325127769331,761.081893555892,621.164956144048,530.659549784603,1024.34065586098,542.104877523149,596.89569413797,841.215024542411,800.754824896336,1330.63533020717,546.258081855014
"ENSMUSG00000000282",421.190172971714,369.984816613959,182.191417325442,439.937419905373,644.43098760928,358.372683662445,410.849089616421,251.995867228352,258.25771779,326.40205266552,401.087997173695
"ENSMUSG00000000290",71.606790267992,142.253004568397,139.791133926108,72.4413188347738,436.872577259395,91.9272288905353,60.1244122900869,101.015174603899,140.158624332427,425.057475983168,66.3291644369182
"ENSMUSG00000000295",137.190628846863,218.117429203174,338.951223796617,174.344701037238,198.483442130291,136.246537708866,192.340133831052,268.131476155372,300.732905772294,313.530169178256,186.605106556852
"ENSMUSG00000000296",0,0,0,0,0,2.5579706988688,0,11.1605868526349,0,7.06074744930562,0
"ENSMUSG00000000301",35.4940627994511,49.17404053446,71.9508056832438,32.6340571035665,51.3851752303404,31.1926124794173,47.277817900851,69.1236937082247,74.8447064507001,57.1755221424158,57.0620250306565
"ENSMUSG00000000303",24531.7032754315,19670.3420742778,13307.0441254989,17881.1462000825,17133.792559571,19494.2643310473,19847.2078284653,19110.6110157226,16357.3552921738,18487.7698398445,16559.7017369777
"ENSMUSG00000000305",11.2302734373801,6.44388537306278,10.8651338688726,8.11904664678311,25.9339394683039,6.91094298538419,6.00193201382451,83.1400609414546,6.42160789305486,3.02594394915387,4.15773127736929
"ENSMUSG00000000308",43431.2806830577,40882.842997188,73624.2965087204,28101.2570181281,28826.312665602,39828.0841666505,33507.1135145027,35073.386972336,53891.8656397386,25282.2167981761,32448.9100642308
"ENSMUSG00000000317",17.4225271003948,17.2209050914263,15.4222229303859,22.7944850946345,28.9010137840444,37.9241761827593,9.00734556129204,20.8927953732525,18.8300048166933,13.650810149725,14.296890968904
"ENSMUSG00000000318",7.74960548031173,28.6997624757976,30.7583725390777,28.1118424845916,45.8193906509784,41.5451338203013,10.2937086454629,45.2244709777997,48.1799855582096,17.4066032132605,9.52846638235495
"ENSMUSG00000000320",8.78245773840156,13.5310936134851,9.4592317130813,14.8904931704888,31.5050732285729,10.1513486694112,12.6112013168471,6.20563678853275,10.8454292678025,11.0814012788712,18.2137870569756
"ENSMUSG00000000325",179.927943861454,102.518989149517,111.332861810387,102.181111771585,86.6739668749004,124.972138336949,34.1370454178841,92.9636655741712,93.5544744762433,123.051604531012,103.821056107552
"ENSMUSG00000000326",2091.51487942265,1809.7864078961,1583.32465922538,1501.39445917058,1517.88807911686,1839.57158057389,1774.5947460065,1570.86880916001,2013.76304695638,1385.11516036382,1521.69149306191
"ENSMUSG00000000339",461.616484465012,584.79890459056,646.786225890641,507.420676637336,553.596068612663,462.787497380147,601.660571876106,731.924686811785,682.139304588142,766.640553757398,551.042737166832
"ENSMUSG00000000340",609.345728852926,734.132846549957,620.976189922911,723.628507871477,673.803056530145,671.713887127291,614.0443158688,603.284482651571,636.508465252934,636.987012774808,687.631382437304
"ENSMUSG00000000346",5477.8474919666,5026.59670355682,8239.39034220098,4754.91636632438,4782.03153896966,5185.8351895049,5231.46701088912,5773.51016908543,6198.31379249471,5204.83422478284,5263.27998173054
"ENSMUSG00000000355",278.414437903666,306.010072951777,471.079374342964,252.782627997426,312.101380334511,295.534747713623,311.041953484749,298.373905475014,384.46421839683,348.238327556569,297.438308609626
"ENSMUSG00000000359",30.7029007086019,24.2879681182997,25.8325047318833,33.6549043031034,17.4433380767623,24.5649686116071,44.4284933246592,26.586956796507,35.2636563776305,18.1940692402358,30.8147744475917
"ENSMUSG00000000365",4.0502103535087,0,3.93417626064692,0,0,0,0,0,0,4.92791420590614,2.90295896622029
"ENSMUSG00000000374",2222.30869499727,2687.54996413243,1401.94460669903,2173.00505982448,2692.85338562963,2314.08880785925,2339.74284463976,2268.67482693472,2145.12991112196,2326.54487503394,2390.10123391833
"ENSMUSG00000000378",485.665474772063,416.025910793227,463.51078904098,472.59391575574,501.13076089119,435.244027227632,404.27184540921,535.532386390272,478.76660745146,556.508473458977,475.867228074807
"ENSMUSG00000000384",1220.71041149172,1189.63271000151,788.439940615862,941.724443310739,1278.47743031514,1014.04559549394,1222.84967356366,833.401446877244,800.19162799456,1885.66148475864,1197.77357645612
"ENSMUSG00000000385",13598.3539914826,12238.8918827213,11360.2079092971,10917.0264782748,13011.8479498104,10234.03576723,11233.5730521674,11778.916035014,16892.7278653515,8996.16245644453,10148.9699155234
"ENSMUSG00000000386",5.56976221206018,11.2312066266551,36.2610939455372,36.3888533947297,38.1356408038116,10.0477592151535,18.9174811263333,52.4605064959465,25.148473719551,20.7349734654277,14.2014457987331
"ENSMUSG00000000392",21.5417966381597,14.4531921940038,68.2410675050799,16.2009311811354,42.1167945218213,44.7108864830586,51.8861023632876,48.2132569162594,25.0278448626344,12.1435877181971,31.0050524283368
"ENSMUSG00000000394",884.625560414925,769.543644471632,697.798537813842,1319.29446761194,712.790009551249,803.801176814083,1508.90291646622,869.645087559536,1181.38505225902,948.90308350167,845.613802417348
"ENSMUSG00000000399",1814.37377044428,1719.84166596092,1750.08724071546,1571.98733259065,1851.3775443863,1608.15960516175,2057.8310123977,1690.44305538649,2094.70876396197,2295.82853805879,1604.97455427321
"ENSMUSG00000000402",2.05525557027046,0.857101698454324,2.06842555926689,1.623406534962,9.37278020660595,0,0,3.99831804666199,1.83372793560344,9.53073021847371,1.87799307987311
"ENSMUSG00000000409",27.6914971529655,41.7141333045038,37.0756525449093,49.1435788456252,258.208381709881,40.322062178113,43.6151937197068,46.3887003135382,134.687692954915,165.392284699347,28.9753676628717
"ENSMUSG00000000416",508.098245692366,196.128859588219,279.550621765298,494.575306448359,344.323912530605,218.575876847289,420.898818593233,235.191599546249,380.367247750042,240.314130934191,461.355104642623
"ENSMUSG00000000420",2002.07866378366,2057.42975944037,1079.71882243501,2170.8325910149,3437.74120513688,2005.68359967572,2172.22427941248,1697.95234233928,1449.45941535373,3092.15628316064,2379.98956975592
"ENSMUSG00000000439",362.480143953343,367.028032309483,349.078663888546,334.872034691718,261.193312012489,364.034000918301,328.704905448234,382.652907945671,320.768822105095,268.180699642286,362.890459052698
"ENSMUSG00000000440",433.008340633616,438.095373561265,672.05350671231,463.590118244362,524.13160230608,605.947282206667,349.735766919907,496.083800995846,556.389978819817,584.416076619891,487.620729057616
"ENSMUSG00000000441",1299.77844285439,1514.69852523692,1112.91408710007,1855.64037937317,1521.90061606652,1381.30619164134,1655.67407820204,1280.53233216156,1662.66450335554,1610.87627542514,1445.26122710745
"ENSMUSG00000000486",24.7363358212814,80.0801507417088,54.0474515131499,20.1826137934977,116.95467951429,49.549892565191,8.64829450621784,41.1796357524143,89.7038063058743,7.15902147738037,24.070388122369
"ENSMUSG00000000489",101.309571654004,122.531002734884,88.5555648013307,89.5421578932088,84.1100442508951,133.621135739044,89.5471625655254,96.9037996437378,71.220448642626,80.1669594346932,73.2897222616173
"ENSMUSG00000000530",421.7332271667,241.854178027754,124.96479960037,297.930995504946,415.556586048895,522.107867293801,325.790765890723,266.266557962046,227.933783971126,304.184993185195,218.094463608682
"ENSMUSG00000000531",41.5950965211323,38.6183827181443,46.8348594013495,52.32954770168,38.991506795225,68.0100566747737,47.589394415377,26.8233815558836,36.4212462016831,33.9920537323341,32.4043590832535
"ENSMUSG00000000532",2455.88975967739,2314.10908835997,874.714460427557,2234.12699198055,1804.86289463149,2428.18400461937,2028.25664047012,1347.69229722322,1479.5557840161,1441.84908375226,2483.55836707314
"ENSMUSG00000000538",1559.59915133952,1473.66085632661,958.504376801409,1881.02599521151,1474.31531751784,1581.73806310644,1677.55527652368,1402.97307649189,1381.61675385423,1327.64485820049,1693.24206426913
"ENSMUSG00000000544",15143.3714278836,13854.3097751182,10513.8977763838,13465.114137193,15306.0269547138,12789.8892062959,13129.3838242705,12734.7570799148,13397.3658585603,14482.0132367585,14332.2544006063
"ENSMUSG00000000552",0,82.1222623317552,14.8449092182874,66.2141606696285,15.4388039285492,80.188180183187,55.7243654099188,60.674519772573,9.02505162506095,107.116855386614,61.1686744869784
"ENSMUSG00000000555",1721.66538421523,1072.40953857188,1662.49339013934,652.418396004855,568.096182224675,1047.1711813482,742.275213603635,1490.83085284039,818.520247594026,869.398786312961,564.382985940291
"ENSMUSG00000000561",706.984364600231,835.679297477478,665.710289621375,677.384780013043,953.003161331623,603.531263873409,659.124551939321,686.788484547332,648.504240504432,1137.32241229979,565.390344117405
"ENSMUSG00000000562",1.44741835015512,4.97144538976973,4.23881136160809,1.33753610040497,0,4.73395011272144,1.57995146180321,1.17825845445856,2.54529080541575,6.26846944938411,0
"ENSMUSG00000000563",6604.69153661675,7006.54991976623,11090.8394957013,6597.59279826299,7301.90031597791,6737.75203167103,7697.65848872331,8290.48803863573,11096.8512134698,7455.18748087092,7593.58022696964
"ENSMUSG00000000567",862.276385238778,963.987112381135,1242.43548897794,862.639018774816,527.830964375468,898.32229654544,898.258093157137,1115.54771538323,750.287725467747,542.461480896287,753.086252182966
"ENSMUSG00000000568",1513.88026888778,2277.88803911701,2322.75328705246,1593.58553175895,2234.12959206393,1831.46803326373,1620.26120642074,1677.472638324,1234.46693513527,3081.02964636416,1598.73813920301
"ENSMUSG00000000579",12.0249997102375,10.8123777392532,11.7265255524977,9.88524805537527,6.7708628990729,23.604611273917,12.5156656609682,15.6156599970928,14.6917840293222,6.37037932782079,22.6886633294684
"ENSMUSG00000000581",775.961786915816,956.588597209408,1157.90493492163,898.662684261084,956.455342443519,754.847889205459,809.12901106445,783.291352740506,1160.88103500641,960.678705456053,1017.8263982452
"ENSMUSG00000000594",1043.01620114045,853.959063427519,870.529459444535,618.811218327324,810.194461052328,975.271588074474,765.965840972006,748.946159246089,930.029145929337,1182.51529599986,644.410910250201
"ENSMUSG00000000600",282.976211070917,293.086749618143,278.896341081528,428.814828856078,474.49961655946,331.411010340212,299.775379602365,271.41523251474,334.238693123164,313.352101501096,438.880778568083
"ENSMUSG00000000605",1806.74594162362,1602.24247328849,1821.93141485566,1514.0542603631,1273.94075537633,1825.60235041577,1777.01457504575,1702.45420726143,1546.5139669946,1561.95678774859,1528.70186639908
"ENSMUSG00000000627",6.70953856058529,6.24836398821729,11.1283149974388,9.10639306357153,48.3094828679681,11.6882885152535,11.5396329254588,5.83209172366473,7.70793063179027,61.7893460154157,7.5454462559108
"ENSMUSG00000000628",4212.05881897529,4387.81863157664,6010.70585873074,2129.16080589496,8182.92478780068,2678.50379480518,2305.42734549718,6031.65573696797,3138.22725599745,5501.51448574025,2535.45950661961
"ENSMUSG00000000631",4460.90133240807,3967.12514964611,1335.34317847762,3177.05265475324,4894.00836462644,3651.071490664,3503.85918024464,3290.48766987893,2488.91833769044,2776.85060600033,3159.54190209086
"ENSMUSG00000000632",5.50756925818187,6.92784364800538,28.9026983424399,32.6969379187581,27.1040610683209,14.0305401384621,9.10496885644261,8.65506084802447,13.1189742066367,5.46394047728486,27.7538418370841
"ENSMUSG00000000673",0,0,3.26958692850663,2.2857326964535,0,0,0,0,1.91781582463101,0,0
"ENSMUSG00000000682",68.0795427014673,123.327234909551,177.93232322858,68.1387225322095,273.932159905856,56.9954299589009,50.9475040587048,128.43868011556,185.237526910439,291.643886983673,36.4204270694143
"ENSMUSG00000000686",8.4347600431428,12.4588133007351,7.89831751844295,17.1590511848051,16.6019883937493,46.7500238837869,10.8938363768815,10.3304617136003,22.8571108242238,11.2955144871271,7.02876274412307
"ENSMUSG00000000690",11.3265297551886,10.3151954988495,28.5011691261878,17.1301537803029,6.82517785499235,12.3227433133686,24.2411097598154,22.1364086682758,27.8415383761695,8.00636911461561,15.6952834760206
"ENSMUSG00000000693",49.9255861959067,38.2488567670023,40.4485359394703,38.4190020325492,68.8846244586284,43.3718502682578,43.8002896805641,40.1039002728849,40.767340567628,52.9569683698104,68.296508859246
"ENSMUSG00000000706",12.0211763676496,42.8841137635772,4.99615414965896,33.0200052403079,30.4954380585602,7.50442609212458,39.3071383854344,23.3245030592297,34.1307562265354,45.9787381842156,21.6987654043073
"ENSMUSG00000000708",900.813814701807,1036.92010528441,521.852800614376,1174.67500306822,1271.52286087538,1218.62395230878,1026.44353617061,960.437590600765,863.246801476573,1246.73643322678,1021.34967329822
"ENSMUSG00000000711",2461.41357456402,2077.5125839432,1385.13427330427,2207.68353350876,1695.32886693477,2404.43792545284,2298.37792643271,1937.41034090953,2234.44181868811,1715.92785741541,2237.32026137143
"ENSMUSG00000000730",2.46970924429482,2.74083133851582,0,1.20618257170966,7.29238088187565,4.58217388307681,2.81524839618621,0.797626816517719,7.45045946491638,0,1.41543838762919
"ENSMUSG00000000731",0,0,3.43430210028667,1.64603095238919,0.450026352203764,0.941243277810467,0,0,0,0,0
"ENSMUSG00000000732",215.533568618046,179.52361806077,133.003545640903,180.243502178022,219.170307846837,257.060202941283,192.462002927361,146.741685160703,197.419741414254,158.741107880862,196.91973079493
"ENSMUSG00000000738",1278.05240419474,1327.35338734587,1491.84064178533,1833.09724314313,1469.78959273923,1421.49361082277,1661.34563952206,1420.24888451656,1295.39488757521,1034.49506462015,1730.86600581588
"ENSMUSG00000000739",10.8699802589467,10.7210725015931,30.9526842440348,12.5903631652898,6.98301016973425,22.8937165110854,12.8928270579266,20.9915535629384,23.2375835034656,6.66804616948793,27.2935369253976
"ENSMUSG00000000740",4593.78298875982,4096.6643870719,8792.25176546889,2758.31808569652,2566.14689078881,3591.65588746544,3811.60845225345,4534.78610184339,5830.89528928461,3073.99486229883,3337.97243111838
"ENSMUSG00000000743",4912.16734847699,3710.11497791313,4189.05677776125,3848.29243195831,3394.17365364694,3997.54736876041,4737.19411548242,4924.36715658631,6375.82177955398,3620.05784762119,4695.1133144809
"ENSMUSG00000000751",769.676871505569,1484.03654299443,701.709207669606,896.807845068053,1316.33796360471,705.136709686064,930.486939531999,1138.98095738835,1121.04121948267,1667.63792572221,909.989680780267
"ENSMUSG00000000753",77.542679776288,43.2066472876032,61.2033700650473,43.9443110560693,85.490997570751,116.297097633183,33.3379291329709,75.1845607050872,64.89933916342,82.2742478545869,31.666446631089
"ENSMUSG00000000759",373.37043012051,278.905548775161,354.020933096648,402.401035516423,765.416183172831,423.923035421877,298.558480908547,295.141720952696,410.418310274822,622.63721534031,554.796078127368
"ENSMUSG00000000766",0.841737617542644,0.705165536995864,0,0,0.879451687781031,0.681652464083075,0,0.62061081873087,0.577744633201259,1.38787865820833,29.7635367218429
"ENSMUSG00000000776",149.436282934487,191.347708135101,231.608687525083,217.177694561856,239.14284845009,171.91270695718,175.560292286668,234.802300048424,166.272735789761,222.044929939993,192.754923571627
"ENSMUSG00000000782",106.236175170751,121.008105907873,98.7590718323222,60.7819760953045,112.451802857587,98.4144226573964,96.2418744659852,107.183965686173,78.9274297376189,95.1513964365705,54.2924647616632
"ENSMUSG00000000787",8461.70681042629,8076.88539057722,4801.44594011046,7717.87769892999,10494.2602259607,8858.69036029478,6302.1348563657,5402.90567940745,4233.1499274817,9663.45457087681,6490.441782714
"ENSMUSG00000000791",0,0,0,3.01449487775784,11.935332488039,0,0,8.37347565343884,16.9395546138543,0,0
"ENSMUSG00000000792",8.5367124073387,6.27797306501568,7.92647993394411,2.94795650925872,4.67838049930515,7.86446978239177,4.5286386257809,8.36279367813641,10.952487033084,4.446040611896,5.26128702047689
"ENSMUSG00000000794",130.271588221106,128.497402017958,96.547507400805,123.293245561993,96.9394563115531,146.198102542473,120.367950592713,114.388641364452,70.5275195974538,139.195133305003,114.559923212897
"ENSMUSG00000000804",772.392008786641,945.774780890945,361.679087333781,912.420718732023,740.020682495478,1092.635786085,1030.69948987547,628.848407275377,490.51958236354,1161.85906474906,1202.7390301995
"ENSMUSG00000000805",34149.2721340045,27544.2778193268,49760.8098683845,18334.1464923286,13122.5622245179,28387.4728844334,23524.7055980763,19965.7679553269,36832.3075399189,11543.4455422874,25300.1661552641
"ENSMUSG00000000811",208.284996172984,172.530133177549,236.490802992949,182.702379699495,145.163549824198,254.623876893024,158.729076320496,177.522666683517,162.556359951967,194.173846833257,162.91078024015
"ENSMUSG00000000817",0,2.76033425892161,2.61242835967901,0,9.87981182520281,1.64255735244821,5.79484744205372,1.9275757313182,22.7124784375112,0,0
"ENSMUSG00000000823",281.602084675975,407.070304543608,219.210635801175,245.00392542893,365.527106305275,402.330496761336,290.74805572565,185.630049705759,215.371966476612,158.521883816602,439.893657911566
"ENSMUSG00000000826",4071.88405476761,2875.52566811986,1409.08503793701,3421.1339355966,3345.24162100743,3631.45217083272,2911.05577461185,2247.32008539327,1924.64401412495,3560.69170366266,3682.35854669474
"ENSMUSG00000000827",1058.94124669913,892.524241069069,1228.79193821701,1037.96153488548,866.652634387264,1020.50845128222,1137.04599289625,1145.92072052569,1533.54120499957,949.611389660623,1182.43871328223
"ENSMUSG00000000838",935.907646512037,1074.32255759892,1172.0630914332,1394.83738194307,1721.7615652856,1080.8705741939,1018.69683106181,1097.92605133573,1092.89251587758,1478.08771835081,1443.82074145844
"ENSMUSG00000000861",114.364868497028,102.533426160624,197.065977360301,109.504229085765,177.709360477746,147.643540150332,122.901271334388,133.522669369894,105.87590557176,129.001319147993,100.705210191928
"ENSMUSG00000000869",0,0,0,0,0,0,0,0,1.72806798445448,2.54647228133801,0.912307497250009
"ENSMUSG00000000876",515.429709160852,460.035822897815,644.713354729921,473.080030751987,347.274090579636,548.405278543335,625.482393012353,537.911489344217,611.332652437373,324.611438106029,412.587876611456
"ENSMUSG00000000881",1857.89675450489,1647.92183953074,831.813957738477,1671.90389881828,1902.94835493894,1491.91980753228,1537.17717438808,1571.00687200882,1094.66576861021,1290.89204829074,1880.63277763894
"ENSMUSG00000000884",23.5846411103045,36.3936331655862,68.8240979421385,26.0736885690128,102.970820723521,42.5395106199447,58.8688415447136,51.973532620254,2.81165109083548,2.26526809589143,25.4504276763688
"ENSMUSG00000000889",22.2039228116535,28.6665704283635,72.9450541908938,26.5972581691513,14.1584426397049,385.030919428971,24.7487472969041,36.6475456294667,36.9923998205113,30.0796289860939,20.0375534536233
"ENSMUSG00000000901",46.2447996055218,8.67498892010078,87.8006540891759,64.3251168754549,29.3411538652489,19.6972078205261,40.406947959492,44.9241174306913,40.89354832931,6.48430594019226,31.5604153370789
"ENSMUSG00000000902",700.539217249092,934.022695214645,1088.97974023484,688.949242220595,938.245647618601,673.916246751155,694.895765032399,849.249252250446,847.637460447452,1129.67588643615,756.28603563072
"ENSMUSG00000000915",1031.57683019217,894.292394772847,430.387000715689,931.714187905753,1527.94576019753,1081.05578435362,785.373813950968,943.403675575812,692.46737966578,2022.27431186535,1118.30567316989
"ENSMUSG00000000916",60.1695228623662,71.8080040472232,86.8669525703534,120.578912347103,130.416352936199,92.2965563714551,154.013488079481,91.4684326177801,146.625690062587,201.318409372908,111.588914144948
"ENSMUSG00000000934",128.947848470826,147.257976615798,182.362046164433,115.589520335027,140.12679858544,147.94579066846,103.511624626291,152.185355598483,102.683969783022,154.278849195246,113.302134345589
"ENSMUSG00000000938",602.768527307972,682.245808251696,661.848790768933,800.88113581333,681.555682748613,588.515219446352,796.376795301152,820.21604726692,977.772106203446,474.478546145338,845.952855047064
"ENSMUSG00000000942",12.6507996247814,8.94746138582635,25.061260066873,11.3285421012918,6.2554231823094,19.9485376681784,12.5706515048997,10.5092966498365,12.9561685163807,4.38108301788832,15.8757734362025
"ENSMUSG00000000948",2.33709045566876,6.42399692720553,14.8150792426702,7.99053050543206,9.55093992813655,7.73850755190972,10.8904880661697,5.78089347130266,8.59394154008099,58.8937255378654,9.91794192833565
"ENSMUSG00000000957",775.096328301906,868.942293442633,646.254680205265,998.546106446215,912.090692923183,851.432814519931,744.885843755836,971.269801851839,665.268890745928,1080.47679450711,791.474837499215
