"","NI_V_1","NI_V_2","NI_V_4","NI_V_6","NI_V_7","NI_MKI_1","NI_MKI_2","NI_MKI_3","NI_MKI_4","NI_MKI_5","NI_MKI_6"
"ENSMUSG00000000538",10.6601814957279,10.5814261485687,9.98981126750484,10.921636123838,10.5820424607641,10.6797918101816,10.7617182866652,10.5132579513177,10.4920123324369,10.4368816097069,10.774698394187
"ENSMUSG00000000544",13.8920174983841,13.7641870233629,13.3680923343715,13.7232555290753,13.9073713728187,13.6493651691272,13.6869892621391,13.643161528071,13.7160102786453,13.8278490493111,13.8129136259743
"ENSMUSG00000000552",4.88629489879487,7.07448744044532,5.88816366611164,6.88200709183064,5.90722584936482,7.05255532072823,6.73707153729682,6.8075560768267,5.67345837787316,7.32937354605995,6.81437881959502
"ENSMUSG00000000555",10.797923798337,10.1431096613764,10.7491443221378,9.47235898866481,9.2896688377225,10.1105218605739,9.64445454510976,10.5975087091881,9.77589347377229,9.85736739354398,9.28106435731364
"ENSMUSG00000000561",9.57929807661686,9.80388941105342,9.49915055153854,9.52227716842134,9.98197790122885,9.36928820102652,9.48593852356251,9.54063874647411,9.46437338964989,10.2236885667444,9.28340377891629
"ENSMUSG00000000562",5.20480942219158,5.47372905875028,5.42926482714146,5.19252763631088,4.88629489879487,5.4597121904626,5.2190109373182,5.1737803326376,5.30802767927117,5.54475827046979,4.88629489879487
"ENSMUSG00000000563",12.7021098610429,12.7865913922248,13.4447445200975,12.7005721326756,12.8456725372791,12.7306341987897,12.9212264077479,13.0274797609973,13.4455221764744,12.8754077579969,12.9017371923203
"ENSMUSG00000000567",9.8462358032919,9.99757615810658,10.3453084070377,9.84680464698797,9.19349230262045,9.90170779331554,9.90161086483637,10.197157936758,9.65884560559162,9.2291879971905,9.66383824005547
"ENSMUSG00000000568",10.6188200502162,11.1902341187648,11.2176763697285,10.6901775743517,11.1629562474006,10.8842886920099,10.7132917881625,10.7616495969435,10.3364395835554,11.6165031800501,10.6946712290069
"ENSMUSG00000000579",5.79131580939325,5.74584260769166,5.78036374029049,5.7091748800296,5.57017089974044,6.13575762405587,5.80900202204225,5.91282315046734,5.88318032101182,5.54999746438284,6.11266195019664
"ENSMUSG00000000581",9.70401192464472,9.98708815670524,10.2483253492621,9.90222157099168,9.9868985552195,9.6669721783691,9.76033742251115,9.71665032430811,10.2518530672324,9.99289565792004,10.07168112095
"ENSMUSG00000000594",10.1050855629772,9.83312679026463,9.8591266318944,9.40230466133502,9.76211075854455,10.0134271804376,9.6865949919709,9.65644606440864,9.94879596473416,10.2772408974509,9.45597451846913
"ENSMUSG00000000600",8.40747930685645,8.45011979269863,8.38990379088984,8.92530296214162,9.05529614545325,8.60105775633659,8.477641843427,8.3571000529148,8.61158589072589,8.53192161368966,8.95497510627479
"ENSMUSG00000000605",10.8652898737184,10.6977194212221,10.8769894691694,10.6189797295662,10.3798481915557,10.8798035384686,10.8421048679056,10.782266919416,10.64846416451,10.6622825901567,10.6323594353679
"ENSMUSG00000000627",5.56712336299918,5.54371937567697,5.75794661837031,5.67691189518896,6.6233253015441,5.77894975114039,5.77342844756286,5.52180203392488,5.61503956821192,6.82289620742027,5.60747529354656
"ENSMUSG00000000628",12.0603593855578,12.1185425473184,12.5674121798135,11.0953380526024,13.0087731816436,11.4185556554742,11.2071405916606,12.5723832494639,11.6425496026673,12.4410006440585,11.3411139709904
"ENSMUSG00000000631",12.1420615255089,11.9751520373043,10.4448753310755,11.6599655270898,12.2740814601038,11.8571977413629,11.7987808870387,11.7096766524864,11.3149935971283,11.4694849694753,11.6521367437771
"ENSMUSG00000000632",5.50414068702772,5.57790644399851,6.26001603016408,6.34083837626685,6.2194696287513,5.86132273285175,5.67685157000272,5.65753543596842,5.83023540719594,5.50172524508258,6.23429733933335
"ENSMUSG00000000673",4.88629489879487,4.88629489879487,5.36380191712953,5.28609035120837,4.88629489879487,4.88629489879487,4.88629489879487,4.88629489879487,5.25269096426495,4.88629489879487,4.88629489879487
"ENSMUSG00000000682",6.9061247555953,7.47208536216865,7.86624830796394,6.90688248316598,8.36822127740618,6.75555446274951,6.66501949192097,7.51414968986959,7.91141613745954,8.44411229333962,6.41478048859628
"ENSMUSG00000000686",5.64788134459682,5.80697242893085,5.62379594498683,5.96023274516934,5.94340807863132,6.59798251814388,5.74898155906633,5.72700470908634,6.11694951352774,5.76427684864555,5.58283068851898
"ENSMUSG00000000690",5.76544548624327,5.72640027475399,6.25109779197764,5.95936759728284,5.57285797628907,5.80209412986802,6.15150082486947,6.09847422406434,6.23628266842408,5.62871569080226,5.9153315936786
"ENSMUSG00000000693",6.64903784001062,6.44938913498721,6.48968652561699,6.45255696184076,6.91639455838507,6.54116533737103,6.54852381967452,6.48346504300137,6.49541215452663,6.6958466733382,6.90890055627314
"ENSMUSG00000000706",5.79117646143399,6.53273210154218,5.47516717559762,6.34745186393053,6.29467899068332,5.60555202828025,6.4689522992171,6.12875091638873,6.3698935863416,6.58524737767784,6.08708472237265
"ENSMUSG00000000708",9.90546423184135,10.0970722326711,9.17864734664124,10.2680918961998,10.3772265387729,10.3186428968223,10.0831957696121,9.99255395027617,9.84775753924511,10.3500726805777,10.0764002246804
"ENSMUSG00000000711",11.299331700344,11.0608665852643,10.495533229317,11.1462168034603,10.7764163561562,11.2663370163936,11.2028317658809,10.9629839606772,11.1631527202206,10.7932655621009,11.1649627594708
"ENSMUSG00000000730",5.30176244726405,5.32380903718706,4.88629489879487,5.17715565355232,5.59552014769354,5.45056234829356,5.32966309046598,5.12295601727665,5.60301325316782,4.88629489879487,5.20128512830035
"ENSMUSG00000000731",4.88629489879487,4.88629489879487,5.37557080092113,5.22586608450479,5.06414653950116,5.14332890230834,4.88629489879487,4.88629489879487,4.88629489879487,4.88629489879487,4.88629489879487
"ENSMUSG00000000732",8.08460130076879,7.87621228764982,7.5506535920524,7.88069664907843,8.10402661254359,8.29194887763204,7.95469578837269,7.65500507552209,7.9836414816311,7.74011522413295,7.98074910004915
"ENSMUSG00000000738",10.3842954125037,10.4365780817385,10.5984489817727,10.8855319844536,10.5777751449167,10.5314323191039,10.7481816455027,10.5302180142523,10.4029037489964,10.0938720777107,10.8053624101965
"ENSMUSG00000000739",5.74806360157868,5.74230895487882,6.30442803461005,5.81166101271301,5.58060289463143,6.11787882341837,5.82234027740401,6.06839599912806,6.12656672893538,5.56505305114021,6.22381499118686
"ENSMUSG00000000740",12.1838662603768,12.0208422730643,13.1116740500908,11.4600243242425,11.3580814896495,11.8339043782668,11.9183161633349,12.1654551320889,12.5240265232435,11.613266982451,11.7299879437436
"ENSMUSG00000000743",12.2793612894414,11.8799784989945,12.0525681903794,11.9319260758348,11.7536638177668,11.986013115546,12.2276644580118,12.2828976327163,12.651687527167,11.8450860530629,12.2149501212276
"ENSMUSG00000000751",9.69308571889008,10.5911661409915,9.56930010380437,9.89941967115528,10.4250598818427,9.57580412976933,9.9494646881099,10.2256894837863,10.2038975226208,10.7534514252568,9.91921470753459
"ENSMUSG00000000753",7.02194650941451,6.538315647088,6.81485646804558,6.55098713144878,7.1118334940751,7.41202717860504,6.35392169484635,6.99404202670936,6.86472877659082,7.07619545370943,6.31947398743333
"ENSMUSG00000000759",8.74982975477612,8.38994370218118,8.6831439150617,8.84438459329832,9.68563112637374,8.91065801677033,8.47267406675258,8.45863229546434,8.86943249305206,9.4104543670736,9.25860754940016
"ENSMUSG00000000766",5.12939691138203,5.10884556062322,4.88629489879487,4.88629489879487,5.13477020021337,5.1051109518962,4.88629489879487,5.09510165446359,5.08777351786955,5.19821550365805,6.2788889990369
"ENSMUSG00000000776",7.67457807052346,7.94810695027385,8.16851272076484,8.09341642636191,8.20618767309968,7.82789960235919,7.85126251924101,8.18460533799193,7.79098671325852,8.11919394674725,7.95642270460505
"ENSMUSG00000000782",7.32117206850043,7.45256438278017,7.24944799794362,6.80904287337526,7.37801846027944,7.24604762001265,7.2244113140857,7.32999648027755,7.0380578721984,7.21341763038842,6.71591345656064
"ENSMUSG00000000787",13.0567653326314,12.9900910933707,12.2468639397724,12.924982211285,13.3654102520092,13.1224627158757,12.6350711856872,12.4151858839764,12.0674665205448,13.2471137127977,12.6771597551811
"ENSMUSG00000000791",4.88629489879487,4.88629489879487,4.88629489879487,5.34495788662997,5.78804134667559,4.88629489879487,4.88629489879487,5.64517186848286,5.95364062792194,4.88629489879487,4.88629489879487
"ENSMUSG00000000792",5.65236565357915,5.54524873477814,5.62508164938977,5.3399094022748,5.45638008702907,5.62224746049475,5.44729754281431,5.64469852139305,5.75123374910726,5.44222086919515,5.49037140682568
"ENSMUSG00000000794",7.52892392347767,7.51462549976821,7.22747637159701,7.47180126888547,7.23139677969787,7.65102278726287,7.44712635802697,7.39525490956111,6.93709953078297,7.59866423428762,7.39676869852355
"ENSMUSG00000000804",9.69781611498423,9.97161996730336,8.70991028634561,9.92283583937105,9.64037915625999,10.1687039772188,10.0888490111323,9.42358712370997,9.09822483908886,10.2530104911934,10.3005756882811
"ENSMUSG00000000805",15.0620628427942,14.7525581324158,15.6044357170914,14.1668886793955,13.6862428460675,14.7959681858882,14.5255096783605,14.2895055308607,15.170998223558,13.5021505254284,14.6302262328221
"ENSMUSG00000000811",8.04506580196831,7.83188184709506,8.19304021707004,7.89590612914789,7.64341178788191,8.28058808464979,7.7400324502445,7.86367167883273,7.76611746537939,7.96475801247123,7.76850844716583
"ENSMUSG00000000817",4.88629489879487,5.32535102431469,5.31351375803501,4.88629489879487,5.7089545237305,5.22550924203774,5.51980166920513,5.25361709804235,6.11326924521984,4.88629489879487,4.88629489879487
"ENSMUSG00000000823",8.40158401002441,8.85902577897425,8.10424052680442,8.2348174363301,8.72317267247498,8.84416225580975,8.44036960209169,7.91380229551642,8.08373187242473,7.73860624701758,8.95792708834833
"ENSMUSG00000000826",12.0122131261011,11.5188385828612,10.5192810419449,11.764884911113,11.7330722029853,11.8495476787869,11.5362038852221,11.1712333118101,10.9537254262803,11.8216143960535,11.869314025901
"ENSMUSG00000000827",10.1258111533592,9.89292799463995,10.3300899968475,10.0984443548119,9.85308562533279,10.0752748890809,10.223354816039,10.2340318100011,10.6367527301555,9.97712692479663,10.2771518118136
"ENSMUSG00000000838",9.95735948457774,10.1455499595359,10.2650310578151,10.5052013081986,10.7980017586034,10.153871635097,10.0728484245329,10.1753239436625,10.1690259388981,10.5855898384099,10.5530418171315
"ENSMUSG00000000861",7.39504467137857,7.28613224015341,7.9815957006445,7.35135875607231,7.86484652184498,7.66158685974497,7.46852074840584,7.55474401406734,7.31780255880454,7.51870183984801,7.26848853414566
"ENSMUSG00000000869",4.88629489879487,4.88629489879487,4.88629489879487,4.88629489879487,4.88629489879487,4.88629489879487,4.88629489879487,4.88629489879487,5.23418539773713,5.30812485684866,5.13935743863947
"ENSMUSG00000000876",9.16252455153938,9.01540156954844,9.45659676867729,9.05142935950517,8.65913965166493,9.24343996250325,9.41648502247972,9.2181816734279,9.38623996280619,8.57541851518573,8.8761360431244
"ENSMUSG00000000881",10.904325972605,10.7368744431947,9.79763023806916,10.7570132469161,10.9378534172312,10.5985226716368,10.6400447850444,10.6703195887304,10.1712477908751,10.3980952842912,10.9213435655492
"ENSMUSG00000000884",6.13525969430658,6.41426542103509,6.91562532945112,6.19551848492545,7.29031927390213,6.52673704526296,6.78230456245628,6.68085699595027,5.32938194067316,5.28430792069908,6.18075836518632
